disk/time/disk_write_time_sys_s,cpu/interrupts/soft_interrupts_count,process/memory/virtual_memory_size_proc_MB,bandwidth/net_recv_sys_bandwidth_Mbits,cpu/load/avg_sys_load_five_min_percent,disk/counter/disk_read_sys_count,02_timing/opt_step_time_s,02_timing/dataload_cuda_move_time_s,process/involuntary_proc_ctx_switches,process/memory/data_resident_set_proc_MB,01_general/dataset_iteration_count,disk/time/disk_read_time_sys_s,cpu/interrupts/ctx_switches_count,memory/total_memory_sys_MB,_step,01_general/lr,02_timing/loss_calc_time_s,process/voluntary_proc_ctx_switches,cpu/load/avg_sys_load_one_min_percent,cpu/logical_core_count,02_timing/forward_time_s,process/memory/resident_set_size_proc_MB,01_general/locally_processed_samples,bandwidth/disk_write_sys_bandwidth_MBs,memory/used_memory_sys_percent,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/text_resident_set_proc_MB,process/memory/shared_memory_proc_MB,01_general/minibatch_loss,disk/counter/disk_write_sys_count,process/memory/dirty_pages_proc_count,_timestamp,02_timing/step_time_s,process/memory/lib_memory_proc_MB,disk/time/disk_busy_time_sys_s,cpu/interrupts/interrupts_count,_runtime,memory/available_memory_sys_MB,01_general/step,02_timing/backward_time_s,cpu/load/avg_sys_load_fifteen_min_percent,memory/used_memory_sys_MB,bandwidth/disk_read_sys_bandwidth_MBs,01_general/step_based_sps,02_timing/dataload_time_s
0.2840000000001055,35251.0,29197.02528,0.0005269401661863655,14.374999999999998,0.0,,,66.0,0.0,,0.0,45313.0,,78,,,492.0,21.875,,,3703.742464,,0.004087778255709696,15.4,0.0032893840646875615,2.654208,985.595904,,244.0,0.0,1696164661.0,,3590.033408,0.480000000000004,76575.0,48,26686.81216,,,9.25,4332.859392,0.0,,
,,,,,,2.8459999157348648e-06,0.005883681000113938,,,1.0,,,,79,0.0001,0.0006072129999665776,,,,0.15977744499991786,,604.0,,,,,,3.0167179107666016,,,1696164661.0,1.6355234850000215,,,,48,,4.0,0.026970393000055992,,,,12.228500650358889,1.4422819070000514
0.2860000000000582,37194.0,29197.02528,0.01197714420919432,14.374999999999998,0.0,3.75299987354083e-06,0.005784279000181414,69.0,0.0,,0.0,46814.0,,80,,0.0006750339998689014,514.0,21.875,,0.15974715200013634,3703.689216,,0.00816550976605098,15.1,0.06214240001178329,2.654208,985.530368,,246.0,0.0,1696164662.0,,3590.033408,0.4919999999999902,79477.0,49,26780.471296,,0.027007435000086844,9.25,4239.21664,0.0,,
,,,,,,,,,,1.0,,,,81,0.0001,,,,,,,624.0,,,,,,3.002891778945923,,,1696164662.0,0.198521294000102,,,,49,,5.0,,,,,100.74486014578227,0.0053036409999549505
0.29300000000012005,38908.0,29197.02528,0.0005261698299382013,14.374999999999998,0.0,,,69.0,0.0,,0.0,49083.0,,82,,,517.0,21.875,,,3703.689216,,0.09796325552116128,15.6,0.0011320623603428154,2.654208,985.530368,,254.0,0.0,1696164663.0,,3590.033408,0.5079999999999956,82204.0,50,26648.059904,,,9.25,4371.632128,0.0,,
0.30600000000004,40467.0,29197.02528,0.14652646092978333,14.374999999999998,0.0,2.550000090195681e-06,0.005875249999917287,71.0,0.0,,0.0,50744.0,,83,,0.0005288429999836808,528.0,21.875,,0.15999689800014494,3703.754752,,0.3224538787644234,15.1,0.11400045654506724,2.654208,985.595904,,274.0,0.0,1696164664.0,,3590.033408,0.5319999999999965,84829.0,51,26792.849408,,0.026929855999924257,9.25,4226.830336,0.0,,
,,,,,,,,,,1.0,,,,84,0.0001,,,,,,,644.0,,,,,,2.767824411392212,,,1696164664.0,1.6823812320001252,,,,51,,6.0,,,,,11.887911978322943,1.4890478350000649
,,,,,,2.4739999844314298e-06,0.0057743899999422865,,,1.0,,,,85,0.0001,0.0006346789998588065,,,,0.16189673000008042,,664.0,,,,,,3.1606063842773438,,,1696164664.0,0.20237677399995846,,,,51,,7.0,0.028625236999914705,,,,98.82556977612512,0.005443264000177805
0.30900000000019645,41246.0,29197.021184,0.0017697565128708137,14.374999999999998,0.0,,,71.0,0.0,,0.0,52001.0,,86,,,545.0,21.875,,,3703.754752,,0.012244801811972367,15.3,0.003491681766716487,2.654208,985.595904,,277.0,0.0,1696164665.0,,3590.033408,0.5439999999999969,86862.0,52,26743.988224,,,9.25,4275.621888,0.0,,
0.30900000000019645,41985.0,29197.02528,0.010088257993002073,14.625,0.0,,0.005904104999899573,71.0,0.0,,0.0,53270.0,,87,,,551.0,22.125,,,3703.693312,,0.004086382983289699,15.4,0.06189433602549457,2.654208,985.530368,,278.0,0.0,1696164666.0,,3590.033408,0.5480000000000018,88476.0,53,26708.987904,,,9.375,4329.828352,0.0,,
,,,,,,2.7379999210097594e-06,,,,1.0,,,,88,0.0001,0.0005731139999625157,,,,0.15992650800012598,,684.0,,,,,,2.9985604286193848,,,1696164666.0,1.6426287510000748,,,,53,,8.0,0.018382235999979457,,,,12.175605709947233,1.4578400500001862
,,,,,,2.159000132451183e-06,0.0057497659997807204,,,1.0,,,,89,0.0001,0.0005619470000510773,,,,0.1586029550001058,,704.0,,,,,,2.929607391357422,,,1696164667.0,0.18826751999995395,,,,54,,9.0,0.018075194999937594,,,,106.23181311362094,0.00527549799994631
0.3120000000003529,42775.0,29197.02528,0.0015796586992809433,14.625,0.0,,,74.0,0.0,,0.0,54320.0,,90,,,569.0,22.125,,,3703.758848,,0.012254322047551294,15.0,0.002776369838926684,2.654208,985.595904,,281.0,0.0,1696164667.0,,3590.033408,0.5600000000000023,90549.0,54,26813.759488,,,9.375,4205.85472,0.0,,
0.33100000000013097,43344.0,29197.02528,0.009972033257802342,14.625,0.0,,,74.0,0.0,,0.0,55417.0,,91,,,569.0,22.125,,,3703.758848,,0.08169089643180934,15.5,0.06100491064550649,2.654208,985.595904,,298.0,0.0,1696164668.0,,3590.033408,0.5679999999999978,91987.0,55,26664.378368,,,9.375,4355.313664,0.0,,
,,,,,,2.0440002117538825e-06,0.005786146999980701,,,1.0,,,,92,0.0001,0.0005129509997914283,,,,0.1605629079999744,,724.0,,,,,,2.994478225708008,,,1696164669.0,1.6433586130001459,,,,56,,10.0,0.018494425000199044,,,,12.170198179378286,1.4580001379999885
0.3340000000002874,44180.0,29197.02528,0.0010534512055497772,14.625,0.0,,0.005821455999921454,76.0,0.0,,0.0,56548.0,,93,,,585.0,22.125,,,3703.812096,,0.06129170644780189,15.1,0.004165920672659476,2.654208,985.595904,,302.0,0.0,1696164669.0,,3590.033408,0.5799999999999983,93928.0,56,26801.442816,,,9.375,4237.438976,0.0,,
,,,,,,0.04784829499999432,,,,1.0,,,,94,0.0001,0.0005223289999776171,,,,0.1592502329999661,,744.0,,,,,,2.9459877014160156,,,1696164669.0,0.2369598349998796,,,,56,,11.0,0.018484722000039255,,,,84.40248956119572,0.005032799999980853
0.3360000000002401,44889.0,29197.02528,0.009565524527443147,14.625,0.0,,,77.0,0.0,,0.0,57737.0,,95,,,597.0,22.125,,,3705.79456,,0.008169388756449012,15.3,0.05616454769273588,2.654208,987.574272,,304.0,0.0,1696164670.0,,3590.033408,0.5919999999999987,95834.0,57,26737.229824,,,9.375,4282.462208,0.0,,
0.33700000000044383,45570.0,29197.02528,0.0005263759334286656,14.75,0.0,,0.005647664999969493,77.0,0.0,,0.0,58851.0,,96,,,601.0,22.375,,,3703.754752,,0.004083401175536954,15.4,0.0028392398807297343,2.654208,985.530368,,305.0,0.0,1696164671.0,,3590.033408,0.5999999999999943,97389.0,58,26698.969088,,,9.5,4339.843072,0.0,,
,,,,,,3.088999847022933e-06,,,,1.0,,,,97,0.0001,0.0007454940000570787,,,,0.16168481999989126,,764.0,,,,,,3.0763607025146484,,,1696164671.0,1.678171830999645,,,,58,,12.0,0.01847744499991677,,,,11.917730729687257,1.4916133179999633
,,,,,,2.2100000478531e-06,0.005736479000006511,,,1.0,,,,98,0.0001,0.0007341630000610166,,,,0.16059638100000484,,784.0,,,,,,3.2568869590759277,,,1696164672.0,0.19168927900022936,,,,59,,13.0,0.0189543720000529,,,,104.33551685473276,0.005665674000056242
0.3400000000001455,46370.0,29197.02528,0.010129456851670438,14.75,0.0,,,79.0,0.0,,0.0,59995.0,,99,,,619.0,22.375,,,3703.824384,,0.012251059629457082,15.1,0.056557463424691375,2.654208,985.595904,,308.0,0.0,1696164672.0,,3590.033408,0.6119999999999948,99659.0,59,26805.61664,,,9.5,4214.071296,0.0,,
0.3400000000001455,46923.0,29197.02528,0.000526550522257828,14.75,0.0,,,79.0,0.0,,0.0,61042.0,,100,,,619.0,22.375,,,3703.824384,,0.00408475556160395,15.5,0.0011967057313000391,2.654208,985.595904,,309.0,0.0,1696164673.0,,3590.033408,0.6159999999999997,101045.0,60,26658.770944,,,9.5,4360.921088,0.0,,
,,,,,,2.4589999156887643e-06,0.0061210579999624315,,,1.0,,,,101,0.0001,0.0005648669998663536,,,,0.1590459459998783,,804.0,,,,,,3.106269121170044,,,1696164674.0,1.6327177809996556,,,,61,,14.0,0.01860420699995302,,,,12.249514418685822,1.4483792440000798
0.34300000000030195,47720.0,29197.02528,0.001914003772881005,14.75,0.0,,0.00561192200007099,84.0,0.0,,0.0,62188.0,,102,,,633.0,22.375,,,3703.824384,,0.03674887239253193,15.2,0.005151860148833738,2.654208,985.595904,,313.0,0.0,1696164674.0,,3590.033408,0.6319999999999908,102924.0,61,26744.930304,,,9.5,4293.955584,0.0,,
,,,,,,2.3830000372981885e-06,,,,1.0,,,,103,0.0001,0.0005808670000533311,,,,0.159136867999905,,824.0,,,,,,3.3091485500335693,,,1696164674.0,0.18984306799984552,,,,61,,15.0,0.01882837599987397,,,,105.35017270167734,0.00568265199990492
0.34500000000025466,48431.0,29197.02528,0.053553146923903235,14.75,0.0,,,84.0,0.0,,0.0,63388.0,,104,,,639.0,22.375,,,3703.824384,,0.008166555838847322,15.3,0.018055744547429826,2.654208,985.595904,,315.0,0.0,1696164675.0,,3590.033408,0.6400000000000006,104723.0,62,26727.514112,,,9.5,4292.169728,0.0,,
0.34600000000000364,49078.0,29197.021184,0.0005263925738221579,15.0,0.0,,0.005892239000104382,86.0,0.0,,0.0,64611.0,,105,,,651.0,22.5,,,3703.824384,,0.004083530264649948,15.4,0.0027755244775901494,2.654208,985.595904,,316.0,0.0,1696164676.0,,3590.033408,0.6439999999999912,106296.0,63,26684.522496,,,9.5,4354.29376,0.0,,
,,,,,,2.4100002065097215e-06,,,,1.0,,,,106,0.0001,0.0005617199999505829,,,,0.15968108500010203,,844.0,,,,,,3.085184097290039,,,1696164676.0,1.6558092760003547,,,,63,,16.0,0.018281116000025577,,,,12.078685806320918,1.4713907059999656
,,,,,,3.0419998893194133e-06,0.005604144000017186,,,1.0,,,,107,0.0001,0.0005881679999220069,,,,0.16207277400008024,,864.0,,,,,,3.1559815406799316,,,1696164677.0,0.19295827599967197,,,,64,,17.0,0.018986736999977438,,,,103.64935059864445,0.005703410999785774
0.3480000000004111,50338.0,29197.021184,0.07463936059857447,15.0,0.0,,,86.0,0.0,,0.0,65998.0,,108,,,668.0,22.5,,,3703.824384,,0.012249819198891544,15.1,0.06147239999078557,2.654208,985.595904,,319.0,0.0,1696164677.0,,3590.033408,0.6599999999999966,108853.0,64,26796.433408,,,9.5,4223.26272,0.0,,
0.4210000000002765,50975.0,29197.021184,0.0005265708045956063,15.0,0.0,,,86.0,0.0,,0.0,67092.0,,109,,,668.0,22.5,,,3703.824384,,0.27368916460961307,15.6,0.0011967518275222198,2.654208,985.595904,,371.0,0.0,1696164678.0,,3590.033408,0.6679999999999922,110331.0,65,26646.802432,,,9.5,4372.893696,0.0,,
,,,,,,2.5269998786825454e-06,0.005696559999933015,,,1.0,,,,110,0.0001,0.000553306000028897,,,,0.16011337299983097,,884.0,,,,,,3.0006251335144043,,,1696164679.0,1.603386564999937,,,,66,,18.0,0.019544013000086125,,,,12.473598342768193,1.4174767860001793
0.4270000000001346,51920.0,29197.02528,0.0015795835889260584,15.0,0.0,,0.0057741109999369655,88.0,0.0,,0.0,68214.0,,111,,0.0005557790000239038,683.0,22.5,,0.1614044800001011,3703.76704,,0.06126869672750936,14.8,0.0043558214078778384,2.654208,985.530368,,377.0,0.0,1696164679.0,,3590.033408,0.6880000000000024,112511.0,66,26871.672832,,,9.5,4167.213056,0.0,,
,,,,,,2.6560001060715877e-06,,,,1.0,,,,112,0.0001,,,,,,,904.0,,,,,,3.255276918411255,,,1696164679.0,0.19245923100015716,,,,66,,19.0,0.019568284000115455,,,,103.91811240264006,0.005153920999873662
0.4329999999999927,52530.0,29197.02528,0.000526597599708876,15.0,0.0,,,88.0,0.0,,0.0,69412.0,,113,,,688.0,22.5,,,3703.76704,,0.08578753616382433,15.3,0.001196812725506868,2.654208,985.530368,,383.0,0.0,1696164680.0,,3590.033408,0.7000000000000028,114319.0,67,26713.362432,,,9.5,4306.321408,0.0,,
0.4329999999999927,53151.0,29197.021184,0.0010530174174067,15.125,0.0,2.770999799395213e-06,0.005829691999906572,88.0,0.0,,0.0,70465.0,,114,,0.0008748709999508719,697.0,22.75,,0.1617762139999286,3703.832576,,0.004084431205672735,15.7,0.0027123175971344414,2.654208,985.595904,,384.0,0.0,1696164681.0,,3590.033408,0.7039999999999935,115905.0,68,26615.836672,,0.019067368999913015,9.625,4422.979584,0.0,,
,,,,,,,,,,1.0,,,,115,0.0001,,,,,,,924.0,,,,,,3.183450222015381,,,1696164681.0,1.6121175309995124,,,,68,,20.0,,,,,12.406043365585141,1.424566614000014
,,,,,,4.38899996879627e-06,0.0057153530001414765,,,1.0,,,,116,0.0001,0.0006310659998689516,,,,0.1607252870001048,,944.0,,,,,,3.2699241638183594,,,1696164682.0,0.1915753720002158,,,,69,,21.0,0.019203580000066722,,,,104.39755272915494,0.005295697000065047
0.43600000000014916,54023.0,29220.347904,0.01692967482495304,15.125,0.0,,,90.0,0.0,,0.0,71721.0,,117,,,716.0,22.75,,,3703.832576,,0.012254467731813594,14.7,0.20831797327345558,2.654208,985.595904,,387.0,0.0,1696164682.0,,3590.295552,0.715999999999994,118076.0,69,26904.633344,,,9.625,4111.200256,0.0,,
0.4370000000003529,54328.0,29220.347904,0.0005268139349916389,15.125,0.0,,,90.0,0.0,,0.0,72338.0,,118,,,716.0,22.75,,,3703.832576,,0.004086799033997996,15.0,0.001197304404853163,2.654208,985.595904,,388.0,0.0,1696164683.0,,3590.295552,0.7199999999999989,118774.0,70,26831.302656,,,9.625,4184.530944,0.0,,
,,,,,,2.4759999632806284e-06,0.005928142999891861,,,1.0,,,,119,0.0001,0.000619156000084331,,,,0.1604494020000402,,964.0,,,,,,3.1404905319213867,,,1696164684.0,1.61719700499998,,,,71,,22.0,0.018987569000046278,,,,12.367077071108135,1.431210258999954
0.4390000000003056,54858.0,29201.133568,0.0015794570380228876,15.125,0.0,0.04507351799998105,0.005907612999862977,93.0,0.0,,0.0,72969.0,,120,,0.0005579639998813946,732.0,22.75,,0.15223749299980227,3703.779328,,0.008168505079156825,14.2,0.004355472434175477,2.654208,985.53856,,390.0,0.0,1696164684.0,,3590.299648,0.7279999999999944,120032.0,71,27083.4688,,0.01993354400019598,9.625,3951.566848,0.0,,
,,,,,,,,,,1.0,,,,121,0.0001,,,,,,,984.0,,,,,,3.278446674346924,,,1696164684.0,0.22908123999991403,,,,71,,23.0,,,,,87.30527213842349,0.005371108000190361
,,,,,,2.171000005546375e-06,0.005808820999845921,,,1.0,,,,122,0.0001,0.000512542000024041,,,,0.1622007420000955,,1004.0,,,,,,6.056761741638184,,,1696164685.0,0.19365639200009355,,,,72,,24.0,0.019441598000184968,,,,103.27570287476149,0.005690517999937583
,,,,,,2.615000084915664e-06,0.0014971099999456783,,,1.0,,,,123,0.0001,0.000588006000043606,,,,0.03910952199998974,,1008.0,,,,,,5.3290510177612305,,,1696164685.0,0.06518329699997594,,,,72,,25.0,0.018580663999955505,,,,61.36541390352618,0.005405379999956494
0.443000000000211,55522.0,29181.915136,0.0005256751157381875,15.125,0.0,,,95.0,0.0,,0.0,73776.0,,124,,,765.0,22.75,,,3690.508288,,0.057091503425343526,13.7,0.004348766862558692,2.654208,972.193792,,396.0,0.0,1696164685.0,,3590.303744,0.7479999999999905,121598.0,72,27236.745216,,,9.625,3840.323584,0.0,,
0.44400000000041473,56135.0,29181.915136,0.0010520826942064167,15.25,0.0,,,95.0,0.0,,0.0,74105.0,,125,,,765.0,22.875,,,3690.532864,,0.004080805598585192,14.3,0.0011955485150547658,2.654208,972.193792,,397.0,0.0,1696164686.0,,3590.303744,0.7519999999999953,122685.0,73,27049.934848,,,9.75,4027.379712,0.0,,
0.4450000000001637,56879.0,29181.915136,0.0031114378581261967,15.25,0.0,,,95.0,0.0,,0.0,74486.0,,126,,,765.0,22.875,,,3690.532864,,0.0040847594482540175,14.9,0.002058335815424142,2.654208,972.193792,,398.0,0.0,1696164687.0,,3590.303744,0.7599999999999909,123802.0,74,26868.801536,,,9.75,4208.508928,0.0,,
0.44600000000036744,57467.0,29181.915136,0.0,15.25,0.0,,,95.0,0.0,,0.0,75185.0,,127,,,765.0,22.875,,,3690.532864,,0.004084743908954067,14.9,0.0011328781933430895,2.654208,972.193792,,399.0,0.0,1696164688.0,,3590.303744,0.7639999999999958,125073.0,75,26843.246592,,,9.75,4195.663872,0.0,,
0.4470000000001164,58085.0,29181.915136,0.0010529711083540631,15.25,0.0,,,95.0,0.0,,0.0,76246.0,,128,,,765.0,22.875,,,3690.532864,,0.004084251566795964,15.4,0.0010051087843208513,2.654208,972.193792,,400.0,0.0,1696164689.0,,3590.303744,0.7680000000000007,126490.0,76,26696.613888,,,9.75,4342.296576,0.0,,
0.4490000000000691,58996.0,29197.287424,0.05458244423080628,15.25,0.0,2.615000084915664e-06,0.006550149000076999,96.0,0.0,,0.0,77390.0,,129,,0.0007200309999007004,775.0,22.875,,0.2082830910001121,3705.929728,,0.044909908826707666,14.9,0.020158424984338074,2.654208,987.574272,,403.0,0.0,1696164690.0,,3590.30784,0.7759999999999962,128316.0,77,26867.99872,,0.02106097899991255,9.75,4132.458496,0.0,,
,,,,,,,,,,2.0,,,,130,0.0001,,,,,,,1028.0,,,,,,5.54924201965332,,,1696164690.0,4.956201741000086,,,,77,,0.0,,,,,4.035348245522448,4.719584875999999
,,,,,,2.8980000479350565e-06,0.005776777000164657,,,2.0,,,,131,0.0001,0.0005118599999605067,,,,0.16132837600002858,,1048.0,,,,,,5.459735870361328,,,1696164691.0,0.19187953400046354,,,,78,,1.0,0.019097165000175664,,,,104.23206468675124,0.00516245800008619
0.45100000000002183,59721.0,29216.505856,0.0020088216434423997,15.5,0.0,,,98.0,0.0,,0.0,78209.0,,132,,,790.0,23.125,,,3703.894016,,0.012244246194270843,15.2,0.003140776693087622,2.654208,985.530368,,406.0,0.0,1696164691.0,,3590.30784,0.7920000000000016,130041.0,78,26753.67936,,,9.75,4265.992192,0.0,,
0.45200000000022555,60337.0,29216.505856,0.015010914458921356,15.5,0.0,,,98.0,0.0,,0.0,78910.0,,133,,,790.0,23.125,,,3703.894016,,0.004081565693578511,15.7,0.18993629735311282,2.654208,985.530368,,407.0,0.0,1696164692.0,,3590.30784,0.7959999999999923,131297.0,79,26604.376064,,,9.75,4415.295488,0.0,,
,,,,,,2.603999973871396e-06,0.005783809000149631,,,2.0,,,,134,0.0001,0.0005375890000323125,,,,0.16092137299983733,,1068.0,,,,,,5.710746765136719,,,1696164693.0,1.5412569049999547,,,,80,,2.0,0.01912807700000485,,,,12.976421993710767,1.3548834529999567
0.45400000000017826,61173.0,29197.287424,0.0015784142350253527,15.5,0.0,2.2449999050877523e-06,0.005814572999952361,99.0,0.0,,0.0,79891.0,,135,,0.0005296900001212634,806.0,23.125,,0.1638502650000646,3703.967744,,0.008163111996991964,15.0,0.0043525968259263545,2.654208,985.595904,,409.0,0.0,1696164693.0,,3590.316032,0.8079999999999927,133387.0,80,26811.109376,,0.01918260000002192,9.75,4208.582656,0.0,,
,,,,,,,,,,2.0,,,,136,0.0001,,,,,,,1088.0,,,,,,5.845103740692139,,,1696164693.0,0.19413720700003978,,,,80,,3.0,,,,,103.0199223995012,0.004757833999974537
0.4580000000000837,61760.0,29197.287424,0.0013872105989944062,15.5,0.0,,,99.0,0.0,,0.0,80992.0,,137,,,809.0,23.125,,,3703.967744,,0.08980195520736373,15.5,0.0016582747410386314,2.654208,985.595904,,413.0,0.0,1696164694.0,,3590.316032,0.8239999999999981,134864.0,81,26663.46496,,,9.75,4356.21888,0.0,,
,,,,,,2.320000021427404e-06,0.005800127999918914,,,2.0,,,,138,0.0001,0.0005436010001176328,,,,0.16316698100013127,,1108.0,,,,,,5.913841724395752,,,1696164695.0,1.5733809760001805,,,,82,,4.0,0.018616946999827633,,,,12.711479485943464,1.3852509990001636
0.46200000000044383,62624.0,29197.287424,0.0010524939495594329,15.5,0.0,,0.005944777999957296,100.0,0.0,,0.0,82214.0,,139,,,823.0,23.125,,,3703.906304,,0.06123601155386993,14.9,0.00435349769644335,2.654208,985.530368,,418.0,0.0,1696164695.0,,3590.316032,0.8400000000000034,136794.0,82,26869.010432,,,9.75,4150.66112,0.0,,
,,,,,,3.1719998787593795e-06,,,,2.0,,,,140,0.0001,0.0007293510000181413,,,,0.16237903699993694,,1128.0,,,,,,5.9219512939453125,,,1696164696.0,0.19366716299964537,,,,83,,5.0,0.019293112000013934,,,,103.26995908974317,0.005317712999840296
0.46600000000034925,63265.0,29197.287424,0.002360938522438675,17.0,0.0,,,102.0,0.0,,0.0,83377.0,,141,,,830.0,30.25,,,3703.906304,,0.05717299778981883,15.3,0.0016271333076141121,2.654208,985.530368,,423.0,0.0,1696164696.0,,3590.320128,0.8520000000000039,138599.0,83,26730.369024,,,10.375,4289.318912,0.0,,
0.47000000000025466,64127.0,29197.287424,0.022429710511503463,17.0,0.0,,0.005786216999922544,102.0,0.0,,0.0,84539.0,,142,,,833.0,30.25,,,3703.975936,,0.02042691529750948,15.7,0.008497915934641468,2.654208,985.595904,,428.0,0.0,1696164697.0,,3590.320128,0.8639999999999901,140245.0,84,26598.842368,,,10.375,4439.965696,0.0,,
,,,,,,2.6810000690602465e-06,,,,2.0,,,,143,0.0001,0.0006750469999587949,,,,0.16154911900002844,,1148.0,,,,,,5.407512664794922,,,1696164698.0,1.653099204,,,,85,,6.0,0.018675818000019717,,,,12.098487466212584,1.4664103220000015
,,,,,,2.4700000267330324e-06,0.005846717999929751,,,2.0,,,,144,0.0001,0.000724510000054579,,,,0.16177715199978593,,1168.0,,,,,,6.228832244873047,,,1696164698.0,0.19282979299987346,,,,85,,7.0,0.01885183700005655,,,,103.71841243439557,0.005627106000019921
0.4730000000004111,64868.0,29216.50176,0.0015804812890477993,17.0,0.0,,,104.0,0.0,,0.0,85426.0,,145,,,851.0,30.25,,,3703.980032,,0.012260703349993816,15.1,0.0027778156027471533,2.654208,985.595904,,431.0,0.0,1696164698.0,,3590.324224,0.8759999999999906,142377.0,85,26795.667456,,,10.375,4224.012288,0.0,,
0.4760000000001128,65402.0,29216.50176,0.0018349976540153762,17.0,0.0,,,104.0,0.0,,0.0,86071.0,,146,,,851.0,30.25,,,3703.980032,,0.012254593023049631,15.6,0.001563737130564292,2.654208,985.595904,,434.0,0.0,1696164699.0,,3590.324224,0.8840000000000003,143546.0,86,26646.519808,,,10.375,4373.159936,0.0,,
,,,,,,2.373000143052195e-06,0.0060709470001256705,,,2.0,,,,147,0.0001,0.0005252769999515294,,,,0.1618614690000868,,1188.0,,,,,,5.89618444442749,,,1696164700.0,1.5551549940003042,,,,87,,8.0,0.01914692700006526,,,,12.860454473771949,1.367548000999932
0.48700000000008004,66168.0,29197.287424,0.001053038450839536,17.0,0.0,,0.006186394999986078,106.0,0.0,,0.0,86950.0,,148,,,861.0,30.25,,,3703.984128,,0.05718317885430721,14.9,0.004355749951736248,2.654208,985.595904,,447.0,0.0,1696164700.0,,3590.32832,0.8999999999999915,145381.0,87,26856.81664,,,10.375,4162.875392,0.0,,
,,,,,,2.356999857511255e-06,,,,2.0,,,,149,0.0001,0.0005321890000686835,,,,0.16153800600000068,,1208.0,,,,,,5.796270370483398,,,1696164700.0,0.19246242600002006,,,,87,,9.0,0.019319993999943108,,,,103.91638729524232,0.004883485000164001
0.49000000000023647,66917.0,29197.287424,0.0010533244394060944,17.375,0.0,,,106.0,0.0,,0.0,88082.0,,150,,,869.0,30.875000000000004,,,3703.984128,,0.0490274647704683,15.4,0.0022024056440000553,2.654208,985.595904,,451.0,0.0,1696164701.0,,3590.32832,0.9080000000000013,147213.0,88,26709.987328,,,10.5,4309.692416,0.0,,
0.5770000000002256,67702.0,29197.287424,0.017815748956391635,17.375,0.0,2.72200009021617e-06,0.005863116000000446,107.0,0.0,,0.0,89281.0,,151,,0.0005785189998732676,879.0,30.875000000000004,,0.1613337229998706,3703.984128,,0.3960614844830137,15.3,0.19759212711444676,2.654208,985.595904,,515.0,0.0,1696164702.0,,3590.32832,0.9200000000000017,149032.0,89,26737.983488,,0.01893307399996047,10.5,4286.255104,0.0,,
,,,,,,,,,,2.0,,,,152,0.0001,,,,,,,1228.0,,,,,,5.763591766357422,,,1696164702.0,1.5462657919997582,,,,89,,10.0,,,,,12.934386897439122,1.3595546379999632
,,,,,,0.04827749300011419,0.005663529999992534,,,2.0,,,,153,0.0001,0.0005443919999379432,,,,0.16248524899992844,,1248.0,,,,,,5.8950886726379395,,,1696164703.0,0.24118505900014497,,,,90,,11.0,0.018925172000081147,,,,82.92387630855681,0.005289223000090715
0.580000000000382,68708.0,29197.287424,0.034469606427994584,17.375,0.0,,,108.0,0.0,,0.0,90523.0,,154,,,893.0,30.875000000000004,,,3705.962496,,0.012244522542322136,15.2,0.008585514829554122,2.654208,987.574272,,518.0,0.0,1696164703.0,,3590.332416,0.9320000000000022,151294.0,90,26752.06144,,,10.5,4267.626496,0.0,,
0.580000000000382,69285.0,29197.287424,0.0005261548287064179,17.375,0.0,,,108.0,0.0,,0.0,91586.0,,155,,,893.0,30.875000000000004,,,3705.962496,,0.004081685938905861,15.7,0.0011958064277749368,2.654208,987.574272,,519.0,0.0,1696164704.0,,3590.332416,0.9359999999999928,152703.0,91,26602.135552,,,10.5,4417.552384,0.0,,
,,,,,,3.049000042665284e-06,0.005704600000171922,,,2.0,,,,156,0.0001,0.0005741570000736829,,,,0.16150529499986988,,1268.0,,,,,,6.799005508422852,,,1696164705.0,1.5533061120002003,,,,92,,12.0,0.019548788000065542,,,,12.875762121508616,1.3659702229999766
0.5820000000003347,70354.0,29197.287424,0.054896752217460154,17.375,0.0,3.422999952817918e-06,0.005919840999922599,109.0,0.0,,0.0,92910.0,,157,,0.0006225360000371438,912.0,30.875000000000004,,0.16199149900012344,3704.1152,,0.008163560017069178,15.0,0.021142344884996746,2.654208,985.595904,,521.0,0.0,1696164705.0,,3590.336512,0.9479999999999933,155029.0,92,26810.44992,,0.019019987999854493,10.5,4209.23392,0.0,,
,,,,,,,,,,2.0,,,,158,0.0001,,,,,,,1288.0,,,,,,6.8942718505859375,,,1696164705.0,0.19285526999988178,,,,92,,13.0,,,,,103.70471079173652,0.005297982999991291
0.5830000000000837,71010.0,29197.287424,0.0005261793311607718,17.75,0.0,,,109.0,0.0,,0.0,94023.0,,159,,,915.0,31.374999999999996,,,3704.1152,,0.008163752038915766,15.5,0.0011320828023671148,2.654208,985.595904,,523.0,0.0,1696164706.0,,3590.336512,0.9599999999999937,156642.0,93,26662.07232,,,10.625,4357.607424,0.0,,
