memory/used_memory_sys_MB,process/memory/lib_memory_proc_MB,_step,cpu/logical_core_count,01_general/minibatch_loss,memory/available_memory_sys_MB,01_general/dataset_iteration_count,process/memory/resident_set_size_proc_MB,_runtime,02_timing/dataload_time_s,disk/time/disk_busy_time_sys_s,bandwidth/disk_read_sys_bandwidth_MBs,process/memory/data_resident_set_proc_MB,02_timing/step_time_s,02_timing/backward_time_s,cpu/interrupts/interrupts_count,process/voluntary_proc_ctx_switches,process/involuntary_proc_ctx_switches,process/memory/dirty_pages_proc_count,cpu/load/avg_sys_load_five_min_percent,01_general/lr,memory/total_memory_sys_MB,cpu/interrupts/ctx_switches_count,process/memory/virtual_memory_size_proc_MB,02_timing/forward_time_s,01_general/step_based_sps,disk/time/disk_write_time_sys_s,memory/used_memory_sys_percent,disk/counter/disk_write_sys_count,cpu/interrupts/soft_interrupts_count,cpu/load/avg_sys_load_one_min_percent,bandwidth/net_recv_sys_bandwidth_Mbits,_timestamp,02_timing/opt_step_time_s,02_timing/loss_calc_time_s,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/text_resident_set_proc_MB,cpu/load/avg_sys_load_fifteen_min_percent,process/memory/shared_memory_proc_MB,01_general/step,disk/counter/disk_read_sys_count,01_general/locally_processed_samples,disk/time/disk_read_time_sys_s,02_timing/dataload_cuda_move_time_s,bandwidth/disk_write_sys_bandwidth_MBs
,,452,,12.637228012084961,,0.0,,86,0.0011844879991258495,,,,0.1210187029937515,0.055995646995143034,,,,,,0.0001,,,,0.061114623000321444,2115.3755053317495,,,,,,,1681380847.0,2.3239990696310997e-06,0.0016250789994955994,,,,,366.0,,93952.0,,0.0010965420005959459,
,,453,,12.680617332458496,,0.0,,86,0.0013928979969932698,,,,0.12164162999397377,0.05591613100114046,,,,,,0.0001,,,,0.059473010995134246,2104.542663664425,,,,,,,1681380847.0,2.4379987735301256e-06,0.0013643409984069876,,,,,367.0,,94208.0,,0.0034928110035252757,
10740.363264,7248.687104,454,,,526636.539904,,2622.742528,86,,0.11199999999999477,0.0,0.0,,,1049919.0,9521.0,317.0,0.0,4.8500000000000005,,,1731570.0,61993.94304,,,0.034000000000006025,2.6,176.0,1854789.0,10.362499999999999,236.93758196249638,1681380847.0,,,0.9836093045920015,2.854912,2.275,399.900672,,0.0,,0.0,0.0012102359978598543,0.0
,,455,,12.596590995788574,,0.0,,87,0.0018335280037717894,,,,0.12300534599489765,0.05642302499472862,,,,,,0.0001,,,,0.062395414999627974,2081.2103565857947,,,,,,,1681380848.0,1.9075996533501893e-05,0.001124066002375912,,,,,368.0,,94464.0,,,
,,456,,12.63002872467041,,0.0,,87,0.0010661729975254275,,,,0.11618485100188991,0.05518295500223758,,,,,,0.0001,,,,0.05752308099908987,2203.385362140162,,,,,,,1681380848.0,1.9379003788344562e-05,0.0012011209983029403,,,,,369.0,,94720.0,,0.0011921420009457506,
,,457,,12.621212005615234,,0.0,,87,0.0015685280013713054,,,,0.12085257599392207,0.055150684995169286,,,,,,0.0001,,,,0.0618486729945289,2118.283353868061,,,,,,,1681380848.0,2.6740017347037792e-06,0.0012090719974366948,,,,,370.0,,94976.0,,0.0010729440036811866,
,,458,,12.614375114440918,,0.0,,87,0.004090898000868037,,,,0.1204128470053547,0.055860402004327625,,,,,,0.0001,,,,0.058012018002045806,2126.018995204189,,,,,,,1681380848.0,2.282002242282033e-06,0.0013188719967729412,,,,,371.0,,95232.0,,0.001128374999098014,
,,459,,12.636363983154297,,0.0,,87,0.0014765930027351715,,,,0.12027196100825677,0.055587836002814583,,,,,,0.0001,,,,0.061016949999611825,2128.5094036375226,,,,,,,1681380848.0,2.2500025806948543e-06,0.0011181000008946285,,,,,372.0,,95488.0,,0.001070231999619864,
,,460,,12.601917266845703,,0.0,,87,0.000975029994151555,,,,0.11555019199295202,0.054882962998817675,,,,,,0.0001,,,,0.05744671499996912,2215.4874482217624,,,,,,,1681380848.0,2.287000825162977e-06,0.0011048470041714609,,,,,373.0,,95744.0,,0.0011383499950170517,
,,461,,12.686088562011719,,0.0,,87,0.0013376760034589097,,,,0.11560140800429508,0.05471295899769757,,,,,,0.0001,,,,0.05730722099542618,2214.505899361438,,,,,,,1681380848.0,2.820001100189984e-06,0.0011574910022318363,,,,,374.0,,96000.0,,0.0010832410043803975,
10749.005824,7248.687104,462,,,526632.251392,,2622.521344,87,,0.11199999999999477,0.0,0.0,,,1067190.0,9664.0,319.0,0.0,4.8500000000000005,,,1757879.0,61997.101056,0.05778762500267476,,0.034000000000006025,2.6,176.0,1887136.0,10.362499999999999,231.3497701139445,1681380848.0,,0.0013419769966276363,3.3355486212709407,2.854912,2.275,399.679488,,0.0,,0.0,0.001081825997971464,0.0
,,463,,12.714062690734863,,0.0,,87,0.0016473389987368137,,,,0.12131132099602837,0.05944993100274587,,,,,,0.0001,,,,,2110.2729563746257,,,,,,,1681380848.0,2.6229972718283534e-06,,,,,,375.0,,96256.0,,,
,,464,,12.72665786743164,,0.0,,88,0.0010713119991123676,,,,0.1154948279945529,0.05567189900466474,,,,,,0.0001,,,,0.05627467399608577,2216.549471912922,,,,,,,1681380849.0,2.119995770044625e-06,0.0013466210002661683,,,,,376.0,,96512.0,,0.0011282019986538216,
,,465,,12.714202880859375,,0.0,,88,0.0014304639989859425,,,,0.11588924600073369,0.05523560300207464,,,,,,0.0001,,,,0.05685763899964513,2209.0056569906346,,,,,,,1681380849.0,1.8464001186657697e-05,0.0012697040001512505,,,,,377.0,,96768.0,,0.0010773719986900687,
,,466,,12.511767387390137,,0.0,,88,0.0010009329998865724,,,,0.11541905299236532,0.05593283199414145,,,,,,0.0001,,,,0.05649527400237275,2218.0046826145226,,,,,,,1681380849.0,2.192995452787727e-06,0.0009737709988257848,,,,,378.0,,97024.0,,0.0010140500016859733,
,,467,,12.7554931640625,,0.0,,88,0.003505895998387132,,,,0.11722661900421372,0.05543492900324054,,,,,,0.0001,,,,0.05607986100221751,2183.804345588079,,,,,,,1681380849.0,2.0419975044205785e-06,0.0011291060000075959,,,,,379.0,,97280.0,,0.0010747850028565153,
,,468,,12.728584289550781,,0.0,,88,0.0008868160002748482,,,,0.11587174999294803,0.056785417000355665,,,,,,0.0001,,,,0.05598979199567111,2209.3392049018007,,,,,,,1681380849.0,2.1719970391131938e-06,0.0011633640024228953,,,,,380.0,,97536.0,,0.001044188997184392,
,,469,,12.773003578186035,,0.0,,88,0.0014047019940335304,,,,0.11497681299078977,0.05621420399984345,,,,,,0.0001,,,,0.05514490899804514,2226.5358844179036,,,,,,,1681380849.0,2.016000507865101e-06,0.001131391996750608,,,,,381.0,,97792.0,,0.0010795900016091764,
,,470,,12.611576080322266,,0.0,,88,0.0011072639972553588,,,,0.11518453899770975,0.05554507699707756,,,,,,0.0001,,,,0.056281926001247484,2222.52050689798,,,,,,,1681380849.0,2.073997166007757e-06,0.0011163320014020428,,,,,382.0,,98048.0,,0.0011318660035612993,
10757.726208,7248.687104,471,,,526632.89856,,2622.496768,88,,0.11199999999999477,0.0,0.0,,,1081993.0,9759.0,321.0,0.0,4.8500000000000005,,,1784510.0,61990.785024,0.05585427099867957,,0.034000000000006025,2.6,176.0,1915982.0,10.362499999999999,233.65293984345197,1681380849.0,,0.001179385006253142,1.1219381012727816,2.854912,2.275,399.654912,,0.0,,0.0,0.001096423999115359,0.0
,,472,,12.656052589416504,,0.0,,88,0.0012764850034727715,,,,0.13510071000200696,0.05845802499970887,,,,,,0.0001,,,,,1894.8827137636586,,,,,,,1681380849.0,0.017236119994777255,,,,,,383.0,,98304.0,,,
,,473,,12.682164192199707,,0.0,,89,0.0010785630001919344,,,,0.11498478999419603,0.0555874470010167,,,,,,0.0001,,,,0.05574669799534604,2226.3814197766665,,,,,,,1681380850.0,1.89849961316213e-05,0.0012172610004199669,,,,,384.0,,98560.0,,0.001335836001089774,
,,474,,12.70889949798584,,0.0,,89,0.001467206995585002,,,,0.11348243398970226,0.05475221399683505,,,,,,0.0001,,,,0.05494270600320306,2255.8557390761484,,,,,,,1681380850.0,2.4659966584295034e-06,0.0012006559991277754,,,,,385.0,,98816.0,,0.0011171849982929416,
,,475,,12.649259567260742,,0.0,,89,0.0021660090060322545,,,,0.11669527501362609,0.05565944100089837,,,,,,0.0001,,,,0.05657426600373583,2193.747775735631,,,,,,,1681380850.0,2.1180021576583385e-06,0.0012394570003380068,,,,,386.0,,99072.0,,0.00105398400046397,
,,476,,12.512104988098145,,0.0,,89,0.09984754199831514,,,,0.2198611250059912,0.057174082001438364,,,,,,0.0001,,,,0.06022061900148401,1164.3713730338823,,,,,,,1681380850.0,1.4494005881715566e-05,0.0016185470012715086,,,,,387.0,,99328.0,,0.0009858409976004623,
,,477,,12.452485084533691,,0.0,,89,0.001554517999466043,,,,0.1270725880021928,0.0626532309979666,,,,,,0.0001,,,,0.05989251300343312,2014.5965705489716,,,,,,,1681380850.0,2.6240013539791107e-06,0.0017575029996805824,,,,,388.0,,99584.0,,0.0012121990002924576,
,,478,,12.605034828186035,,0.0,,89,0.0013162769973860122,,,,0.12182740300340811,0.05708626600244315,,,,,,0.0001,,,,0.06050658400636166,2101.3334741514473,,,,,,,1681380850.0,2.6089983293786645e-06,0.0017024800035869703,,,,,389.0,,99840.0,,0.00121318699530093,
10775.191552,7248.687104,479,,,526615.494656,,2622.509056,89,,0.11199999999999477,0.0,0.0,,,1096709.0,9854.0,322.0,0.0,4.8500000000000005,,,1812318.0,61993.94304,0.059459638003318105,,0.034000000000006025,2.6,176.0,1944662.0,10.362499999999999,246.52724155990467,1681380850.0,,0.0015165739969233982,2.2247186918392177,2.854912,2.275,399.6672,,0.0,,0.0,0.0012523930054157972,0.0
,,480,,12.50085735321045,,0.0,,89,0.0016312689986079931,,,,0.12226426800043555,0.05840229199384339,,,,,,0.0001,,,,,2093.825155842654,,,,,,,1681380850.0,2.102002326864749e-06,,,,,,390.0,,100096.0,,,
,,481,,12.624608993530273,,0.0,,90,0.0011704619973897934,,,,0.12139319499692647,0.057858091000525746,,,,,,0.0001,,,,0.059617038001306355,2108.8496765117816,,,,,,,1681380851.0,2.6089983293786645e-06,0.0016357070053345524,,,,,391.0,,100352.0,,0.001109287994040642,
,,482,,12.572916984558105,,0.0,,90,0.0014642940004705451,,,,0.12263525699381717,0.057455797999864444,,,,,,0.0001,,,,0.0604737940011546,2087.4910386733777,,,,,,,1681380851.0,2.7039932319894433e-06,0.0018673919985303655,,,,,392.0,,100608.0,,0.0013712750005652197,
,,483,,12.715384483337402,,0.0,,90,0.001828177999414038,,,,0.12268255500384839,0.058136949002800975,,,,,,0.0001,,,,0.059392737995949574,2086.68624477188,,,,,,,1681380851.0,2.630004019010812e-06,0.001976849998754915,,,,,393.0,,100864.0,,0.0013452100029098801,
,,484,,12.667454719543457,,0.0,,90,0.001715736994810868,,,,0.12322880199644715,0.06074723100027768,,,,,,0.0001,,,,0.057649590002256446,2077.436409771969,,,,,,,1681380851.0,2.515997039154172e-06,0.0018124440030078404,,,,,394.0,,101120.0,,0.0013012839990551583,
10788.511744,7248.687104,485,,,526592.761856,,2625.683456,90,,0.11199999999999477,0.0,0.0,,,1109566.0,9920.0,323.0,0.0,4.9625,,,1836783.0,62009.73312,,,0.034000000000006025,2.7,176.0,1969417.0,10.424999999999999,216.79238156280405,1681380851.0,,,0.9149049288508045,2.854912,2.325,402.8416,,0.0,,0.0,,0.0
10801.135616,7248.687104,486,,,526564.22912,,2625.683456,91,,0.11199999999999477,0.0,0.0,,,1122118.0,9951.0,323.0,0.0,4.9625,,,1856178.0,62025.5232,,,0.034000000000006025,2.7,176.0,1993849.0,10.424999999999999,210.8621033361249,1681380852.0,,,1.008758739882552,2.854912,2.325,402.8416,,0.0,,0.0,,0.0
,,487,,12.631956100463867,,0.0,,92,1.6448524380029994,,,,1.7484115150073194,0.048118445003638044,,,,,,0.0001,,,,0.05308885499835014,146.4186193025206,,,,,,,1681380853.0,1.7280035535804927e-06,0.0014850060033495538,,,,,395.0,,101376.0,,0.0008650429954286665,
,,488,,12.68771743774414,,0.0,,92,0.0008455979987047613,,,,0.10553454500040971,0.05191778700100258,,,,,,0.0001,,,,0.050068058000761084,2425.7459962423313,,,,,,,1681380853.0,2.335000317543745e-06,0.0015913829993223771,,,,,396.0,,101632.0,,0.001109384000301361,
,,489,,12.653935432434082,,0.0,,92,0.0007911339998827316,,,,0.10551440098060993,0.052221251993614715,,,,,,0.0001,,,,0.04995365299691912,2426.20910151444,,,,,,,1681380853.0,1.9979997887276113e-06,0.0013839589955750853,,,,,397.0,,101888.0,,0.0011624049948295578,
,,490,,12.599382400512695,,0.0,,92,0.0012478399949031882,,,,0.10990532700088806,0.05580634600482881,,,,,,0.0001,,,,0.05019374899711693,2329.277451655564,,,,,,,1681380853.0,1.7700003809295595e-06,0.0013769189972663298,,,,,398.0,,102144.0,,0.0012787030063918792,
,,491,,12.663802146911621,,0.0,,92,0.0009985349970520474,,,,0.11507191398413852,0.057611188996816054,,,,,,0.0001,,,,0.05347686100139981,2224.6957675118447,,,,,,,1681380853.0,2.235996362287551e-06,0.0019413979971432127,,,,,399.0,,102400.0,,0.0010416949953651056,
,,492,,12.784895896911621,,0.0,,92,0.0010629710013745353,,,,0.12007270200410858,0.0605079079978168,,,,,,0.0001,,,,0.05552128199633444,2132.0416358352654,,,,,,,1681380853.0,2.1000014385208488e-06,0.0016376810017391108,,,,,400.0,,102656.0,,0.0013407600054051727,
10767.454208,7248.687104,493,,,526610.47296,,2622.582784,92,,0.11599999999999966,0.0,0.0,,,1127841.0,10011.0,324.0,0.0,4.9625,,,1868973.0,62012.891136,0.05653419800364645,,0.035000000000003695,2.6,178.0,2004738.0,10.424999999999999,112.08430040946892,1681380853.0,,0.0016034199943533167,0.9398333460921224,2.854912,2.325,399.740928,,0.0,,0.0,0.0014127350004855543,0.07345486717293893
,,494,,12.591659545898438,,0.0,,92,0.0010556080014794134,,,,0.1219342600015807,0.061325758004386444,,,,,,0.0001,,,,,2099.491972122366,,,,,,,1681380853.0,2.540997229516506e-06,,,,,,401.0,,102912.0,,,
,,495,,12.715353012084961,,0.0,,93,0.00153179100016132,,,,0.12331989899394102,0.05853748699882999,,,,,,0.0001,,,,0.06072430799395079,2075.9017975888696,,,,,,,1681380854.0,2.2669992176815867e-06,0.0011463000046205707,,,,,402.0,,103168.0,,0.0013777459971606731,
,,496,,12.685976028442383,,0.0,,93,0.14571911100210855,,,,0.2694979120060452,0.0617144490024657,,,,,,0.0001,,,,0.05944517199532129,949.9145952353707,,,,,,,1681380854.0,2.5850022211670876e-06,0.0015076170020620339,,,,,403.0,,103424.0,,0.0011089780018664896,
,,497,,12.561089515686035,,0.0,,93,0.0011147250042995438,,,,0.121507923999161,0.060212948999833316,,,,,,0.0001,,,,0.05730978399515152,2106.858479466472,,,,,,,1681380854.0,2.7860005502589047e-06,0.00173517700022785,,,,,404.0,,103680.0,,0.0011325029990985058,
,,498,,12.761584281921387,,0.0,,93,0.0015682869998272508,,,,0.12309307000396075,0.06097169600252528,,,,,,0.0001,,,,0.057649120994028635,2079.727152728929,,,,,,,1681380854.0,2.701002813410014e-06,0.0016890650003915653,,,,,405.0,,103936.0,,0.0012122000043746084,
,,499,,12.80446720123291,,0.0,,93,0.001571781001985073,,,,0.13041076800436713,0.06517791700025555,,,,,,0.0001,,,,0.060545236003235914,1963.0280836274746,,,,,,,1681380854.0,2.0500010577961802e-06,0.0018942940005217679,,,,,406.0,,104192.0,,0.0012194899973110296,
,,500,,12.76135540008545,,0.0,,93,0.0016603539988864213,,,,0.1209010379971005,0.06133657699683681,,,,,,0.0001,,,,0.05521402700105682,2117.4342606234654,,,,,,,1681380854.0,2.631000825203955e-06,0.0016384929986088537,,,,,407.0,,104448.0,,0.0010489560008863918,
10770.075648,7248.687104,501,,,526614.228992,,2625.65888,93,,0.11599999999999966,0.0,0.0,,,1141662.0,10073.0,329.0,0.0,4.9625,,,1894091.0,61993.94304,,,0.035000000000003695,2.6,178.0,2032238.0,10.424999999999999,215.90154245842209,1681380854.0,,,1.0293386839034893,2.854912,2.325,402.812928,,0.0,,0.0,0.0013652919951709919,0.0
,,502,,12.689225196838379,,0.0,,94,0.0010217569943051785,,,,0.12458288798370631,0.05986152200057404,,,,,,0.0001,,,,0.060684939999191556,2054.8568438506672,,,,,,,1681380855.0,2.296997990924865e-06,0.0016470799964736216,,,,,408.0,,104704.0,,,
,,503,,12.646456718444824,,0.0,,94,0.0019123210004181601,,,,0.1184797530004289,0.05746675100090215,,,,,,0.0001,,,,0.056269667999004014,2160.7067327281925,,,,,,,1681380855.0,2.0890001906082034e-06,0.0014740180049557239,,,,,409.0,,104960.0,,0.0013549059949582443,
,,504,,12.904447555541992,,0.0,,94,0.001625749995582737,,,,0.12007570299465442,0.05920345399499638,,,,,,0.0001,,,,0.05636415199842304,2131.9883508106273,,,,,,,1681380855.0,2.214997948613018e-06,0.0016728910050005652,,,,,410.0,,105216.0,,0.0012072410027030855,
,,505,,12.529948234558105,,0.0,,94,0.21939931299857562,,,,0.33771118400181876,0.055523381000966765,,,,,,0.0001,,,,0.06039736600359902,758.0441872443919,,,,,,,1681380855.0,2.4089968064799905e-06,0.0013153640029486269,,,,,411.0,,105472.0,,0.0010733509989222512,
,,506,,12.510793685913086,,0.0,,94,0.0013772860038443469,,,,0.11824259099375922,0.05628609199629864,,,,,,0.0001,,,,0.05808124800387304,2165.04051415375,,,,,,,1681380855.0,2.449996827635914e-06,0.0013113129971316084,,,,,412.0,,105728.0,,0.0011842019957839511,
,,507,,12.67126750946045,,0.0,,94,0.0013691899948753417,,,,0.11900715999217937,0.05703872699814383,,,,,,0.0001,,,,0.058184786001220345,2151.1310749439212,,,,,,,1681380855.0,2.5039989850483835e-06,0.0012830159976147115,,,,,413.0,,105984.0,,0.0011289370013400912,
10785.984512,7248.687104,508,,,526601.416704,,2625.675264,94,,0.11599999999999966,0.0,0.0,,,1155490.0,10180.0,335.0,0.0,4.9625,,,1919129.0,61997.101056,0.06041795400233241,,0.035000000000003695,2.6,178.0,2058634.0,10.424999999999999,220.74711262634565,1681380855.0,,0.0011390329964342527,1.2568248405893245,2.854912,2.325,402.825216,,0.0,,0.0,0.001120061999245081,0.0
,,509,,12.665690422058105,,0.0,,95,0.0010358470026403666,,,,0.12082431299495511,0.05710907499451423,,,,,,0.0001,,,,,2118.778858777281,,,,,,,1681380856.0,2.3419997887685895e-06,,,,,,414.0,,106240.0,,,
,,510,,12.660058975219727,,0.0,,95,0.0014146719986456446,,,,0.11908376700739609,0.05687328800559044,,,,,,0.0001,,,,0.05822986800194485,2149.7472445938015,,,,,,,1681380856.0,5.891000910196453e-06,0.0014599770001950674,,,,,415.0,,106496.0,,0.0011000710001098923,
,,511,,12.71053695678711,,0.0,,95,0.0011065629951190203,,,,0.12282080698787468,0.0615347280036076,,,,,,0.0001,,,,0.05774958300025901,2084.3373877625904,,,,,,,1681380856.0,2.463995770085603e-06,0.0013096709953970276,,,,,416.0,,106752.0,,0.0011177979977219366,
,,512,,12.70887565612793,,0.0,,95,0.0015134999994188547,,,,0.11932641299063107,0.05861001899756957,,,,,,0.0001,,,,0.05698635699809529,2145.3758106354867,,,,,,,1681380856.0,2.319997292943299e-06,0.001130550001107622,,,,,417.0,,107008.0,,0.0010836669971467927,
,,513,,12.588007926940918,,0.0,,95,0.05478125200170325,,,,0.17280239499086747,0.05773151899484219,,,,,,0.0001,,,,0.058051696003531106,1481.460948579616,,,,,,,1681380856.0,3.3199976314790547e-06,0.0013689329935004935,,,,,418.0,,107264.0,,0.0008656749996589497,
,,514,,12.654030799865723,,0.0,,95,0.09384291499736719,,,,0.2230904560055933,0.06236641900613904,,,,,,0.0001,,,,0.06419005100178765,1147.5165929715147,,,,,,,1681380856.0,2.3850006982684135e-06,0.0016846509970491752,,,,,419.0,,107520.0,,0.0010040350025519729,
,,515,,12.62548828125,,0.0,,95,0.0016524460006621666,,,,0.12359138100146083,0.06220634700002847,,,,,,0.0001,,,,0.05715569500171114,2071.3418518802223,,,,,,,1681380856.0,2.6889974833466113e-06,0.0014729100003023632,,,,,420.0,,107776.0,,0.0011012940012733452,
10811.936768,7248.687104,516,,,526578.561024,,2622.54592,95,,0.11599999999999966,0.0,0.0,,,1170754.0,10296.0,338.0,0.0,5.050000000000001,,,1944798.0,62000.259072,,,0.035000000000003695,2.7,178.0,2088497.0,10.4,271.5748509537143,1681380856.0,,,1.5972547527182377,2.854912,2.3625,399.691776,,0.0,,0.0,0.0013476200037985109,0.0
,,517,,12.615337371826172,,0.0,,96,0.00157590200251434,,,,0.12449323400505818,0.060832053000922315,,,,,,0.0001,,,,0.05908765899948776,2056.336651914743,,,,,,,1681380857.0,2.3749962565489113e-06,0.001647625002078712,,,,,421.0,,108032.0,,,
,,518,,12.736727714538574,,0.0,,96,0.0016579310031374916,,,,0.12367924600403057,0.06107997299841372,,,,,,0.0001,,,,0.05772388100012904,2069.8703159271945,,,,,,,1681380857.0,2.4800028768368065e-06,0.00189901400153758,,,,,422.0,,108288.0,,0.0013159669979359023,
,,519,,12.694463729858398,,0.0,,96,0.001651628001127392,,,,0.12474345100054052,0.06148584699985804,,,,,,0.0001,,,,0.05860574299731525,2052.2119433659946,,,,,,,1681380857.0,2.9289949452504516e-06,0.001846589002525434,,,,,423.0,,108544.0,,0.001150715004769154,
,,520,,12.581698417663574,,0.0,,96,0.0014132049982436001,,,,0.12385629099298967,0.061705442996753845,,,,,,0.0001,,,,0.057636172001366504,2066.911562970102,,,,,,,1681380857.0,1.4130993804428726e-05,0.0018000030031544156,,,,,424.0,,108800.0,,0.001287336999666877,
,,521,,12.872784614562988,,0.0,,96,0.001195080993056763,,,,0.12353174198506167,0.062108183999953326,,,,,,0.0001,,,,0.057481018993712496,2072.341860369437,,,,,,,1681380857.0,2.1750020096078515e-06,0.0016011429979698732,,,,,425.0,,109056.0,,0.0011441399983596057,
,,522,,12.65538215637207,,0.0,,96,0.08819900499656796,,,,0.20596227300120518,0.05836143500346225,,,,,,0.0001,,,,0.057403099999646656,1242.9460807052853,,,,,,,1681380857.0,1.8858001567423344e-05,0.0010673450015019625,,,,,426.0,,109312.0,,0.0009125299984589219,
,,523,,12.74523639678955,,0.0,,96,0.0018382600028417073,,,,0.11872556099842768,0.05866972900548717,,,,,,0.0001,,,,0.0557703109952854,2156.233231051149,,,,,,,1681380857.0,2.135995600838214e-06,0.00124032700114185,,,,,427.0,,109568.0,,0.0012047979980707169,
10781.696,7248.687104,524,,,526605.643776,,2622.558208,96,,0.11599999999999966,0.0,0.0,,,1185654.0,10406.0,340.0,0.0,5.050000000000001,,,1969268.0,62003.417088,,,0.035000000000003695,2.6,178.0,2117092.0,10.4,251.94608986914355,1681380857.0,,,1.032347973189672,2.854912,2.3625,399.704064,,0.0,,0.0,0.001164972003607545,0.0
,,525,,12.704963684082031,,0.0,,97,0.0009343790006823838,,,,0.12030479100940283,0.05955830200400669,,,,,,0.0001,,,,0.05736940199858509,2127.9285542334837,,,,,,,1681380858.0,1.9159000657964498e-05,0.0012585770018631592,,,,,428.0,,109824.0,,,
,,526,,12.571083068847656,,0.0,,97,0.0011476010040496476,,,,0.11965691098885145,0.05970782399526797,,,,,,0.0001,,,,0.05657310499373125,2139.450182061375,,,,,,,1681380858.0,2.4410037440247834e-06,0.0011526649977895431,,,,,429.0,,110080.0,,0.0010732749942690134,
,,527,,12.707773208618164,,0.0,,97,0.0014248040024540387,,,,0.11946829799853731,0.05904571000428405,,,,,,0.0001,,,,0.05669606299488805,2142.82788228166,,,,,,,1681380858.0,2.391003363300115e-06,0.0011687249934766442,,,,,430.0,,110336.0,,0.0011306050000712276,
,,528,,12.710565567016602,,0.0,,97,0.001501129001553636,,,,0.12076985000749119,0.0601968500050134,,,,,,0.0001,,,,0.05685126299795229,2119.734354096827,,,,,,,1681380858.0,1.859300391515717e-05,0.0010434400028316304,,,,,431.0,,110592.0,,0.0011585749962250702,
,,529,,12.659759521484375,,0.0,,97,0.0011996789980912581,,,,0.11960996301058913,0.05924970700289123,,,,,,0.0001,,,,0.05680219000350917,2140.289935357109,,,,,,,1681380858.0,1.913500454975292e-05,0.0012220470016472973,,,,,432.0,,110848.0,,0.001117204999900423,
,,530,,12.682971954345703,,0.0,,97,0.001386598996759858,,,,0.12004839699511649,0.0598045849983464,,,,,,0.0001,,,,0.056440289998135995,2132.4732891719823,,,,,,,1681380858.0,2.4179971660487354e-06,0.0013411590043688193,,,,,433.0,,111104.0,,0.0010733460003393702,
10807.9104,7248.687104,531,,,526573.297664,,2622.570496,97,,0.12000000000000455,0.0,0.0,,,1200651.0,10504.0,341.0,0.0,5.050000000000001,,,1995144.0,62006.575104,0.05746844999521272,,0.035000000000003695,2.7,181.0,2147935.0,10.4,247.09274380485923,1681380858.0,,0.0012630819983314723,1.7019349682718554,2.854912,2.3625,399.716352,,0.0,,0.0,0.0009157659951597452,0.0775491033620872
,,532,,12.689249038696289,,0.0,,98,0.2291188479939592,,,,0.34960336497897515,0.06081825599540025,,,,,,0.0001,,,,,732.2583980717566,,,,,,,1681380859.0,1.8963000911753625e-05,,,,,,434.0,,111360.0,,,
,,533,,12.68990421295166,,0.0,,98,0.0016159119986696169,,,,0.11946785100008128,0.05920708199846558,,,,,,0.0001,,,,0.05647195100027602,2142.8358998424255,,,,,,,1681380859.0,2.3289976525120437e-06,0.0010889780023717321,,,,,435.0,,111616.0,,0.0010815990026458167,
,,534,,12.649553298950195,,0.0,,98,0.001011932996334508,,,,0.11925596500077518,0.05955701000493718,,,,,,0.0001,,,,0.05630350600404199,2146.643146934713,,,,,,,1681380859.0,1.89139973372221e-05,0.0011190000004717149,,,,,436.0,,111872.0,,0.0012456019976525567,
,,535,,12.699888229370117,,0.0,,98,0.0009897540003294125,,,,0.13651588900393108,0.07647278600052232,,,,,,0.0001,,,,0.05680989500251599,1875.2395920201516,,,,,,,1681380859.0,1.9441999029368162e-05,0.0011408909995225258,,,,,437.0,,112128.0,,0.0010831210020114668,
,,536,,12.595982551574707,,0.0,,98,0.0013005569999222644,,,,0.13929825599188916,0.07816322299913736,,,,,,0.0001,,,,0.057593945995904505,1837.783238398232,,,,,,,1681380859.0,2.401997335255146e-06,0.0011267980007687584,,,,,438.0,,112384.0,,0.0011113299988210201,
,,537,,12.595538139343262,,0.0,,98,0.001406386996677611,,,,0.1388678580042324,0.07747944499715231,,,,,,0.0001,,,,0.057508420999511145,1843.4791439801545,,,,,,,1681380859.0,2.2230015019886196e-06,0.0012855450040660799,,,,,439.0,,112640.0,,0.0011858370053232647,
,,538,,12.762499809265137,,0.0,,98,0.001054558000760153,,,,0.14004297499923268,0.07795440900372341,,,,,,0.0001,,,,0.058702823997009546,1828.0102947070545,,,,,,,1681380859.0,2.516004315111786e-06,0.0012566229997901246,,,,,440.0,,112896.0,,0.0010720449936343357,
10829.754368,7248.687104,539,,,526554.54208,,2622.496768,98,,0.1280000000000001,0.0,0.0,,,1216708.0,10572.0,343.0,0.0,5.050000000000001,,,2021471.0,61987.627008,0.059360166000260506,,0.035000000000003695,2.7,183.0,2179279.0,10.4,246.92993265620476,1681380859.0,,0.0014957360035623424,1.2467334759515787,2.854912,2.3625,399.642624,,0.0,,0.0,0.0011436819986556657,0.016309244990616825
,,540,,12.72191047668457,,0.0,,98,0.0013577170029748231,,,,0.1451954820076935,0.08183505600027274,,,,,,0.0001,,,,,1763.1402607033963,,,,,,,1681380859.0,3.125001967418939e-06,,,,,,441.0,,113152.0,,,
,,541,,12.694490432739258,,0.0,,99,0.24829013099952135,,,,0.3862971810012823,0.07607823199941777,,,,,,0.0001,,,,0.05990012899565045,662.7022214773817,,,,,,,1681380860.0,2.505999873392284e-06,0.0011239640007261187,,,,,442.0,,113408.0,,0.0009022190060932189,
