_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/dataload_cuda_move_time_s,03_hivemind/num_peers,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
185,27,,,1680690465,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00041501900068396935,0.018591412999739987,0.002092671999889717,2.0,0.00847009200060711,5088.0,10.859635353088379,0.027017261000764847,0.05729377600164298,0.0,0.0001,0.0007073189999573515,0.0,158.0
186,27,,,1680690465,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004094620007890626,0.01830149600027653,0.002119335999850591,2.0,0.008504737999828649,5120.0,10.957748413085938,0.02723929199964914,0.057682137000483635,0.0,0.0001,0.0011078130000896635,0.0,159.0
187,27,,,1680690465,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004006750004919013,0.017803629999434634,0.002146379999430792,2.0,0.00853560399991693,5152.0,10.8875732421875,0.027713404000678565,0.0571607829997447,0.0,0.0001,0.000561089999791875,0.0,160.0
188,27,,,1680690465,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004237809998812736,0.01809274299921526,0.002164710000215564,2.0,0.008609956999862334,5184.0,10.951401710510254,0.027564046999941638,0.05774740899869357,0.0,0.0001,0.0008921709995775018,0.0,161.0
189,27,,,1680690465,3.033333333333333,0.0,0.8600000000000136,9522.593792,0.14712186045080236,341349.0,0.6423331487664364,3499.86816,355.0,9298.776064,0.0,0.0,0.0,8.600000000000001,197739.0,98.14552629656274,196943.065088,2.719744,3943.0,0.13400000000001455,8429.830144,0.0,1073349.0,6.7,3.066666666666667,31305.6256,2121.0,0.00040995800009113736,0.02059426899995742,0.0020796819999304716,,,,,,,,,,,
190,27,,,1680690465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.00839861300028133,5216.0,10.797085762023926,0.025747542999852158,0.05814744500003144,0.0,0.0001,0.0009173799999189214,0.0,162.0
191,27,,,1680690465,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004120439998587244,0.018209100999229122,0.002075741999760794,2.0,0.008532607999768516,5248.0,10.868128776550293,0.027121885999804363,0.05694074299844942,0.0,0.0001,0.0005893620000279043,0.0,163.0
192,27,,,1680690465,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004078679994563572,0.017808464999689022,0.002095271000143839,2.0,0.00842914899931202,5280.0,10.885343551635742,0.027932076000070083,0.05723470099928818,0.0,0.0001,0.0005618720006168587,0.0,164.0
193,27,,,1680690465,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00038757499987696065,0.018259208999552357,0.0021481740004674066,2.0,0.0085707159996673,5312.0,11.079463958740234,0.027486822999890137,0.057745539999814355,0.0,0.0001,0.0008930430003601941,0.0,165.0
194,27,,,1680690465,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00039519299934909213,0.017827106999902753,0.002087349999783328,2.0,0.008414798999183404,5344.0,10.919656753540039,0.02789413600021362,0.057540533997780585,0.0,0.0001,0.0009219489993483876,0.0,166.0
195,27,,,1680690465,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00038231300004554214,0.01804174700009753,0.002195453000240377,2.0,0.008584344000155397,5376.0,10.925159454345703,0.02754261799964297,0.05762327299999015,0.0,0.0001,0.000876797999808332,0.0,167.0
196,27,,,1680690465,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00038777999998274026,0.018449532999511575,0.0020773329997609835,2.0,0.008467708999887691,5408.0,10.850079536437988,0.02730869300012273,0.05741536599907704,0.0,0.0001,0.0007243179998113192,0.0,168.0
197,28,,,1680690466,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00046230699990701396,0.01882910099993751,0.002153997999812418,2.0,0.008428952999565809,5440.0,10.7294921875,0.026422050000292074,0.057202255999072804,0.0,0.0001,0.0009058469995579799,0.0,169.0
198,28,,,1680690466,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000407741999879363,0.01774826499968185,0.0020721280006910092,2.0,0.008409715999732725,5472.0,10.886249542236328,0.027625304000139295,0.05693734300075448,0.0,0.0001,0.0006741880006302381,0.0,170.0
199,28,,,1680690466,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000395081000533537,0.01801279000028444,0.002181503999963752,2.0,0.008523337000042375,5504.0,10.867508888244629,0.027529256999514473,0.05748328000026959,0.0,0.0001,0.0008413109999310109,0.0,171.0
200,28,,,1680690466,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000409066999964125,0.017820014999415434,0.0021372589999373304,2.0,0.00845036699956836,5536.0,11.04991340637207,0.027944024999669637,0.057671193999340176,0.0,0.0001,0.0009104610007852898,0.0,172.0
201,28,,,1680690466,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00038542499987670453,0.017870675999802188,0.0021061659999759286,2.0,0.008579581999583752,5568.0,10.902488708496094,0.02773949599941261,0.05764522899880831,0.0,0.0001,0.0009638840001571225,0.0,173.0
202,28,,,1680690466,3.033333333333333,0.0,0.9120000000000061,9531.539456,0.05311664903739527,351195.0,0.714385412379254,3499.864064,368.0,9298.771968,0.0,0.0,0.0,8.600000000000001,204709.0,95.79271634685705,196934.111232,2.719744,4125.0,0.13900000000001,8429.830144,0.0,1081426.0,6.7,3.066666666666667,31305.6256,2263.0,,,0.0021035250001659733,,,,,,,,,,,
203,28,,,1680690466,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000410859999647073,0.0204610020000473,,2.0,0.00852086800023244,5600.0,10.951979637145996,0.025643676999607123,0.05788799299989478,0.0,0.0001,0.0007480610001948662,0.0,174.0
204,28,,,1680690466,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00040026300030149287,0.018272661999617412,0.0021374990001277183,2.0,0.008574817999942752,5632.0,10.836926460266113,0.027190190000510484,0.05753720499978954,0.0,0.0001,0.0009617729992896784,0.0,175.0
205,28,,,1680690466,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000394034999771975,0.017671419999715,0.002096724000693939,2.0,0.008440616999905615,5664.0,10.881490707397461,0.02796671400028572,0.05715020600018761,0.0,0.0001,0.0005806959998153616,0.0,176.0
206,28,,,1680690466,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00038821700036351103,0.018243092999910004,0.0021322760003386065,2.0,0.008564538000428001,5696.0,10.95328426361084,0.02732516600008239,0.057743169001696515,0.0,0.0001,0.0010898790005740011,0.0,177.0
207,28,,,1680690466,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003985109997302061,0.01833482200072467,0.002139631999853009,2.0,0.008447776999673806,5728.0,11.053651809692383,0.02732837900020968,0.05723682800089591,0.0,0.0001,0.0005877070007045404,0.0,178.0
208,28,,,1680690466,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00040069200076686684,0.018263087999912386,0.002184917000704445,2.0,0.008540593999896373,5760.0,10.925464630126953,0.027340521000041917,0.057492354001624335,0.0,0.0001,0.0007625420003023464,0.0,179.0
209,28,,,1680690466,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000401430999772856,0.018223472000499896,0.0020855410002695862,2.0,0.008501274999616726,5792.0,10.79837703704834,0.027623832000244875,0.05753774900040298,0.0,0.0001,0.0007021979999990435,0.0,180.0
210,29,,,1680690467,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000405750000027183,0.01823735499965551,0.002153454999643145,2.0,0.008548023000003013,5824.0,10.882519721984863,0.027380839999750606,0.05762579699876369,0.0,0.0001,0.0009003739996842341,0.0,181.0
211,29,,,1680690467,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00040304899994225707,0.018257689000165556,0.0020270129998607445,2.0,0.008542108999790798,5856.0,10.927083015441895,0.027253808999375906,0.05733827999938512,0.0,0.0001,0.0008546110002498608,0.0,182.0
212,29,,,1680690467,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003946130000258563,0.018214424000689178,0.0021453640001709573,2.0,0.008730939000088256,5888.0,10.925640106201172,0.02741077800055791,0.05788257800213614,0.0,0.0001,0.0009864600006039836,0.0,183.0
213,29,,,1680690467,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003889820000040345,0.018269636000695755,0.0019963539998570923,2.0,0.00838317099987762,5920.0,10.86479377746582,0.027613166000264755,0.05728447900128231,0.0,0.0001,0.0006331700005830498,0.0,184.0
214,29,,,1680690467,3.033333333333333,0.0,0.9639999999999986,9536.364544,0.04903258380002536,362945.0,0.550267852486608,3499.859968,380.0,9298.771968,0.0,0.0,0.0,8.600000000000001,211843.0,98.52432135678052,196929.282048,2.719744,4359.0,0.14200000000005275,8429.842432,0.0,1089949.0,6.7,3.066666666666667,31305.6256,2495.0,0.0006269579998843255,0.018194489000052272,0.002161171999432554,,,,,0.027215279000301962,,,,,,
215,29,,,1680690467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.009201136000228871,5952.0,10.844769477844238,,0.059013101999880746,0.0,0.0001,0.0016140679999807617,0.0,185.0
216,29,,,1680690467,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00040749399977357825,0.01898169499963842,0.0015370880000773468,2.0,0.008616977999736264,5984.0,10.894691467285156,0.026650451000023168,0.056913783999334555,0.0,0.0001,0.0007200780000857776,0.0,186.0
217,29,,,1680690467,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004494179993344005,0.01892435799982195,0.002098650000334601,2.0,0.008538731000044208,6016.0,10.870312690734863,0.02681214499989437,0.05739791299947683,0.0,0.0001,0.0005746110000472981,0.0,187.0
218,29,,,1680690467,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004073130003234837,0.018880595000155154,0.002068403000521357,2.0,0.008644870999887644,6048.0,10.884334564208984,0.02665293300015037,0.05782734300100856,0.0,0.0001,0.0011732279999705497,0.0,188.0
219,29,,,1680690467,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004179110001132358,0.0188241370005926,0.002171410000300966,2.0,0.008515686999999161,6080.0,10.998351097106934,0.02697722100037936,0.05786773900126718,0.0,0.0001,0.0009613729998818599,0.0,189.0
220,29,,,1680690467,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00040367899964621756,0.018564345999948273,0.001334070000666543,2.0,0.00854924800023582,6112.0,10.890523910522461,0.0272300169999653,0.05675067599986505,0.0,0.0001,0.0006693159994028974,0.0,190.0
221,29,,,1680690467,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005056449999756296,0.018768619999718794,0.0016428760000053444,2.0,0.008534349999536062,6144.0,10.971211433410645,0.026680476999899838,0.056803115999173315,0.0,0.0001,0.0006711480000376469,0.0,191.0
222,30,,,1680690468,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004135130002396181,0.018877387999964412,0.0019453690001682844,2.0,0.008522773000549932,6176.0,11.042302131652832,0.026797366000209877,0.05819654300103139,0.0,0.0001,0.0016401339998992626,0.0,192.0
223,30,,,1680690468,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004062649995830725,0.01819462699950236,0.002159652000045753,2.0,0.008524492000105965,6208.0,11.01977825164795,0.02730116899965651,0.05753755899877433,0.0,0.0001,0.0009513539998806664,0.0,193.0
224,30,,,1680690468,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00039782899966667173,0.018654960000276333,0.0013068560001556762,2.0,0.008519227999386203,6240.0,10.955649375915527,0.027135581000038655,0.05654671899992536,0.0,0.0001,0.0005322650004018215,0.0,194.0
225,30,,,1680690468,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00040078099937090883,0.018838763999156072,0.0017328659996564966,2.0,0.00858412599973235,6272.0,11.01384449005127,0.02699226099957741,0.0574367209974298,0.0,0.0001,0.0008879229999365634,0.0,195.0
226,30,,,1680690468,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004124000006413553,0.018236072000036074,0.0014898650006216485,2.0,0.008527785999831394,6304.0,10.850656509399414,0.027371856000172556,0.056591929001115204,0.0,0.0001,0.0005539499998121755,0.0,196.0
227,30,,,1680690468,3.033333333333333,0.0,1.024000000000001,9541.767168,0.16752675947144036,382136.0,0.9424577296104676,3499.855872,398.0,9299.038208,0.0,0.0,0.0,8.600000000000001,221020.0,112.0326744643173,196923.875328,2.719744,4584.0,0.1490000000000009,8429.842432,0.0,1099509.0,6.7,3.066666666666667,31305.6256,2972.0,,,0.0017148819997601095,,,,,,,,,,,
228,30,,,1680690468,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004320210000514635,0.02176019600028667,,2.0,0.008624723999673733,6336.0,10.932051658630371,0.024899097999877995,0.05826678900029947,0.0,0.0001,0.0008358680006494978,0.0,197.0
229,30,,,1680690468,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004484330002014758,0.01724746000036248,0.0021608239994748146,2.0,0.00856367100004718,6368.0,10.842948913574219,0.02833784900030878,0.057299662999866996,0.0,0.0001,0.000541425999472267,0.0,198.0
230,30,,,1680690468,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000397132999751193,0.018880820000049425,0.0015601820005031186,2.0,0.008534556000086013,6400.0,10.938220024108887,0.026735745000223687,0.05667029200049001,0.0,0.0001,0.0005618559998765704,0.0,199.0
231,30,,,1680690468,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00039463800021621864,0.018030719999842404,0.0021645179995175567,2.0,0.008614729000328225,6432.0,10.777886390686035,0.027591395999479573,0.05856047799989028,0.0,0.0001,0.0017644770005063037,0.0,200.0
232,30,,,1680690468,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004019129992229864,0.018176565999965533,0.00204034899979888,2.0,0.008468011999866576,6464.0,10.748161315917969,0.027419659999395662,0.05747595799857663,0.0,0.0001,0.0009694580003269948,0.0,201.0
233,30,,,1680690468,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00039445000038540456,0.01821268800085818,0.002060703000097419,2.0,0.008519034000528336,6496.0,10.793094635009766,0.02715345399974467,0.05797960100153432,0.0,0.0001,0.001639271999920311,0.0,202.0
234,30,,,1680690468,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00044827799956692616,0.017516389999400417,0.0021871010003451374,2.0,0.008660527999381884,6528.0,10.840773582458496,0.02797308799927123,0.057769405997532886,0.0,0.0001,0.0009840209995672922,0.0,203.0
235,31,,,1680690469,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000387275999855774,0.01833766699928674,0.0014931579999029054,2.0,0.008536979000382416,6560.0,10.93454360961914,0.027319824999722186,0.056793656998706865,0.0,0.0001,0.0007187519995568437,0.0,204.0
236,31,,,1680690469,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004133480006203172,0.01857915399978083,0.0015602339999531978,2.0,0.008552918999157555,6592.0,10.922945022583008,0.02738011900055426,0.057094680999398406,0.0,0.0001,0.0006089069993322482,0.0,205.0
237,31,,,1680690469,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00041836600030364934,0.021308170000338578,0.0014876040004310198,2.0,0.008380590999877313,6624.0,10.70657730102539,0.027418904999649385,0.05986647800091305,0.0,0.0001,0.0008528420003131032,0.0,206.0
238,31,,,1680690469,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000422525000431051,0.017781119000574108,0.0008058630000959965,2.0,0.008518219000507088,6656.0,11.068524360656738,0.0276876430007178,0.056059949002701615,0.0,0.0001,0.0008445800003755721,0.0,207.0
239,31,,,1680690469,3.066666666666667,0.0,1.0720000000000027,9542.500352,0.126318762385988,396017.0,0.7291820594353946,3499.851776,414.0,9299.034112,0.0,0.0,0.0,8.7,227785.0,86.00066579184836,196923.129856,2.719744,4794.0,0.15600000000006276,8429.867008,0.0,1107437.0,6.7,3.166666666666666,31305.6256,3309.0,0.0004452960001799511,0.018382399999609333,0.0019695310002134647,,,,,0.027616657000180567,,,,,,
240,32,,,1680690470,3.066666666666667,0.0,1.0760000000000218,9544.925184,0.004084995462277961,397674.0,0.299999832992281,3500.70784,415.0,9299.890176,0.0,0.0,0.0,8.7,229516.0,13.748419249851125,196920.295424,2.719744,4832.0,0.15600000000006276,8429.867008,0.0,1111328.0,6.7,3.166666666666666,31305.6256,3316.0,,,,,,,,,,,,,,
241,33,,,1680690471,3.066666666666667,0.0,1.0840000000000032,9544.916992,0.004087501074026482,398245.0,0.027031794186971363,3500.70784,416.0,9299.890176,0.0,0.0,0.0,8.7,229663.0,0.008135085160948068,196920.29952,2.719744,4832.0,0.15600000000006276,8429.867008,0.0,1111650.0,6.7,3.166666666666666,31305.6256,3316.0,,,,,,,,,,,,,,
242,34,,,1680690472,3.066666666666667,0.0,1.0880000000000223,9544.912896,0.00408749814922541,398801.0,0.08659588370316833,3500.70784,417.0,9299.890176,0.0,0.0,0.0,8.7,229850.0,0.01893661255479829,196920.29952,2.719744,4832.0,0.15600000000006276,8429.867008,0.0,1112008.0,6.7,3.166666666666666,31305.6256,3316.0,,,,,,,,,,,,,,
243,35,,,1680690473,3.066666666666667,0.0,1.0960000000000036,9544.9088,0.0694556907138863,399402.0,0.02543942347361591,3500.70784,424.0,9299.890176,0.0,0.0,0.0,8.7,229986.0,0.006551369677449868,196920.303616,2.719744,4832.0,0.15899999999999181,8429.867008,0.0,1112343.0,6.7,3.166666666666666,31305.6256,3316.0,,,,,,,,,,,,,,
244,36,,,1680690474,3.066666666666667,0.0,1.1000000000000227,9545.15456,0.06949378466650878,400397.0,0.10075960047188501,3500.70784,427.0,9299.890176,0.0,0.0,0.0,8.266666666666666,230318.0,0.048982579172665866,196920.102912,2.719744,4832.0,0.1610000000000582,8429.867008,0.0,1113048.0,6.7,3.166666666666666,31305.6256,3316.0,,,,,,,,,,,,,,
245,37,,,1680690475,3.066666666666667,0.0,1.1040000000000134,9545.15456,0.004087659592711485,400991.0,0.02584326974097595,3500.70784,428.0,9299.890176,0.0,0.0,0.0,8.266666666666666,230512.0,0.008143384319497642,196920.102912,2.719744,4832.0,0.1610000000000582,8429.867008,0.0,1113654.0,6.7,3.166666666666666,31305.6256,3316.0,,,,,,,,,,,,,,
246,38,,,1680690476,3.066666666666667,0.0,1.108000000000004,9881.944064,0.0040869575036784275,579309.0,1075.4540915662055,3500.70784,429.0,9299.890176,0.0,0.0,0.0,8.266666666666666,257881.0,1077.3521400875406,196583.313408,2.719744,4832.0,0.1610000000000582,8429.867008,0.0,1210532.0,6.9,3.166666666666666,31305.6256,3316.0,,,,,,,,,,,,,,
247,39,,,1680690477,3.066666666666667,0.0,1.1120000000000232,10173.190144,0.004086645440765231,814598.0,1205.6909848789487,3500.70784,430.0,9299.890176,0.0,0.0,0.0,8.266666666666666,289255.0,1192.5986978672838,196292.071424,2.719744,4832.0,0.16200000000003456,8429.867008,0.0,1333337.0,7.0,3.166666666666666,31305.6256,3316.0,,,,,,,,,,,,,,
248,40,,,1680690478,3.066666666666667,0.0,1.1160000000000139,10380.88192,0.004086618214691476,1052894.0,1248.025834533115,3500.70784,431.0,9299.890176,0.0,0.0,0.0,8.266666666666666,322932.0,1244.4952757516392,196084.383744,2.719744,4832.0,0.16200000000003456,8429.867008,0.0,1460038.0,7.1,3.166666666666666,31305.6256,3316.0,,,,,,,,,,,,,,
249,41,,,1680690479,3.066666666666667,0.0,1.1240000000000236,10594.906112,0.08173594182181423,1291785.0,1246.1173618216021,3500.70784,442.0,9299.890176,0.0,0.0,0.0,7.6,355391.0,1244.425954639628,195870.35136,2.719744,4832.0,0.16600000000005366,8429.867008,0.0,1586513.0,7.2,3.1333333333333333,31305.6256,3316.0,,,,,,,,,,,,,,
250,42,,,1680690480,3.066666666666667,0.0,1.1280000000000143,10790.05184,0.004086653210376605,1551501.0,1124.2972920899956,3500.70784,443.0,9299.890176,0.0,0.0,0.0,7.6,387317.0,1188.276809373592,195675.209728,2.719744,4832.0,0.16600000000005366,8429.867008,0.0,1724016.0,7.3,3.1333333333333333,31305.6256,3316.0,,,,,,,,,,,,,,
251,42,,,1680690480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,11.245543887999702,6688.0,10.957950592041016,,11.294466065999586,1.0,0.0001,0.0005082939997009817,0.0,208.0
252,42,,,1680690480,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000810115000604128,0.051494897000338824,0.0002691200006665895,2.0,0.005512945999726071,6720.0,10.958550453186035,0.04405228999985411,0.10493415900145919,1.0,0.0001,0.00279479100026947,0.0,209.0
253,42,,,1680690480,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009105609997277497,0.023441096000169637,0.002034676999755902,2.0,0.006048892000762862,6752.0,10.899230003356934,0.04422276300010708,0.07847124999989319,1.0,0.0001,0.0018132609993699589,0.0,210.0
254,42,,,1680690480,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013187730000936426,0.03156599600060872,0.0006260439995458,2.0,0.00510844700056623,6784.0,10.871504783630371,0.03443298699949082,0.07926226800009317,1.0,0.0001,0.006210020999787957,0.0,211.0
255,43,,,1680690481,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009407059997101896,0.03109918900008779,0.0002464520002831705,2.0,0.00568023899995751,6816.0,10.938872337341309,0.04047007000008307,0.0796439570003713,1.0,0.0001,0.001207301000249572,0.0,212.0
256,43,,,1680690481,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009931570002663648,0.030944400999942445,0.0007663139995202073,2.0,0.004879758000242873,6848.0,10.84760570526123,0.04190808699968329,0.0818969299989476,1.0,0.0001,0.0024052129992924165,0.0,213.0
257,43,,,1680690481,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009691860004750197,0.02952155499951914,0.0010887270000239369,2.0,0.005409397000221361,6880.0,10.966796875,0.04007965399978275,0.07888295500015374,1.0,0.0001,0.0018144360001315363,0.0,214.0
258,43,,,1680690481,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014593679998142761,0.03430384999956004,0.002004789999773493,2.0,0.004986079000445898,6912.0,10.849574089050293,0.04095058899929427,0.08609767099824239,1.0,0.0001,0.002392994999354414,0.0,215.0
259,43,,,1680690481,3.066666666666667,0.0,1.171999999999997,11813.904384,0.09801691118685416,1693521.0,61.05378316371197,3500.331008,455.0,9300.62336,0.0,0.0,0.0,7.6,402498.0,58.112669603704134,194651.754496,2.719744,5108.0,0.16899999999998272,8685.580288,0.0,3168514.0,7.8,3.1333333333333333,33570.67264,3392.0,0.0010520700006964034,0.032093241000438866,0.0006674709993603756,,,,,0.04589958399992611,,,,,,
260,43,,,1680690481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.007470509000086167,6944.0,10.958333015441895,,0.08827669900074397,1.0,0.0001,0.0010938240002360544,0.0,216.0
261,43,,,1680690481,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010754759996416396,0.03556178100006946,0.0005805430000691558,2.0,0.004668760999265942,6976.0,10.769886016845703,0.04440813200017146,0.08740079299968784,1.0,0.0001,0.0011061000004701782,0.0,217.0
262,43,,,1680690481,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010171960002480773,0.03002559300057328,0.0002213140005551395,2.0,0.0036009119994560024,7008.0,10.963568687438965,0.04305646099965088,0.08076351400086423,1.0,0.0001,0.002842038000380853,0.0,218.0
263,43,,,1680690481,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008621510005468735,0.028476514000431052,0.0004636349995053024,2.0,0.1480773120001686,7040.0,10.899147987365723,0.034792127999935474,0.21773258200028067,1.0,0.0001,0.005060841999693366,0.0,219.0
264,43,,,1680690481,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006025510001563816,0.019132986999466084,0.0018006159998549265,2.0,0.0084700610004802,7072.0,10.926746368408203,0.025833893999333668,0.05687164999926608,1.0,0.0001,0.0010315409999748226,0.0,220.0
265,44,,,1680690482,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00041111700011242647,0.018091212000399537,0.0014258619994507171,2.0,0.008503815999574726,7104.0,11.167591094970703,0.02738068500002555,0.05679472799965879,1.0,0.0001,0.0009820360000958317,0.0,221.0
266,44,,,1680690482,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004248370005370816,0.018039047999991453,0.0017068329998437548,2.0,0.008403077999901143,7136.0,10.785456657409668,0.027530944000318414,0.05692211000041425,1.0,0.0001,0.0008173699998224038,0.0,222.0
267,44,,,1680690482,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00038812200000393204,0.017729763000716048,0.0014913209997757804,2.0,0.008371384999918519,7168.0,10.781631469726562,0.02791307000006782,0.05673609299992677,1.0,0.0001,0.0008424319994446705,0.0,223.0
268,44,,,1680690482,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00040190599975176156,0.017786385999897902,0.001613082000403665,2.0,0.008420402999945509,7200.0,10.867287635803223,0.02799612599937973,0.05715582099946914,1.0,0.0001,0.0009379180000905762,0.0,224.0
269,44,,,1680690482,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000396759000068414,0.01794298400000116,0.0014896800003043609,2.0,0.008414873000219814,7232.0,11.040581703186035,0.027836053999635624,0.05694140600007813,1.0,0.0001,0.0008610559998487588,0.0,225.0
270,44,,,1680690482,3.066666666666667,0.0,1.2199999999999989,12172.525568,0.04495891764594006,1726736.0,0.678774283951892,3500.355584,466.0,9300.676608,0.0,0.0,0.0,7.6,411133.0,81.43037873587434,194293.12512,2.719744,5370.0,0.17300000000000182,8685.613056,0.0,3649200.0,8.0,3.1333333333333333,33570.67264,3441.0,0.00039308000032178825,0.017612664999433036,0.0017471009996370412,,,,,,,,,,,
271,44,,,1680690482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.008488604000376654,7264.0,10.92810344696045,0.0279350640003031,0.05750729000010324,1.0,0.0001,0.0013307760000316193,0.0,226.0
272,44,,,1680690482,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004088420000698534,0.018067925000650575,0.0015278920000127982,2.0,0.008353717000318284,7296.0,11.011363983154297,0.027546328000426,0.056777838001835335,1.0,0.0001,0.0008731340003578225,0.0,227.0
273,44,,,1680690482,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003845510000246577,0.017692182000246248,0.0013956000002508517,2.0,0.008492145999298373,7328.0,10.949629783630371,0.027650422000078834,0.05617564700060029,1.0,0.0001,0.0005607460007013287,0.0,228.0
274,44,,,1680690482,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00038782799947512103,0.017598048999388993,0.0015313449994209805,2.0,0.008514334999745188,7360.0,10.918996810913086,0.027944874999775493,0.05684661899795174,1.0,0.0001,0.0008701870001459611,0.0,229.0
