01_general/dataset_iteration_count,cpu/interrupts/soft_interrupts_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/data_resident_set_proc_MB,process/memory/text_resident_set_proc_MB,02_timing/step_time_s,02_timing/dataload_time_s,disk/counter/disk_write_sys_count,disk/counter/disk_read_sys_count,cpu/interrupts/ctx_switches_count,02_timing/dataload_cuda_move_time_s,process/memory/dirty_pages_proc_count,bandwidth/disk_write_sys_bandwidth_MBs,02_timing/opt_step_time_s,memory/total_memory_sys_MB,cpu/interrupts/interrupts_count,cpu/load/avg_sys_load_five_min_percent,01_general/lr,cpu/logical_core_count,01_general/step_based_sps,process/involuntary_proc_ctx_switches,02_timing/backward_time_s,process/voluntary_proc_ctx_switches,bandwidth/disk_read_sys_bandwidth_MBs,_runtime,memory/used_memory_sys_percent,process/memory/resident_set_size_proc_MB,01_general/locally_processed_samples,cpu/load/avg_sys_load_fifteen_min_percent,02_timing/forward_time_s,01_general/minibatch_loss,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/available_memory_sys_MB,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/shared_memory_proc_MB,_timestamp,01_general/step,02_timing/loss_calc_time_s,cpu/load/avg_sys_load_one_min_percent,bandwidth/net_recv_sys_bandwidth_Mbits,process/memory/virtual_memory_size_proc_MB,_step,memory/used_memory_sys_MB
0.0,,,,,0.06898477400136471,0.001147613000284764,,,,0.00014966300113883335,,,1.6489993868162856e-06,,,,0.0001,,463.87047668470944,,0.04931527100052335,,,158,,,41888.0,,0.0178267949995643,12.609953880310059,,,,,,,1680631057.0,1308.0,0.0005437830004666466,,,,1466,
0.0,,,,,0.06817754399889964,0.000761127999794553,,,,0.0001495239994255826,,,1.6920002963161096e-06,,,,0.0001,,469.3627567534036,,0.04874829099935596,,,158,,,41920.0,,0.017976993000047514,12.555208206176758,,,,,,,1680631057.0,1309.0,0.0005399159999797121,,,,1467,
0.0,,,,,0.06949965700187022,0.0009705180000310065,,,,0.00020896400019410066,,,1.4870001905364916e-06,,,,0.0001,,460.4339270212353,,0.04948476400022628,,,158,,,41952.0,,0.0181993380010681,12.639270782470703,,,,,,,1680631057.0,1310.0,0.0006345860001601977,,,,1468,
0.0,,,,,0.06844598899806442,0.0005363669988582842,,,,0.00019927699941035826,,,1.493999661761336e-06,,,,0.0001,,467.52191718502195,,0.04950488899885386,,,158,,,41984.0,,0.01769484500073304,12.556059837341309,,,,,,,1680631057.0,1311.0,0.0005091170005471213,,,,1469,
0.0,,,,,0.06911857099839835,0.0009535469998809276,,,,0.0001968790002138121,,,1.6209996829275042e-06,,,,0.0001,,462.9725345557494,,0.04973765699833166,,,158,,,42016.0,,0.017676088000371237,12.60537338256836,,,,,,,1680631057.0,1312.0,0.0005527789999177912,,,,1470,
0.0,,,,,0.06865020700024616,0.0009369669987790985,,,,0.0001503769999544602,,,1.7130005289800465e-06,,,,0.0001,,466.13115092115106,,0.04811144400082412,,,158,,,42048.0,,0.01873300700026448,12.68726634979248,,,,,,,1680631057.0,1313.0,0.0007166989998950157,,,,1471,
,874286.0,0.13988611213159555,0.0,2.719744,,,1957.0,0.0,1242318.0,0.00016565899932174943,0.0,0.04494486755923791,,,873562.0,5.133333333333334,,,,10613.0,,14505.0,0.0,158,3.0,3344.822272,,5.333333333333334,,,0.0,6.5680000000000405,204798.406656,0.7629999999999768,5237.80096,651.706368,1680631057.0,,,6.833333333333333,52.20819597405901,27786.866688,1472,4513.81248
0.0,,,,,0.06890594599826727,0.0008475879985780921,,,,,,,1.5810001059435308e-06,,,,0.0001,,464.4011418231553,,0.04836598600013531,,,158,,,42080.0,,0.018968927999594598,12.715744972229004,,,,,,,1680631057.0,1314.0,0.0005562040005315794,,,,1473,
0.0,,,,,0.0691821019991039,0.0007487879993277602,,,,0.00014764900151931215,,,1.9290000636829063e-06,,,,0.0001,,462.54737967363997,,0.05000965899853327,,,158,,,42112.0,,0.0177381069988769,12.710416793823242,,,,,,,1680631057.0,1315.0,0.0005359700007829815,,,,1474,
0.0,,,,,0.06880057900161773,0.0010253039999952307,,,,0.00020459799998207018,,,1.5599998732795939e-06,,,,0.0001,,465.1123648137841,,0.04930880500069179,,,159,,,42144.0,,0.017744153999956325,12.658370971679688,,,,,,,1680631058.0,1316.0,0.0005161580011190381,,,,1475,
0.0,,,,,0.06899003600119613,0.0007570279994979501,,,,0.00020271900029911194,,,2.0300012693041936e-06,,,,0.0001,,463.8350964108091,,0.05001566200007801,,,159,,,42176.0,,0.017507447000753018,12.689844131469727,,,,,,,1680631058.0,1317.0,0.0005051499992987374,,,,1476,
0.0,,,,,0.06875577200116822,0.0008899269996618386,,,,0.00019638999947346747,,,1.7610000213608146e-06,,,,0.0001,,465.41547085612376,,0.049606664000748424,,,159,,,42208.0,,0.017548947000250337,12.675841331481934,,,,,,,1680631058.0,1318.0,0.0005120830010127975,,,,1477,
0.0,,,,,0.06816140500086476,0.0008061860007728683,,,,0.00015625999913027044,,,1.5209989214781672e-06,,,,0.0001,,469.4738906804227,,0.048469212000782136,,,159,,,42240.0,,0.01814898200063908,12.657283782958984,,,,,,,1680631058.0,1319.0,0.0005792440006189281,,,,1478,
0.0,,,,,0.06902786199680122,0.0006428019987652078,,,,0.000201840999579872,,,1.8549999367678538e-06,,,,0.0001,,463.5809233303922,,0.04975130999991961,,,159,,,42272.0,,0.01793378699949244,12.557592391967773,,,,,,,1680631058.0,1320.0,0.0004962669991073199,,,,1479,
0.0,,,,,0.06873988400184317,0.0007753480003884761,,,,0.00020587799917848315,,,1.5850000636419281e-06,,,,0.0001,,465.52304334906887,,0.04937810800038278,,,159,,,42304.0,,0.017834484000559314,12.75743579864502,,,,,,,1680631058.0,1321.0,0.0005444810012704693,,,,1480,
0.0,,,,,0.06882611100081704,0.0010101010011567269,,,,0.0002568460004113149,,,1.6899994079722092e-06,,,,0.0001,,464.9398249396966,,0.048247979999359814,,,159,,,42336.0,,0.018657471000551595,12.698084831237793,,,,,,,1680631058.0,1322.0,0.0006520229999296134,,,,1481,
,880397.0,0.13330554416156737,0.0,2.719744,,,1978.0,0.0,1258789.0,0.00015366299885499757,0.0,0.20844807289092357,,,879142.0,5.133333333333334,,,,10654.0,,14609.0,0.0,159,3.0,3344.822272,,5.333333333333334,0.017694246000246494,,0.0,6.612000000000023,204798.898176,0.7709999999999582,5237.80096,651.706368,1680631058.0,,0.0005206740006542532,6.833333333333333,52.80312512527309,27786.866688,1482,4513.308672
0.0,,,,,0.06881272499776969,0.0007788409984641476,,,,,,,1.529999281046912e-06,,,,0.0001,,465.030268762604,,0.04966377100026875,,,159,,,42368.0,,,12.7308349609375,,,,,,,1680631058.0,1323.0,,,,,1483,
0.0,,,,,0.06873365100364026,0.000977380001131678,,,,0.00015174000145634636,,,1.5380010154331103e-06,,,,0.0001,,465.5652585413398,,0.048938932000964996,,,159,,,42400.0,,0.018153262999476283,12.606730461120605,,,,,,,1680631058.0,1324.0,0.0005107979995955247,,,,1484,
0.0,,,,,0.06914545300060126,0.000870482001118944,,,,0.00020473499898798764,,,2.0049992599524558e-06,,,,0.0001,,462.79254255116007,,0.04950978399938322,,,160,,,42432.0,,0.018004886000198894,12.542885780334473,,,,,,,1680631059.0,1325.0,0.0005535610016522696,,,,1485,
0.0,,,,,0.06876895400091598,0.000954254001044319,,,,0.0001514490013505565,,,1.426999006071128e-06,,,,0.0001,,465.3262575372859,,0.04925050499878125,,,160,,,42464.0,,0.017903768999531167,12.733309745788574,,,,,,,1680631059.0,1326.0,0.0005075500012026168,,,,1486,
0.0,,,,,0.06869948900020972,0.001017591001073015,,,,0.00016340000001946464,,,1.5609984984621406e-06,,,,0.0001,,465.79676887993026,,0.048506146000363515,,,160,,,42496.0,,0.01838193599905935,12.642812728881836,,,,,,,1680631059.0,1327.0,0.000628855001195916,,,,1487,
0.0,,,,,0.06921655600126542,0.001024418999804766,,,,0.00020481899991864339,,,1.6400008462369442e-06,,,,0.0001,,462.317136949359,,0.04962226300085604,,,160,,,42528.0,,0.017869036999400123,12.711874961853027,,,,,,,1680631059.0,1328.0,0.0004943780004396103,,,,1488,
0.0,,,,,0.06845266100026492,0.0005630159994325368,,,,0.00014893599836796056,,,1.6400008462369442e-06,,,,0.0001,,467.47634836103964,,0.049563250000574044,,,160,,,42560.0,,0.017685277000055066,12.751456260681152,,,,,,,1680631059.0,1329.0,0.0004905420009890804,,,,1489,
0.0,,,,,0.06926463599847921,0.000845852000566083,,,,0.00015289600014511961,,,1.6239991964539513e-06,,,,0.0001,,461.996219841574,,0.049648631998934434,,,160,,,42592.0,,0.018050814000162063,12.62850570678711,,,,,,,1680631059.0,1330.0,0.0005648179994750535,,,,1490,
0.0,,,,,0.06882615900030942,0.0008013349997781916,,,,0.0001573610006744275,,,1.5999994502635673e-06,,,,0.0001,,464.93950068979063,,0.049042534999898635,,,160,,,42624.0,,0.018198327999925823,12.548176765441895,,,,,,,1680631059.0,1331.0,0.0006250000005820766,,,,1491,
,885207.0,0.8542486914402739,0.0,2.719744,,,1988.0,0.0,1272522.0,0.00020467899958021007,0.0,0.04087046956042645,,,883943.0,5.133333333333334,,,,10692.0,,14694.0,0.0,160,3.0,3344.822272,,5.333333333333334,0.017872916998385335,,0.0,6.660000000000025,204798.455808,0.7749999999999773,5237.80096,651.706368,1680631059.0,,0.0005189750008867122,6.833333333333333,46.3081019393184,27786.866688,1492,4513.738752
0.0,,,,,0.06868823299737414,0.000930599999264814,,,,,,,1.4189990906743333e-06,,,,0.0001,,465.87309941752784,,0.0491596430001664,,,160,,,42656.0,,,12.765764236450195,,,,,,,1680631059.0,1332.0,,,,,1493,
0.0,,,,,0.06933059200491698,0.0007364070006588008,,,,0.00019731400061573368,,,1.5670011634938419e-06,,,,0.0001,,461.5567107479846,,0.04999692900128139,,,160,,,42688.0,,0.017874056000437122,12.73817253112793,,,,,,,1680631059.0,1333.0,0.0005243190007604426,,,,1494,
0.0,,,,,0.06870496600276965,0.0009017669999593636,,,,0.0001965830015251413,,,1.6480007616337389e-06,,,,0.0001,,465.75963662815883,,0.04941259000042919,,,160,,,42720.0,,0.017688678999547847,12.735304832458496,,,,,,,1680631059.0,1334.0,0.0005036990005464759,,,,1495,
0.0,,,,,0.06915852600286598,0.0008735109986446332,,,,0.00016348499957530294,,,1.5780005924170837e-06,,,,0.0001,,462.7050611037299,,0.05011145700154884,,,161,,,42752.0,,0.01749987100083672,12.790364265441895,,,,,,,1680631060.0,1335.0,0.0005086240016680676,,,,1496,
0.0,,,,,0.06891594099943177,0.0009913109988701763,,,,0.00020077199951629154,,,1.4920005924068391e-06,,,,0.0001,,464.3337889018137,,0.04889852599990263,,,161,,,42784.0,,0.018214671999885468,12.62740421295166,,,,,,,1680631060.0,1336.0,0.0006091680006647948,,,,1497,
0.0,,,,,0.06791528099893185,0.0005215479995968053,,,,0.00015048199929879047,,,1.5290006558643654e-06,,,,0.0001,,471.1752573106969,,0.04893818800155714,,,161,,,42816.0,,0.01779230399915832,12.78943920135498,,,,,,,1680631060.0,1337.0,0.0005112299986649305,,,,1498,
0.0,,,,,0.06948311300038768,0.0009056359995156527,,,,0.0002068030007649213,,,1.6159992810571566e-06,,,,0.0001,,460.5435568182079,,0.05017745199984347,,,161,,,42848.0,,0.017679680000583176,12.770833015441895,,,,,,,1680631060.0,1338.0,0.0005119260003993986,,,,1499,
0.0,,,,,0.06867124799646263,0.0007777159989927895,,,,0.00015589599934173748,,,1.97000008483883e-06,,,,0.0001,,465.98832748238937,,0.04894455399880826,,,161,,,42880.0,,0.018069804000333534,12.805695533752441,,,,,,,1680631060.0,1339.0,0.0007213079989014659,,,,1500,
0.0,,,,,0.06940971099720628,0.00107705299888039,,,,0.00020391699945321307,,,1.6159992810571566e-06,,,,0.0001,,461.0305898159984,,0.04935815999851911,,,161,,,42912.0,,0.018177578000177164,12.691936492919922,,,,,,,1680631060.0,1340.0,0.0005913870008953381,,,,1501,
,889646.0,0.09479591200724666,0.0,2.719744,,,1998.0,0.0,1284629.0,0.00015014900054666214,0.0,0.04087200584904652,1.4399993233382702e-06,,888728.0,5.133333333333334,,,,10730.0,0.049271825000687386,14780.0,0.0,161,3.0,3344.822272,,5.333333333333334,0.017853413000921137,,0.0,6.699999999999989,204798.693376,0.7779999999999632,5237.80096,651.706368,1680631060.0,,0.0005057440012024017,6.800000000000001,41.67362403105933,27786.866688,1502,4513.4848
0.0,,,,,0.0685253610026848,0.000742790000003879,,,,,,,,,,,0.0001,,466.9803928321698,,,,,161,,,42944.0,,,12.721532821655273,,,,,,,1680631060.0,1341.0,,,,,1503,
0.0,,,,,0.06828925099944172,0.0008241819996328559,,,,0.00018824099970515817,,,1.8909995560534298e-06,,,,0.0001,,468.5949769790506,,0.049071254001319176,,,161,,,42976.0,,0.017684866999843507,12.674248695373535,,,,,,,1680631060.0,1342.0,0.0005188159993849695,,,,1504,
0.0,,,,,0.06940646200018818,0.0007851080008549616,,,,0.0003028430000995286,,,1.5360001270892099e-06,,,,0.0001,,461.05217119283844,,0.050026638999042916,,,161,,,43008.0,,0.0177725459998328,12.633881568908691,,,,,,,1680631060.0,1343.0,0.0005177900002308888,,,,1505,
0.0,,,,,0.06875388099979318,0.0008853700001054676,,,,0.00014812100016570184,,,1.7479997040936723e-06,,,,0.0001,,465.42827160689677,,0.04963738399965223,,,162,,,43040.0,,0.017582493999725557,12.708484649658203,,,,,,,1680631061.0,1344.0,0.0004987640004401328,,,,1506,
0.0,,,,,0.0688453920010943,0.0006443920010497095,,,,0.00034215899904666003,,,1.955000698217191e-06,,,,0.0001,,464.8096128131765,,0.04883834399879561,,,162,,,43072.0,,0.01841297300052247,12.790492057800293,,,,,,,1680631061.0,1345.0,0.0006055690009816317,,,,1507,
0.0,,,,,0.06907078599942906,0.0010446310006955173,,,,0.0002974299986817641,,,1.8000009731622413e-06,,,,0.0001,,463.2928312161456,,0.04959415499979514,,,162,,,43104.0,,0.01764541899865435,12.73263931274414,,,,,,,1680631061.0,1346.0,0.0004873510006291326,,,,1508,
0.0,,,,,0.06809698400138586,0.0007228690010379069,,,,0.0001581230008014245,,,1.3810004020342603e-06,,,,0.0001,,469.9180216167688,,0.0488724690003437,,,162,,,43136.0,,0.017821368999648257,12.639458656311035,,,,,,,1680631061.0,1347.0,0.0005207729991525412,,,,1509,
0.0,,,,,0.06978671499928168,0.0010409890001028543,,,,0.0003515309999784222,,,2.0369989215396345e-06,,,,0.0001,,458.53999576179183,,0.049207898000531713,,,162,,,43168.0,,0.018505456000639242,12.6903076171875,,,,,,,1680631061.0,1348.0,0.0006788039991079131,,,,1510,
0.0,,,,,0.06866756600356894,0.0005734289989050012,,,,0.0003347729998495197,,,1.7810016288422048e-06,,,,0.0001,,466.01331403441367,,0.04893714000172622,,,162,,,43200.0,,0.01824734700130648,12.7420015335083,,,,,,,1680631061.0,1349.0,0.0005730960001528729,,,,1511,
0.0,,,,,0.06920234199969855,0.001083540999388788,,,,0.00020000899894512258,,,1.7610000213608146e-06,,,,0.0001,,462.412095823858,,0.04977822200089577,,,162,,,43232.0,,0.017625296000915114,12.688210487365723,,,,,,,1680631061.0,1350.0,0.000513512999532395,,,,1512,
,894444.0,0.11968641036742889,0.0,2.719744,,,2009.0,0.0,1298745.0,0.00015183899995463435,0.0,0.0449592385265772,,,893707.0,5.133333333333334,,,,10789.0,,14874.0,0.0,162,3.0,3344.822272,,5.333333333333334,0.017610939999940456,,0.0,6.744000000000028,204798.468096,0.7819999999999823,5237.80096,651.706368,1680631061.0,,0.0005371820006985217,6.800000000000001,38.47855428179498,27786.866688,1513,4514.107392
0.0,,,,,0.06869240600099147,0.0005979190009384183,,,,,,,1.5499990695388988e-06,,,,0.0001,,465.8447980339796,,0.0497929760003899,,,162,,,43264.0,,,12.709142684936523,,,,,,,1680631061.0,1351.0,,,,,1514,
0.0,,,,,0.06843758200011507,0.0010221190004813252,,,,0.00016552600027353037,,,1.5469995560124516e-06,,,,0.0001,,467.579348433821,,0.04883638899991638,,,162,,,43296.0,,0.0178594589997374,12.742056846618652,,,,,,,1680631061.0,1352.0,0.0005525420001504244,,,,1515,
0.0,,,,,0.0694807129984838,0.000804291999884299,,,,0.00016396899991377722,,,1.6140002117026597e-06,,,,0.0001,,460.5594649078846,,0.04945939500066743,,,163,,,43328.0,,0.01839992299937876,12.658120155334473,,,,,,,1680631062.0,1353.0,0.0006515199984278297,,,,1516,
0.0,,,,,0.0688362410019181,0.0009099729995796224,,,,0.00016257600145763718,,,1.6920002963161096e-06,,,,0.0001,,464.871403990644,,0.0492976350014942,,,163,,,43360.0,,0.017965989998629084,12.646082878112793,,,,,,,1680631062.0,1354.0,0.0004983750004612375,,,,1517,
0.0,,,,,0.0689672740027163,0.0007473140012734802,,,,0.0002930999999080086,,,1.670001438469626e-06,,,,0.0001,,463.9881808107954,,0.04986021700096899,,,163,,,43392.0,,0.017567506998602767,12.844104766845703,,,,,,,1680631062.0,1355.0,0.0004974660005245823,,,,1518,
0.0,,,,,0.06925833500099543,0.0010263709991704673,,,,0.0002059800008282764,,,2.0129991753492504e-06,,,,0.0001,,462.03825141825996,,0.04863364599987108,,,163,,,43424.0,,0.01879700100107584,12.647069931030273,,,,,,,1680631062.0,1356.0,0.0005933240008744178,,,,1519,
0.0,,,,,0.0681796349981596,0.0005907550003030337,,,,0.00021188299979257863,,,1.6260000847978517e-06,,,,0.0001,,469.34836188054965,,0.048374800999226863,,,163,,,43456.0,,0.018360223999479786,12.506373405456543,,,,,,,1680631062.0,1357.0,0.0006403459992725402,,,,1520,
0.0,,,,,0.06953637400147272,0.0009836440003709868,,,,0.00020512000082817394,,,1.691001671133563e-06,,,,0.0001,,460.1908060279684,,0.049863321999509935,,,163,,,43488.0,,0.017955549999896903,12.601996421813965,,,,,,,1680631062.0,1358.0,0.0005270469991955906,,,,1521,
0.0,,,,,0.0684104310003022,0.0005170180011191405,,,,0.00014768700020795222,,,1.5120003808988258e-06,,,,0.0001,,467.76492315709345,,0.04952496899932157,,,163,,,43520.0,,0.017705779999232618,12.53515625,,,,,,,1680631062.0,1359.0,0.0005134650000400143,,,,1522,
,900749.0,0.1606994217045469,0.0,2.719744,,,2022.0,0.0,1305599.0,0.00015254899881256279,0.0,0.13896257180400393,,,899342.0,5.133333333333334,,,,10841.0,,14965.0,0.0,163,3.0,3344.822272,,5.333333333333334,0.017534336000608164,,0.0,6.800000000000011,204798.44352,0.7879999999999541,5237.80096,651.706368,1680631062.0,,0.0005224500000622356,6.800000000000001,50.40782675807522,27786.866688,1523,4513.353728
0.0,,,,,0.06828236500041385,0.0006706460007990245,,,,,,,1.7570000636624172e-06,,,,0.0001,,468.64223287822637,,0.0494006270000682,,,163,,,43552.0,,,12.638157844543457,,,,,,,1680631062.0,1360.0,,,,,1524,
0.0,,,,,0.06926951100285805,0.0007465500002581393,,,,0.00019815899941022508,,,1.7590009520063177e-06,,,,0.0001,,461.9637057735211,,0.04997177600125724,,,163,,,43584.0,,0.017835934000686393,12.666319847106934,,,,,,,1680631062.0,1361.0,0.0005153330002940493,,,,1525,
0.0,,,,,0.06871977900118509,0.0010633910005708458,,,,0.00017268000010517426,,,1.4689994713990018e-06,,,,0.0001,,465.6592390881838,,0.048353909000070416,,,164,,,43616.0,,0.01850664300036442,12.704195022583008,,,,,,,1680631063.0,1362.0,0.000621687000602833,,,,1526,
0.0,,,,,0.0688611489986215,0.0005477539998537395,,,,0.00019057099962083157,,,1.4590004866477102e-06,,,,0.0001,,464.7032537990412,,0.05011625999941316,,,164,,,43648.0,,0.017525216999274562,12.83016300201416,,,,,,,1680631063.0,1363.0,0.0004798879999725614,,,,1527,
0.0,,,,,0.06873256299877539,0.000894737999260542,,,,0.00019978400086984038,,,1.7160000425064936e-06,,,,0.0001,,465.57262822528736,,0.04948385399984545,,,164,,,43680.0,,0.017624408999836305,12.588433265686035,,,,,,,1680631063.0,1364.0,0.000528061998920748,,,,1528,
0.0,,,,,0.06821738999860827,0.0006128559998614946,,,,0.0002039459996012738,,,1.6590001905569807e-06,,,,0.0001,,469.08860043828776,,0.04827160199965874,,,164,,,43712.0,,0.01837264499954472,12.590136528015137,,,,,,,1680631063.0,1365.0,0.0007546819997514831,,,,1529,
0.0,,,,,0.06941439299771446,0.0009867739991022972,,,,0.00020470500021474436,,,1.5499990695388988e-06,,,,0.0001,,460.9994933047046,,0.049453180999989854,,,164,,,43744.0,,0.018157758999223006,12.442648887634277,,,,,,,1680631063.0,1366.0,0.0006104240001150174,,,,1530,
0.0,,,,,0.06853386600050726,0.0007636749996891012,,,,0.0001483329997427063,,,1.6330013750120997e-06,,,,0.0001,,466.9224409398289,,0.04953957900033856,,,164,,,43776.0,,0.017575101999682374,12.670804977416992,,,,,,,1680631063.0,1367.0,0.000505543999679503,,,,1531,
0.0,,,,,0.06940901399684662,0.0010851110000658082,,,,0.00019523099945217837,,,1.5029982023406774e-06,,,,0.0001,,461.03521945224315,,0.05020168000010017,,,164,,,43808.0,,0.017438184999264195,12.747121810913086,,,,,,,1680631063.0,1368.0,0.0004873039997619344,,,,1532,
,906042.0,0.11137691200501823,0.0,2.719744,,,2036.0,0.0,1311991.0,0.00019723399964277633,0.0,0.12260799601747115,1.5099994925549254e-06,,904499.0,5.133333333333334,,,,10877.0,0.04964611699870147,15047.0,0.0,164,3.0,3344.822272,,5.333333333333334,0.017521068000860396,,0.0,6.840000000000032,204799.266816,0.7919999999999732,5237.80096,651.706368,1680631063.0,,0.0005135510000400245,6.800000000000001,46.93818035659953,27786.866688,1533,4512.8704
0.0,,,,,0.0686736439984088,0.0007941639996715821,,,,,,,,,,,0.0001,,465.97206929548474,,,,,164,,,43840.0,,,12.614493370056152,,,,,,,1680631063.0,1369.0,,,,,1534,
0.0,,,,,0.06873270199866965,0.0010288060002494603,,,,0.0001968870001292089,,,1.7570000636624172e-06,,,,0.0001,,465.57168668590054,,0.04879084599997441,,,164,,,43872.0,,0.018193209998571547,12.704504013061523,,,,,,,1680631063.0,1370.0,0.0005211959996813675,,,,1535,
0.0,,,,,0.06932980399687949,0.0006185669990372844,,,,0.0002138479994755471,,,1.7610000213608146e-06,,,,0.0001,,461.5619568380766,,0.0495186489988555,,,164,,,43904.0,,0.01838895900073112,12.643229484558105,,,,,,,1680631063.0,1371.0,0.000588019998758682,,,,1536,
0.0,,,,,0.0686873030008428,0.0008902129993657582,,,,0.0001981429995794315,,,1.5730001905467361e-06,,,,0.0001,,465.87940713886167,,0.04909983700053999,,,165,,,43936.0,,0.01798057400083053,12.746813774108887,,,,,,,1680631064.0,1372.0,0.0005169630003365455,,,,1537,
0.0,,,,,0.0695142879994819,0.0008750090000830824,,,,0.0001573249992361525,,,1.7519996617920697e-06,,,,0.0001,,460.33701733719124,,0.049600628999542096,,,165,,,43968.0,,0.018303339000340202,12.603178977966309,,,,,,,1680631064.0,1373.0,0.0005762340006185696,,,,1538,
0.0,,,,,0.06901306599866075,0.0010591380014375318,,,,0.0001925589986058185,,,1.5879995771683753e-06,,,,0.0001,,463.6803123718773,,0.048745206999228685,,,165,,,44000.0,,0.018383179000011296,12.784311294555664,,,,,,,1680631064.0,1374.0,0.0006313949998002499,,,,1539,
0.0,,,,,0.06846880900047836,0.0007794020002620528,,,,0.00015096199967956636,,,1.5200002962956205e-06,,,,0.0001,,467.36609657948674,,0.04901267900095263,,,165,,,44032.0,,0.017949519000467262,12.712553977966309,,,,,,,1680631064.0,1375.0,0.0005747269988205517,,,,1540,
0.0,,,,,0.06936217899783514,0.0009402219984622207,,,,0.0002498200010450091,,,1.8060000002151355e-06,,,,0.0001,,461.34652143783933,,0.04984456899910583,,,165,,,44064.0,,0.017820623999796226,12.6748046875,,,,,,,1680631064.0,1376.0,0.0005051379994256422,,,,1541,
0.0,,,,,0.0686774330024491,0.0007729770004516467,,,,0.00015584600078000221,,,1.6440008039353415e-06,,,,0.0001,,465.9463611410585,,0.04931177999969805,,,165,,,44096.0,,0.017891933999635512,12.620357513427734,,,,,,,1680631064.0,1377.0,0.0005432520010799635,,,,1542,
0.0,,,,,0.07154809500025294,0.000941842001338955,,,,0.0002943479994428344,,,1.8379996618023142e-06,,,,0.0001,,447.2516004777887,,0.04561896599989268,,,165,,,44128.0,,0.0238848560002225,12.676290512084961,,,,,,,1680631064.0,1378.0,0.0008062449996941723,,,,1543,
,909618.0,0.09212595801103139,0.0,2.719744,,,2047.0,0.0,1319166.0,0.00020544699873425998,0.0,0.0449496140995003,,,908961.0,5.133333333333334,,,,10917.0,,15152.0,0.0,165,3.0,3344.822272,,5.333333333333334,,,0.0,6.888000000000034,204803.059712,0.7959999999999923,5237.80096,651.706368,1680631064.0,,,6.800000000000001,28.75565365868559,27786.866688,1544,4509.06112
0.0,,,,,0.07004976999814971,0.0006689149995509069,,,,,,,1.7479997040936723e-06,,,,0.0001,,456.8180595146172,,0.044824991000496084,,,165,,,44160.0,,0.02350443700015603,12.614648818969727,,,,,,,1680631064.0,1379.0,0.000844231999508338,,,,1545,
0.0,,,,,0.06970119699872157,0.0008548160003556404,,,,0.0002805139993142802,,,2.585000402177684e-06,,,,0.0001,,459.1025890213468,,0.04604035400006978,,,165,,,44192.0,,0.021782392999739386,12.65036392211914,,,,,,,1680631064.0,1380.0,0.0007405349988403032,,,,1546,
0.0,,,,,0.0690303830015182,0.0006962860006751725,,,,0.0002100530000461731,,,1.6880003386177123e-06,,,,0.0001,,463.5639932534666,,0.048061851999591454,,,166,,,44224.0,,0.01937794900004519,12.602864265441895,,,,,,,1680631065.0,1381.0,0.0006825550008215941,,,,1547,
0.0,,,,,0.06885089299794345,0.0008453709997411352,,,,0.00020366100034152623,,,1.8029986676992849e-06,,,,0.0001,,464.772475804429,,0.04939009800000349,,,166,,,44256.0,,0.017815781999161118,12.537812232971191,,,,,,,1680631065.0,1382.0,0.000594178000028478,,,,1548,
0.0,,,,,0.06912856399685552,0.0008046059992921073,,,,0.00015918399913061876,,,1.4929992175893858e-06,,,,0.0001,,462.90560876478787,,0.04913345400018443,,,166,,,44288.0,,0.01841201900060696,12.734265327453613,,,,,,,1680631065.0,1383.0,0.0006178079984238138,,,,1549,
0.0,,,,,0.4193084769995039,0.3521998870000971,,,,0.00017324100008409005,,,1.983000402105972e-06,,,,0.0001,,76.31612942573031,,0.04732165099994745,,,166,,,44320.0,,0.01898740400065435,12.737751007080078,,,,,,,1680631065.0,1384.0,0.0006243109983188333,,,,1550,
,913091.0,0.24969218337881874,0.0,2.719744,,,2054.0,0.0,1323928.0,0.00015704999896115623,0.0,0.028600089013769998,,,912769.0,5.133333333333334,,,,10958.0,,15230.0,0.0,166,3.0,3344.83456,,5.333333333333334,,,0.0,6.915999999999997,204798.783488,0.7980000000000018,5237.80096,651.718656,1680631065.0,,,6.533333333333332,24.668103449829513,27787.272192,1551,4513.738752
0.0,,,,,0.06836722699699749,0.00034032199982902966,,,,,,,1.6569993022130802e-06,,,,0.0001,,468.0605226449415,,0.04761618900010944,,,166,,,44352.0,,0.019613504999142606,12.672595024108887,,,,,,,1680631065.0,1385.0,0.0006385039996530395,,,,1552,
0.0,,,,,0.06894034600372834,0.0006437240008381195,,,,0.00020119000146223698,,,1.6760004655225202e-06,,,,0.0001,,464.1694139201074,,0.04937445600080537,,,166,,,44384.0,,0.01815572799932852,12.64212703704834,,,,,,,1680631065.0,1386.0,0.0005635720008285716,,,,1553,
0.0,,,,,0.06835897599921736,0.0005622179996862542,,,,0.0001551040004414972,,,1.6520007193321362e-06,,,,0.0001,,468.1170180250559,,0.048722394998549134,,,167,,,44416.0,,0.018325294000533177,12.638200759887695,,,,,,,1680631066.0,1387.0,0.0005923129992879694,,,,1554,
