process/memory/text_resident_set_proc_MB,01_general/lr,process/voluntary_proc_ctx_switches,_step,memory/used_memory_sys_MB,02_timing/loss_calc_time_s,cpu/load/avg_sys_load_five_min_percent,_runtime,02_timing/forward_time_s,cpu/interrupts/interrupts_count,02_timing/dataload_cuda_move_time_s,process/memory/dirty_pages_proc_count,01_general/dataset_iteration_count,_timestamp,01_general/step,disk/counter/disk_read_sys_count,cpu/load/avg_sys_load_one_min_percent,process/memory/resident_set_size_proc_MB,memory/available_memory_sys_MB,02_timing/dataload_time_s,02_timing/opt_step_time_s,01_general/minibatch_loss,cpu/load/avg_sys_load_fifteen_min_percent,cpu/interrupts/ctx_switches_count,01_general/locally_processed_samples,process/memory/virtual_memory_size_proc_MB,disk/time/disk_write_time_sys_s,process/memory/shared_memory_proc_MB,disk/time/disk_busy_time_sys_s,process/memory/data_resident_set_proc_MB,02_timing/backward_time_s,memory/used_memory_sys_percent,cpu/interrupts/soft_interrupts_count,process/memory/lib_memory_proc_MB,bandwidth/net_recv_sys_bandwidth_Mbits,01_general/step_based_sps,bandwidth/disk_read_sys_bandwidth_MBs,02_timing/step_time_s,disk/time/disk_read_time_sys_s,disk/counter/disk_write_sys_count,bandwidth/net_sent_sys_bandwidth_Mbits,bandwidth/disk_write_sys_bandwidth_MBs,memory/total_memory_sys_MB,cpu/logical_core_count,process/involuntary_proc_ctx_switches
2.654208,,1138.0,144,4317.110272,0.0011968819999310654,11.625,54,0.17200202000003628,65752.0,0.0012166569995315513,0.0,,1696189431.0,,0.0,15.25,3696.357376,26749.804544,,1.7419997675460763e-06,,13.25,29168.0,,28179.746816,0.33599999999978536,969.539584,0.8000000000000114,0.0,0.07367961299951276,15.2,29017.0,3593.719808,0.010548940433578596,,0.0,,0.0,350.0,0.07249404221730744,0.0449407205141818,,,131.0
,0.0001,,145,,,,54,,,,,0.0,1696189431.0,90.0,,,,,0.0015509169998040306,,1.825053095817566,,,273.0,,,,,,,,,,,12.016927958076373,,0.24964783099858323,,,,,,,
,0.0001,,146,,0.0011830420007754583,,55,0.17236309300005814,,0.0011897360000148183,,0.0,1696189432.0,91.0,,,,,0.0015060519999678945,1.5599998732795939e-06,3.1045641899108887,,,276.0,,,,,,0.05439301299975341,,,,,13.007481695326474,,0.230636496000443,,,,,,,
2.654208,,1158.0,147,4319.481856,0.0012442550005289377,11.875,55,0.17291820799982816,67001.0,0.001328426000327454,0.0,,1696189432.0,,0.0,16.0,3696.361472,26747.232256,,2.026999936788343e-06,,13.375,29632.0,,28179.746816,0.3400000000001455,969.539584,0.8199999999999932,0.0,0.0664579969998158,15.2,29490.0,3593.723904,0.0,,0.0,,0.0,355.0,0.0,0.04085804737027839,,,133.0
,0.0001,,148,,,,55,,,,,0.0,1696189432.0,92.0,,,,,0.001695756999652076,,2.3301286697387695,,,279.0,,,,,,,,,,,12.312911972073747,,0.24364667000008922,,,,,,,
,0.0001,,149,,0.0012433049996616319,,56,0.17208678500082897,,0.0011311079997540219,,0.0,1696189433.0,93.0,,,,,0.0015981649994500913,2.505999873392284e-06,2.5520691871643066,,,282.0,,,,,,0.058717521999824385,,,,,12.77795289965533,,0.2347793909993925,,,,,,,
2.654208,,1182.0,150,4320.628736,0.0011873469993588515,11.875,56,0.17250228000011703,68330.0,0.0010696810004446888,0.0,,1696189433.0,,0.0,16.0,3696.365568,26746.281984,,1.8020000425167382e-06,,13.375,30218.0,,28179.746816,0.3420000000000982,969.539584,0.8360000000000127,0.0,0.07339637899985973,15.2,30104.0,3593.732096,0.011642404780387196,,0.0,,0.0,358.0,0.07394802273947489,0.01225684287377703,,,137.0
,0.0001,,151,,,,56,,,,,0.0,1696189433.0,94.0,,,,,0.001472947999900498,,2.061760425567627,,,285.0,,,,,,,,,,,12.017765285582243,,0.24963043699972332,,,,,,,
,0.0001,,152,,0.0012097859998903004,,57,0.17371392699988064,,0.0011081590000685537,,0.0,1696189434.0,95.0,,,,,0.0014640970002801623,1.5910000001895241e-06,1.8263381719589233,,,288.0,,,,,,0.06959481600006256,,,,,12.14120827426009,,0.2470923760001824,,,,,,,
2.654208,,1201.0,153,4322.492416,0.0012137720004830044,11.875,57,0.17342885699963517,69644.0,0.0010397860005468829,0.0,,1696189434.0,,0.0,16.0,3696.369664,26744.2176,,2.1890000425628386e-06,,13.375,30736.0,,28179.746816,0.34400000000005093,969.539584,0.8520000000000039,0.0,0.06580958499944245,15.3,30551.0,3593.736192,0.0,,0.0,,0.0,361.0,0.0,0.012257420041147266,,,138.0
,0.0001,,154,,,,57,,,,,0.0,1696189434.0,96.0,,,,,0.0015256169999702252,,2.2430548667907715,,,291.0,,,,,,,,,,,12.344672845300991,,0.2430198060001203,,,,,,,
,0.0001,,155,,0.0012402349993863027,,58,0.17406875800043053,,0.0011113669997939724,,0.0,1696189435.0,97.0,,,,,0.001556305000121938,1.8880000425269827e-06,2.0433037281036377,,,294.0,,,,,,0.05741624999973283,,,,,12.744546446109386,,0.2353948029995081,,,,,,,
2.654208,,1221.0,156,4324.716544,0.0011972689999311115,11.875,58,0.17301634900013596,71069.0,0.0011116519999632146,0.0,,1696189435.0,,0.0,16.0,3696.37376,26742.185984,,1.8529999579186551e-06,,13.375,31273.0,,28179.746816,0.34600000000000364,969.539584,0.8720000000000141,0.0,0.06724155299980339,15.3,31065.0,3593.740288,0.009640342203129098,,0.0,,0.0,364.0,0.0724302530730706,0.012257918547621736,,,139.0
,0.0001,,157,,,,58,,,,,0.0,1696189435.0,98.0,,,,,0.0016641559996060096,,2.3777170181274414,,,297.0,,,,,,,,,,,12.283360821887367,,0.2442328319993976,,,,,,,
,0.0001,,158,,0.0012568450001708698,,59,0.17249340299986216,,0.0010855130003619706,,0.0,1696189436.0,99.0,,,,,0.0014104109995969338,2.1850000848644413e-06,2.185105085372925,,,300.0,,,,,,0.06193680799970025,,,,,12.595242864948403,,0.23818516499977704,,,,,,,
,0.0001,,159,,0.001262499999938882,,59,0.1739526430001206,,0.00109093999981269,,0.0,1696189436.0,100.0,,,,,0.001558402000227943,1.7989996194955893e-06,2.2140913009643555,,,303.0,,,,,,0.060384163999515295,,,,,12.591791642757515,,0.2382504479992349,,,,,,,
2.654208,,1259.0,160,4325.777408,,11.875,59,,72414.0,0.0011846460001834203,0.0,,1696189436.0,,0.0,16.0,3696.377856,26743.6032,,,,13.375,31894.0,,28179.746816,0.3510000000001128,969.539584,0.8880000000000052,0.0,,15.3,31562.0,3593.740288,0.016357663072911827,,0.0,,0.0,370.0,0.002671778225815377,0.0653349468197043,,,141.0
,0.0001,,161,,0.0012578530004248023,,60,0.17314365999936854,,,,0.0,1696189437.0,101.0,,,,,0.0016893199999685748,2.0180004867142998e-06,2.8080525398254395,,,306.0,,,,,,0.05322010899999441,,,,,13.015319560388187,,0.23049760600042646,,,,,,,
,0.0001,,162,,0.0012002619996565045,,60,0.17278206800074258,,0.0011160609992657555,,0.0,1696189437.0,102.0,,,,,0.001615634999325266,1.880000127130188e-06,3.0110883712768555,,,309.0,,,,,,0.054621526999653724,,,,,12.968069893020461,,0.23133743299877096,,,,,,,
2.654208,,1298.0,163,4327.858176,,12.125,60,,73963.0,0.0011283970006843447,0.0,,1696189437.0,,0.0,16.75,3696.377856,26741.735424,,,,13.375,32688.0,,28179.746816,0.4459999999999127,969.539584,0.9120000000000061,0.0,,15.3,32228.0,3593.740288,0.0481892228279922,,0.0,,0.0,440.0,0.08631441619660905,0.41271299951487633,,,145.0
,0.0001,,164,,0.001385829000355443,,61,0.17328869399989344,,,,0.0,1696189438.0,103.0,,,,,0.001627349999580474,2.0920006136293523e-06,2.2904202938079834,,,312.0,,,,,,0.0671305570003824,,,,,12.26678194817212,,0.24456291900150973,,,,,,,
,0.0001,,165,,0.0011860860004162532,,61,0.17204050200052734,,0.0010687900003176765,,0.0,1696189438.0,104.0,,,,,0.0015439680000781664,1.7230004232260399e-06,2.9722471237182617,,,315.0,,,,,,0.05875340300008247,,,,,12.788025115853559,,0.23459447200184513,,,,,,,
2.654208,,1318.0,166,4331.532288,,12.125,61,,75314.0,0.0010588900004222523,0.0,,1696189438.0,,0.0,16.75,3696.377856,26737.864704,,,,13.375,33152.0,,28179.746816,0.4479999999998654,969.539584,0.9240000000000066,0.0,,15.3,32764.0,3593.740288,0.0007183602677768598,,0.0,,0.0,443.0,0.000718360238739311,0.012260015050763773,,,145.0
,0.0001,,167,,0.0012747589998980402,,62,0.17476084800000535,,,,0.0,1696189439.0,105.0,,,,,0.0014853060001769336,2.2849999368190765e-06,2.311990976333618,,,318.0,,,,,,0.06682704600007128,,,,,12.224483869429886,,0.24540913400051068,,,,,,,
,0.0001,,168,,0.0012419889999364386,,62,0.1724593270000696,,0.0010473270003785728,,0.0,1696189439.0,106.0,,,,,0.0014650789998995606,2.693000169529114e-06,2.024432897567749,,,321.0,,,,,,0.07270998399962991,,,,,12.051755105327308,,0.24892639900008362,,,,,,,
2.654208,,1337.0,169,4335.579136,,12.125,62,,76616.0,0.0010907989999395795,0.0,,1696189439.0,,0.0,16.75,3696.381952,26733.961216,,,,13.375,33680.0,,28179.746816,0.45100000000002183,969.539584,0.9399999999999977,0.0,,15.3,33356.0,3593.740288,0.0541684924140065,,0.0,,0.0,447.0,0.017399044270296912,0.01634552416274959,,,147.0
,0.0001,,170,,0.0014423140000872081,,63,0.1739265329997579,,,,0.0,1696189440.0,107.0,,,,,0.0017497750004622503,4.475999958231114e-06,2.0829696655273438,,,324.0,,,,,,0.06829991700033133,,,,,12.169703398420792,,0.2465138140005365,,,,,,,
,0.0001,,171,,0.0013597990000562277,,63,0.17529172699960327,,0.001155165000454872,,0.0,1696189440.0,108.0,,,,,0.0017576860000190209,2.687000232981518e-06,2.33670711517334,,,327.0,,,,,,0.05764187699969625,,,,,12.647078088001784,,0.23720894100006262,,,,,,,
2.654208,,1358.0,172,4337.938432,,12.125,63,,77941.0,0.001146507000157726,0.0,,1696189440.0,,0.0,16.75,3696.39424,26731.466752,,,,13.375,34150.0,,28179.746816,0.45299999999997453,969.539584,0.9519999999999982,0.0,,15.3,33856.0,3593.740288,0.0,,0.0,,0.0,450.0,0.0,0.012257941870554935,,,147.0
,0.0001,,173,,0.0012490190001699375,,64,0.17361887999959436,,,,0.0,1696189441.0,109.0,,,,,0.001557470999614452,3.3509995773783885e-06,2.073934555053711,,,330.0,,,,,,0.06235942700004671,,,,,12.50340431235536,,0.23993465499916056,,,,,,,
,0.0001,,174,,0.0013038120005148812,,64,0.1731942070000514,,0.0011118329994133092,,0.0,1696189441.0,110.0,,,,,0.0015163529997153091,4.192999767838046e-06,2.254948616027832,,,333.0,,,,,,0.05922766000003321,,,,,12.692607247629349,,0.23635805799949594,,,,,,,
2.654208,,1377.0,175,4349.816832,,12.125,64,,79554.0,0.0010815689993250999,0.0,,1696189441.0,,0.0,16.75,3696.39424,26719.793152,,,,13.375,34807.0,,28179.746816,0.45499999999992724,969.539584,0.9639999999999986,0.0,,15.3,34896.0,3593.740288,0.0,,0.0,,0.0,453.0,0.0,0.012253293615204353,,,148.0
,0.0001,,176,,0.0013402649992713123,,65,0.17470949699963967,,,,0.0,1696189442.0,111.0,,,,,0.0016265110007225303,2.5290000849054195e-06,1.7069188356399536,,,336.0,,,,,,0.06557750899992243,,,,,12.278079845878569,,0.24433787999896595,,,,,,,
,0.0001,,177,,0.002096334999805549,,65,0.17923282999981893,,0.001095872999940184,,0.0,1696189442.0,112.0,,,,,0.0015435389996127924,2.1490004655788653e-06,2.4908204078674316,,,339.0,,,,,,0.06195004599976528,,,,,12.19905083905323,,0.24592077199940832,,,,,,,
2.654208,,1395.0,178,4342.812672,,12.5,65,,82288.0,0.0012022239998259465,0.0,,1696189442.0,,0.0,18.375,3696.39424,26726.797312,,,,13.5,36542.0,,28179.746816,0.4600000000000364,969.539584,0.9840000000000089,0.0,,15.3,36536.0,3593.740288,0.0,,0.0,,0.0,460.0,0.0,0.08577737865611634,,,150.0
,0.0001,,179,,0.001417771000888024,,66,0.1749715779997132,,,,0.0,1696189443.0,113.0,,,,,0.0016525190003449097,1.987999894481618e-06,2.6232540607452393,,,342.0,,,,,,0.057459956999991846,,,,,12.673947982119508,,0.2367060370006584,,,,,,,
,0.0001,,180,,0.0012485010001910268,,66,0.1730076370004099,,0.001104742000279657,,0.0,1696189443.0,114.0,,,,,0.001654065000366245,2.9840002753189765e-06,2.1890549659729004,,,345.0,,,,,,0.05836566100060736,,,,,12.745153559654941,,0.2353835900021295,,,,,,,
2.654208,,1413.0,181,4344.655872,,12.5,66,,84349.0,0.0010470680008438649,0.0,,1696189443.0,,0.0,18.375,3696.39424,26724.737024,,,,13.5,37597.0,,28179.746816,0.47499999999990905,969.539584,1.02800000000002,0.0,,15.3,38225.0,3593.740288,0.1361679738859787,,0.0,,0.0,483.0,0.052098495710530546,0.39227102642408856,,,152.0
,0.0001,,182,,0.001231383999765967,,67,0.17245247900063987,,,,0.0,1696189444.0,115.0,,,,,0.0015825330001462135,1.8760001694317907e-06,1.974481463432312,,,348.0,,,,,,0.06304998299947329,,,,,12.533143741906937,,0.23936532300103863,,,,,,,
,0.0001,,183,,0.0011629800001173862,,67,0.17248412999924767,,0.0010967819998768391,,0.0,1696189444.0,116.0,,,,,0.0014716750001753098,1.8640002963365987e-06,2.93144154548645,,,351.0,,,,,,0.05303542199999356,,,,,13.085987636558803,,0.2292528529997071,,,,,,,
2.654208,,1441.0,184,4348.223488,,12.5,67,,85695.0,0.0010349900003348012,0.0,,1696189444.0,,0.0,18.375,3696.39424,26721.165312,,,,13.5,38231.0,,28179.746816,0.47699999999986176,969.539584,1.039999999999992,0.0,,15.3,38740.0,3593.740288,0.0,,0.0,,0.0,486.0,0.0,0.012257892309427972,,,153.0
,0.0001,,185,,0.001328520000242861,,68,0.1724717339993731,,,,0.0,1696189445.0,117.0,,,,,0.0014764509996894049,1.9050003174925223e-06,2.020643472671509,,,354.0,,,,,,0.06235413800004608,,,,,12.56977597868696,,0.23866773800000374,,,,,,,
,0.0001,,186,,0.0011962149992541526,,68,0.17191052199996193,,0.00111137299973052,,0.0,1696189445.0,118.0,,,,,0.001565180999932636,1.9930002963519655e-06,2.3885722160339355,,,357.0,,,,,,0.06662440199943376,,,,,12.375743104659648,,0.24240968599860935,,,,,,,
2.654208,,1464.0,187,4351.762432,,12.5,68,,87079.0,0.001140500000474276,0.0,,1696189445.0,,0.0,18.375,3696.39424,26717.81888,,,,13.5,38758.0,,28179.746816,0.47899999999981446,969.539584,1.0560000000000116,0.0,,15.3,39312.0,3593.740288,0.0,,0.0,,0.0,489.0,0.0,0.012259148953498536,,,154.0
,0.0001,,188,,0.0011917609999727574,,69,0.17405948399937188,,,,0.0,1696189446.0,119.0,,,,,0.0015637289998267079,1.6680005501257256e-06,2.461731433868408,,,360.0,,,,,,0.057421793000685284,,,,,12.74540561579468,,0.23537893500088103,,,,,,,
,0.0001,,189,,0.0011969249999310705,,69,0.17361083600007987,,0.0011335319995851023,,0.0,1696189446.0,120.0,,,,,0.0016013949998523458,2.587999915704131e-06,2.11859393119812,,,363.0,,,,,,0.07239572599974053,,,,,12.002832572507439,,0.24994100199910463,,,,,,,
2.654208,,1492.0,190,4354.142208,,12.5,69,,88268.0,0.0010841000002983492,0.0,,1696189446.0,,0.0,18.375,3696.39424,26715.246592,,,,13.5,39281.0,,28179.746816,0.4819999999999709,969.539584,1.068000000000012,0.0,,15.3,39795.0,3593.740288,0.0,,0.0,,0.0,492.0,0.0,0.012259772997792963,,,156.0
,0.0001,,191,,0.0011590590002015233,,70,0.17146686000069167,,,,0.0,1696189447.0,121.0,,,,,0.0015416299993376015,1.8880000425269827e-06,1.8513240814208984,,,366.0,,,,,,0.06797880300018733,,,,,12.333886192891285,,0.243232340000759,,,,,,,
,0.0001,,192,,0.0011825419996966957,,70,0.17239563800012547,,0.0011095449999629636,,0.0,1696189447.0,122.0,,,,,0.001622447000045213,2.2490003175335005e-06,2.052823305130005,,,369.0,,,,,,0.06466569100030028,,,,,12.449263441795164,,0.24097811200044816,,,,,,,
2.654208,,1512.0,193,4357.664768,,12.75,70,,89655.0,0.0012027109996779473,0.0,,1696189447.0,,0.0,18.875,3696.39424,26711.740416,,,,13.625000000000002,39758.0,,28179.746816,0.4920000000001892,969.539584,1.0840000000000032,0.0,,15.4,40341.0,3593.740288,0.019643144385610507,,0.0,,0.0,505.0,0.27848266106093317,0.057190113296612735,,,162.0
,0.0001,,194,,0.001319135000812821,,71,0.16653058999963832,,,,0.0,1696189448.0,123.0,,,,,0.0017600599994693766,2.07900029636221e-06,2.5730175971984863,,,372.0,,,,,,0.06245690000014292,,,,,12.860552281411666,,0.23327147500003775,,,,,,,
,0.0001,,195,,0.0012714409995169262,,71,0.1747005889992579,,0.001177402999928745,,0.0,1696189448.0,124.0,,,,,0.0017466589997638948,2.5789995561353862e-06,1.8753712177276611,,,375.0,,,,,,0.0677970569995523,,,,,12.160729431153664,,0.2466957279975759,,,,,,,
2.654208,,1533.0,196,4359.737344,,12.75,71,,91105.0,0.0010887199996432173,0.0,,1696189448.0,,0.0,18.875,3696.39424,26709.85216,,,,13.625000000000002,40264.0,,28179.746816,0.49699999999984357,969.539584,1.1119999999999948,0.0,,15.4,40850.0,3593.740288,0.0,,0.0,,0.0,513.0,0.0,0.12254153058146496,,,164.0
,0.0001,,197,,0.0011712060004356317,,72,0.1719895029991676,,,,0.0,1696189449.0,125.0,,,,,0.0018601680003484944,1.7520005712867714e-06,2.2485134601593018,,,378.0,,,,,,0.059369530999902054,,,,,12.739887841421053,,0.23548088000006828,,,,,,,
,0.0001,,198,,0.0012075870008629863,,72,0.17198188099973777,,0.001085153000531136,,0.0,1696189449.0,126.0,,,,,0.0014380789998540422,1.8700002328841947e-06,2.54963755607605,,,381.0,,,,,,0.06407111900080054,,,,,12.511172007328325,,0.23978568900201935,,,,,,,
2.654208,,1551.0,199,4362.58816,,12.75,72,,92356.0,0.001030763000017032,0.0,,1696189449.0,,0.0,18.875,3696.39424,26706.82112,,,,13.625000000000002,40753.0,,28179.746816,0.4989999999997963,969.539584,1.1239999999999952,0.0,,15.4,41346.0,3593.740288,0.0,,0.0,,0.0,516.0,0.0,0.012259449303336077,,,167.0
,0.0001,,200,,0.0012024210000163293,,73,0.17304246999992756,,,,0.0,1696189450.0,127.0,,,,,0.0019064199996137177,1.6169997252291068e-06,2.083967447280884,,,384.0,,,,,,0.05943275299978268,,,,,12.6787468753086,,0.23661644399908255,,,,,,,
,0.0001,,201,,0.0012460199995985022,,73,0.17310290000023087,,0.001017469999169407,,0.0,1696189450.0,128.0,,,,,0.0014067239999349113,1.8430000636726618e-06,2.955042839050293,,,387.0,,,,,,0.05539642499934416,,,,,12.921489178289121,,0.23217138199834153,,,,,,,
2.654208,,1571.0,202,4364.648448,,12.75,73,,93737.0,0.0010496400000192807,0.0,,1696189450.0,,0.0,18.875,3696.39424,26704.760832,,,,13.625000000000002,41226.0,,28179.746816,0.500999999999749,969.539584,1.1400000000000148,0.0,,15.4,41797.0,3593.740288,0.0,,0.0,,0.0,519.0,0.0,0.012255435163183457,,,169.0
,0.0001,,203,,0.0011698850003085681,,74,0.17220551499940484,,,,0.0,1696189451.0,129.0,,,,,0.0016264070000033826,1.7669999579084106e-06,2.0913467407226562,,,390.0,,,,,,0.07421346400042239,,,,,11.987213095938426,,0.25026667800011637,,,,,,,
,0.0001,,204,,0.0012540570005512564,,74,0.17446213200037164,,0.0011178180002389126,,0.0,1696189451.0,130.0,,,,,0.0016024440001274343,1.922000592458062e-06,2.73266339302063,,,393.0,,,,,,0.06238021999979537,,,,,12.457509873330702,,0.24081859300167707,,,,,,,
2.654208,,1592.0,205,4367.52384,,12.75,74,,95083.0,0.00108192700008658,0.0,,1696189451.0,,0.0,18.875,3696.39424,26701.889536,,,,13.625000000000002,41737.0,,28179.746816,0.5030000000001564,969.539584,1.156000000000006,0.0,,15.4,42296.0,3593.740288,0.0,,0.0,,0.0,522.0,0.0,0.01225204982329103,,,173.0
,0.0001,,206,,0.0011706420000336948,,75,0.17373462799969275,,,,0.0,1696189452.0,131.0,,,,,0.0016473030000270228,1.8190003174822778e-06,2.1290316581726074,,,396.0,,,,,,0.0719381089993476,,,,,12.020462288732356,,0.24957442799950513,,,,,,,
,0.0001,,207,,0.0011756949998016353,,75,0.17285706299935555,,0.0010761580006146687,,0.0,1696189452.0,132.0,,,,,0.0015914679997877101,1.5420000636368059e-06,2.3401269912719727,,,399.0,,,,,,0.07119914800023253,,,,,12.10160146382321,,0.24790107399985573,,,,,,,
2.654208,,1614.0,208,4368.805888,,12.75,75,,96415.0,0.0011046849995182129,0.0,,1696189452.0,,0.0,18.375,3696.398336,26700.603392,,,,13.625000000000002,42202.0,,28179.746816,0.5050000000001091,969.539584,1.1680000000000064,0.0,,15.4,42738.0,3593.740288,0.0,,0.0,,0.0,525.0,0.0,0.01225215467490172,,,177.0
,0.0001,,209,,0.0012593229994308786,,76,0.17279413799951726,,,,0.0,1696189453.0,133.0,,,,,0.001524729000266234,2.3060001694830135e-06,1.803094506263733,,,402.0,,,,,,0.06694107099974644,,,,,12.31394390131915,,0.2436262519986485,,,,,,,
,0.0001,,210,,0.0012021130005450686,,76,0.1753053219999856,,0.0011446480002632597,,0.0,1696189453.0,134.0,,,,,0.0016889180005819071,1.829000211728271e-06,2.6355018615722656,,,405.0,,,,,,0.06181554300019343,,,,,12.439957869419878,,0.241158373001781,,,,,,,
2.654208,,1635.0,211,4371.84512,,12.75,76,,97706.0,0.0010473350002939696,0.0,,1696189453.0,,0.0,18.375,3696.402432,26697.547776,,,,13.625000000000002,42696.0,,28179.746816,0.5140000000001237,969.539584,1.1880000000000166,0.0,,15.4,43231.0,3593.740288,0.0,,0.0,,0.0,537.0,0.0,0.07761651947010774,,,179.0
,0.0001,,212,,0.0011501460003273678,,77,0.17392860000018118,,,,0.0,1696189454.0,135.0,,,,,0.0015798020003785496,1.6379999578930438e-06,3.0735456943511963,,,408.0,,,,,,0.05537849400025152,,,,,12.87078506182408,,0.23308601500139048,,,,,,,
,0.0001,,213,,0.001210978999552026,,77,0.17306037500020466,,0.0010298799998054164,,0.0,1696189454.0,136.0,,,,,0.001507435000348778,1.8310001905774698e-06,1.914119005203247,,,411.0,,,,,,0.06667246000051819,,,,,12.321190772415306,,0.24348296000061964,,,,,,,
2.654208,,1663.0,214,4374.224896,,12.75,77,,99017.0,0.0010633990004862426,0.0,,1696189454.0,,0.0,18.375,3696.402432,26695.368704,,,,13.625000000000002,43252.0,,28179.746816,0.5160000000000764,969.539584,1.200000000000017,0.0,,15.4,43755.0,3593.740288,0.053776850174475324,,0.0,,0.0,540.0,0.016872107630371284,0.012259014821431772,,,181.0
,0.0001,,215,,0.0011844689997815294,,78,0.17275592100031645,,,,0.0,1696189455.0,137.0,,,,,0.0015972389992384706,1.8450000425218605e-06,2.733839511871338,,,414.0,,,,,,0.059537731999625976,,,,,12.704295392173083,,0.2361406049994912,,,,,,,
,0.0001,,216,,0.0012664120004046708,,78,0.17230721299983998,,0.0011068720004914212,,0.0,1696189455.0,138.0,,,,,0.0017563239998708013,1.8010005078394897e-06,2.8490419387817383,,,417.0,,,,,,0.05929184700016776,,,,,12.726398978927406,,0.23573046900128247,,,,,,,
2.654208,,1682.0,217,4379.222016,,12.75,78,,100959.0,0.0011389179999241605,0.0,,1696189455.0,,0.0,18.375,3696.402432,26690.19136,,,,13.625000000000002,44503.0,,28179.746816,0.6080000000001746,969.539584,1.2280000000000086,0.0,,15.4,44724.0,3593.740288,0.09390483710757203,,0.0,,0.0,619.0,0.0650718145408255,0.46988330151218327,,,183.0
,0.0001,,218,,0.0012287330000617658,,79,0.17603390000022046,,,,0.0,1696189456.0,139.0,,,,,0.001683468999544857,2.1500000002561137e-06,1.8560435771942139,,,420.0,,,,,,0.06641672100067808,,,,,12.170193289138677,,0.24650389100042958,,,,,,,
,0.0001,,219,,0.001148405000094499,,79,0.1746432879999702,,0.0011074350004491862,,0.0,1696189456.0,140.0,,,,,0.0015693340001234901,1.883000550151337e-06,1.9606512784957886,,,423.0,,,,,,0.0664293820000239,,,,,12.249911572931888,,0.24489972700121143,,,,,,,
2.654208,,1703.0,220,4381.052928,,12.75,79,,102203.0,0.0011302410002826946,0.0,,1696189456.0,,0.0,18.375,3696.402432,26688.557056,,,,13.625000000000002,45008.0,,28179.746816,0.6109999999998763,969.539584,1.2480000000000189,0.0,,15.4,45173.0,3593.740288,0.0,,0.0,,0.0,623.0,0.0,0.01634387196171625,,,187.0
,0.0001,,221,,0.0012253730001248186,,80,0.17630623199966067,,,,0.0,1696189457.0,141.0,,,,,0.0014781029994992423,1.8789996829582378e-06,2.646205425262451,,,426.0,,,,,,0.058743391999996675,,,,,12.558332407544743,,0.23888521999924706,,,,,,,
,0.0001,,222,,0.001251204000254802,,80,0.17350081200038403,,0.0011479909999252413,,0.0,1696189457.0,142.0,,,,,0.0015672920008000801,2.086999302264303e-06,2.846071720123291,,,429.0,,,,,,0.059649974000421935,,,,,12.651856010349515,,0.23711936000108835,,,,,,,
2.654208,,1730.0,223,4384.309248,,12.75,80,,103454.0,0.001174657999399642,0.0,,1696189457.0,,0.0,17.875,3696.402432,26685.104128,,,,13.625000000000002,45516.0,,28179.746816,0.612999999999829,969.539584,1.2680000000000007,0.0,,15.4,45693.0,3593.740288,0.01930290546861257,,0.0,,0.0,626.0,0.27083890704314323,0.012251761483813885,,,191.0
,0.0001,,224,,0.0013446760003716918,,81,0.17661994300033257,,,,0.0,1696189458.0,143.0,,,,,0.001560384000185877,2.0260004021110944e-06,2.467639207839966,,,432.0,,,,,,0.056819835000169405,,,,,12.63043439065333,,0.2375215220008613,,,,,,,
,0.0001,,225,,0.001244547999704082,,81,0.1745773359998566,,0.0010795819998747902,,0.0,1696189458.0,144.0,,,,,0.001620368999283528,1.811000402085483e-06,3.6269872188568115,,,435.0,,,,,,0.05390012799944088,,,,,12.907457565070608,,0.23242377399856196,,,,,,,
2.654208,,1766.0,226,4389.593088,0.0011957180004174006,12.75,81,0.171567037999921,104608.0,0.0010721660000854172,0.0,,1696189458.0,,0.0,17.875,3696.402432,26680.0128,,,,13.625000000000002,46042.0,,28179.746816,0.6149999999997817,969.539584,1.2800000000000011,0.0,,15.5,46150.0,3593.740288,0.0,,0.0,,0.0,629.0,0.0,0.012252408078086686,,,191.0
,0.0001,,227,,,,82,,,,,0.0,1696189459.0,145.0,,,,,0.0015438549999089446,1.708000127109699e-06,1.9524253606796265,,,438.0,,,,,,0.06891799100048956,,,,,12.280060232501576,,0.24429847600094945,,,,,,,
,0.0001,,228,,0.0011792650002462324,,82,0.17331286999979056,,0.0011763960001189844,,0.0,1696189459.0,146.0,,,,,0.0017574699995748233,1.7980000848183408e-06,2.358926296234131,,,441.0,,,,,,0.06315881200043805,,,,,12.469521838839317,,0.24058661100025347,,,,,,,
2.654208,,1786.0,229,4395.589632,0.0011537220007085125,12.75,82,0.17262941100034368,105826.0,0.0011926769993806374,0.0,,1696189459.0,,0.0,17.875,3696.406528,26673.815552,,,,13.625000000000002,46562.0,,28179.746816,0.6190000000001419,969.539584,1.3000000000000114,0.0,,15.5,46652.0,3593.740288,0.0,,0.0,,0.0,635.0,0.0,0.10619738265380417,,,195.0
,0.0001,,230,,,,83,,,,,0.0,1696189460.0,147.0,,,,,0.0015797449996171053,1.7519996617920697e-06,1.842816948890686,,,444.0,,,,,,0.0718876659993839,,,,,12.07510847889412,,0.24844497299909563,,,,,,,
,0.0001,,231,,0.0013601630007542553,,83,0.17542184500052826,,0.0012732259992844774,,0.0,1696189460.0,148.0,,,,,0.002225018999524764,1.6909998521441594e-06,2.095350503921509,,,447.0,,,,,,0.06456231599986495,,,,,12.252686667036189,,0.24484425999980886,,,,,,,
