process/memory/dirty_pages_proc_count,_timestamp,02_timing/step_time_s,01_general/dataset_iteration_count,cpu/load/avg_sys_load_one_min_percent,bandwidth/disk_write_sys_bandwidth_MBs,process/memory/data_resident_set_proc_MB,cpu/load/avg_sys_load_fifteen_min_percent,01_general/step,02_timing/forward_time_s,process/memory/lib_memory_proc_MB,01_general/locally_processed_samples,disk/time/disk_write_time_sys_s,01_general/lr,cpu/logical_core_count,02_timing/dataload_time_s,disk/time/disk_busy_time_sys_s,disk/counter/disk_read_sys_count,cpu/load/avg_sys_load_five_min_percent,01_general/minibatch_loss,02_timing/backward_time_s,memory/used_memory_sys_MB,cpu/interrupts/interrupts_count,process/memory/virtual_memory_size_proc_MB,disk/time/disk_read_time_sys_s,memory/available_memory_sys_MB,process/involuntary_proc_ctx_switches,process/memory/resident_set_size_proc_MB,bandwidth/disk_read_sys_bandwidth_MBs,bandwidth/net_sent_sys_bandwidth_Mbits,_runtime,cpu/interrupts/ctx_switches_count,02_timing/dataload_cuda_move_time_s,process/memory/shared_memory_proc_MB,bandwidth/net_recv_sys_bandwidth_Mbits,process/memory/text_resident_set_proc_MB,01_general/step_based_sps,02_timing/opt_step_time_s,memory/total_memory_sys_MB,cpu/interrupts/soft_interrupts_count,process/voluntary_proc_ctx_switches,_step,02_timing/loss_calc_time_s,memory/used_memory_sys_percent,disk/counter/disk_write_sys_count
,1681380452.0,0.5950536910168012,1.0,,,,,42.0,0.42618385400419356,,14949.0,,0.0001,,0.025817897003435064,,,,7.189056396484375,0.10457726700406056,,,,,,,,,,95,,,,,,430.213279683315,2.4570035748183727e-06,,,,156,0.007106967001163866,,
,1681380453.0,0.5919663439999567,1.0,,,,,43.0,0.4289296610004385,,15205.0,,0.0001,,0.017896598001243547,,,,7.14788818359375,0.10407153699634364,,,,,,,,,,96,,0.033791390000260435,,,,432.45701819835,2.4809996830299497e-06,,,,157,0.007274677001987584,,
0.0,1681380453.0,,,3.6999999999999997,0.0,0.0,0.475,,,12007.591936,,0.05000000000000426,,,,0.18799999999998818,109.0,1.2875,,,15993.36448,765635.0,139572.424704,0.03300000000000125,519099.67872,793.0,8333.881344,0.0,1.2206251250664442,96,1653566.0,,1636.16768,387.57532239956276,2.854912,,,,960973.0,7170.0,158,,4.0,244.0
,1681380454.0,0.5979082250123611,1.0,,,,,44.0,0.42491998100013006,,15461.0,,0.0001,,0.024126901997078676,,,,7.2376708984375,0.10923220400582068,,,,,,,,,,97,,0.03249527200387092,,,,428.15935504935976,2.325999957975e-06,,,,159,0.007131540005502757,,
0.0,1681380454.0,,,3.6999999999999997,0.0,0.0,0.475,,,12007.596032,,0.05000000000000426,,,,0.18799999999998818,109.0,1.2875,,,15867.916288,773106.0,139572.424704,0.03300000000000125,519219.965952,805.0,8487.19872,0.0,0.547536859853538,97,1678833.0,0.025818272995820735,1789.456384,320.13323079424947,2.854912,,,,975161.0,7213.0,160,,4.0,244.0
,1681380455.0,0.6359541909987456,1.0,,,,,45.0,0.4736593810011982,,15717.0,,0.0001,,0.017962159996386617,,,,7.211616516113281,0.11292073100048583,,,,,,,,,,98,,,,,,402.5447172507193,1.878300099633634e-05,,,,161,0.0055748630038578995,,
0.0,1681380455.0,,,4.3125,0.0,0.0,0.5375,,0.43048311400343664,12007.596032,,0.05000000000000426,,,,0.18799999999998818,109.0,1.45,,,15869.534208,781052.0,139572.424704,0.03300000000000125,519217.995776,850.0,8488.026112,0.0,1.1799101152809248,98,1724409.0,0.025058579005417414,1790.308352,261.83856801176375,2.854912,,,,989074.0,7274.0,162,0.006981641003221739,4.0,244.0
,1681380455.0,0.5897165350033902,1.0,,,,,46.0,,,15973.0,,0.0001,,0.01803930899768602,,,,7.1560821533203125,0.1091517139939242,,,,,,,,,,98,,,,,,434.1068713607094,2.177999704144895e-06,,,,163,,,
,1681380456.0,0.594907234000857,1.0,,,,,47.0,0.4268272240005899,,16229.0,,0.0001,,0.01793355799600249,,,,7.166534423828125,0.1095802139971056,,,,,,,,,,99,,0.03312220299994806,,,,430.319191579424,2.2460008040070534e-06,,,,164,0.007441789006406907,,
0.0,1681380456.0,,,4.3125,0.0,0.0,0.5375,,,12007.600128,,0.05000000000000426,,,,0.18799999999998818,109.0,1.45,,,15870.1568,790542.0,139572.424704,0.03300000000000125,519218.077696,910.0,8485.1712,0.0,0.9088826767402023,99,1751709.0,0.036179098999127746,1787.428864,414.4437331154712,2.854912,,,,1006333.0,7318.0,165,,4.0,244.0
,1681380457.0,0.5842420600019977,1.0,,,,,48.0,0.41810706999967806,,16485.0,,0.0001,,0.023835708998376504,,,,7.258026123046875,0.1017596770034288,,,,,,,,,,100,,,,,,438.1745470347079,1.8540013115853071e-06,,,,166,0.004358651000075042,,
0.0,1681380457.0,,,4.3125,0.0,0.0,0.5375,,,12041.158656,,0.05000000000000426,,,,0.18799999999998818,109.0,1.45,,,15867.457536,798431.0,139605.99552,0.03300000000000125,519374.573568,916.0,8488.050688,0.0,0.9219466755851782,100,1782447.0,0.024119053996400908,1790.308352,356.30325037395477,2.854912,,,,1019939.0,7394.0,167,,4.0,244.0
,1681380457.0,0.6652147359927767,1.0,,,,,49.0,0.5122899199996027,,16741.0,,0.0001,,0.016555279995372985,,,,7.1749267578125,0.10783324300427921,,,,,,,,,,100,,,,,,384.83813744435724,2.6669949875213206e-06,,,,168,0.0044145720021333545,,
,1681380458.0,0.6025623820023611,1.0,,,,,50.0,0.43512530400039395,,16997.0,,0.0001,,0.01779880200047046,,,,7.232666015625,0.11365621400182135,,,,,,,,,,101,,0.030808522998995613,,,,424.852276953122,2.3460015654563904e-06,,,,169,0.005171192999114282,,
0.0,1681380458.0,,,4.3125,0.0,0.0,0.5375,,,12007.604224,,0.05000000000000426,,,,0.18799999999998818,109.0,1.45,,,15950.741504,807867.0,139572.424704,0.03300000000000125,519290.937344,917.0,8394.399744,0.0,0.8820488425100869,101,1822413.0,,1696.657408,422.6188883394642,2.854912,,,,1036707.0,7447.0,170,,4.0,244.0
,1681380459.0,0.5652798069932032,1.0,,,,,51.0,0.41092969800229184,,17253.0,,0.0001,,0.016227296000579372,,,,7.1278839111328125,0.10431365899421507,,,,,,,,,,102,,0.02974587799690198,,,,452.8730671659709,1.777996658347547e-06,,,,171,0.004061498002556618,,
0.0,1681380459.0,,,4.3125,0.01767970994344283,0.0,0.5375,,,12007.612416,,0.05000000000000426,,,,0.19199999999999307,109.0,1.45,,,15927.386112,815859.0,139572.424704,0.03300000000000125,519314.65728,921.0,8488.07936,0.0,0.5548321160755406,102,1848108.0,0.024428805001662113,1790.312448,327.2497597695386,2.854912,,,,1050853.0,7503.0,172,,4.0,245.0
,1681380460.0,0.7096291400084738,1.0,,,,,52.0,0.5551872670039302,,17509.0,,0.0001,,0.01498010700015584,,,,7.179595947265625,0.10948878199997125,,,,,,,,,,103,,,,,,360.7518146689172,2.5460030883550644e-06,,,,173,0.005541632999666035,,
0.0,1681380460.0,,,4.8625,0.004080571033363873,0.0,0.5875,,0.44153958200331545,12007.612416,,0.05000000000000426,,,,0.19599999999999795,109.0,1.6125,,0.10523634100536583,15857.545216,825228.0,139572.424704,0.03300000000000125,519230.701568,925.0,8488.050688,0.0,1.0350543763439402,103,1894135.0,0.035367411001061555,1790.312448,412.49886867616055,2.854912,,2.4649998522363603e-06,,1067411.0,7567.0,174,0.007839006997528486,4.0,246.0
,1681380460.0,0.610537958011264,1.0,,,,,53.0,,,17765.0,,0.0001,,0.02055315200414043,,,,7.163818359375,,,,,,,,,,,103,,,,,,419.30234908552075,,,,,175,,,
,1681380461.0,0.5957535220077261,1.0,,,,,54.0,0.4250815720006358,,18021.0,,0.0001,,0.021458101000462193,,,,7.20025634765625,0.1088539580014185,,,,,,,,,,104,,0.03333671700238483,,,,429.70790862849486,2.2360036382451653e-06,,,,176,0.007020937999186572,,
0.0,1681380461.0,,,4.8625,0.0,0.0,0.5875,,,12007.612416,,0.05000000000000426,,,,0.19599999999999795,109.0,1.6125,,,15856.627712,833055.0,139572.424704,0.03300000000000125,519231.266816,929.0,8485.134336,0.0,0.683937116181254,104,1919377.0,0.024138441003742628,1787.363328,356.5028875213029,2.854912,,,,1081941.0,7607.0,177,,4.0,246.0
,1681380462.0,0.5708348780026427,1.0,,,,,55.0,0.4126340610018815,,18277.0,,0.0001,,0.018601944000693038,,,,7.163604736328125,0.10979235499689821,,,,,,,,,,105,,,,,,448.4659397403094,2.239001332782209e-06,,,,178,0.005665837998094503,,
0.0,1681380462.0,,,4.8625,0.0,0.0,0.5875,,0.5022602679964621,12007.612416,,0.05000000000000426,,,,0.19599999999999795,109.0,1.6125,,,15852.777472,840890.0,139572.424704,0.03300000000000125,519235.117056,930.0,8485.052416,0.0,0.7097209886759411,105,1964376.0,0.026863621998927556,1787.301888,338.30319721694366,2.854912,,,,1095698.0,7678.0,179,0.006366134999552742,4.0,246.0
,1681380463.0,0.6552998760016635,1.0,,,,,56.0,,,18533.0,,0.0001,,0.016793852002592757,,,,7.1546783447265625,0.10301369299850194,,,,,,,,,,106,,,,,,390.66083998366287,2.306005626451224e-06,,,,180,,,
,1681380463.0,0.6022605929974816,1.0,,,,,57.0,0.43584066599578364,,18789.0,,0.0001,,0.015261934000591282,,,,7.144142150878906,0.11027069499687059,,,,,,,,,,106,,0.03317392600001767,,,,425.0651677637997,2.3220054572448134e-06,,,,181,0.007711049998761155,,
0.0,1681380463.0,,,4.8625,0.0,0.0,0.5875,,,12007.645184,,0.05000000000000426,,,,0.19599999999999795,109.0,1.6125,,,15854.98112,848601.0,139726.573568,0.03300000000000125,519386.710016,934.0,8485.097472,0.0,0.46654384111785907,106,1989851.0,0.032709437000448816,1787.314176,325.194037629193,2.854912,,,,1110175.0,7725.0,182,,4.0,246.0
,1681380464.0,0.592483637999976,1.0,,,,,58.0,0.42762337099702563,,19045.0,,0.0001,,0.0210088439998799,,,,7.2867279052734375,0.10488296399853425,,,,,,,,,,107,,,,,,432.07944250438584,2.7890055207535625e-06,,,,183,0.006256232998566702,,
0.0,1681380464.0,,,4.8625,0.09735953702307168,0.0,0.5875,,,12041.199616,,0.05100000000000193,,,,0.19999999999998863,109.0,1.6125,,,15855.341568,856415.0,139605.99552,0.03300000000000125,519232.897024,937.0,8485.15072,0.0,0.37230039755633043,107,2021892.0,0.032381381999584846,1787.367424,342.259687727643,2.854912,,,,1124148.0,7779.0,184,,4.0,250.0
,1681380465.0,0.6036373020033352,1.0,,,,,59.0,0.4373006140012876,,19301.0,,0.0001,,0.01965548600128386,,,,7.1719207763671875,0.10800937699968927,,,,,,,,,,108,,,,,,424.0957262753546,2.191001840401441e-06,,,,185,0.006288251999649219,,
0.0,1681380465.0,,,4.875,0.0,0.0,0.6125,,0.5083477640000638,12007.645184,,0.05100000000000193,,,,0.19999999999998863,109.0,1.6625,,0.10859857399918837,15854.485504,865786.0,139572.424704,0.03300000000000125,519233.056768,941.0,8485.244928,0.0,1.6094659634989543,108,2060714.0,0.023536649998277426,1787.4944,408.71492356587083,2.854912,,1.9136998162139207e-05,,1141526.0,7834.0,186,0.005585612998402212,4.0,250.0
,1681380465.0,0.6631549399971846,1.0,,,,,60.0,,,19557.0,,0.0001,,0.017067202003090642,,,,7.1854400634765625,,,,,,,,,,,108,,,,,,386.03346602693915,,,,,187,,,
,1681380466.0,0.576057664999098,1.0,,,,,61.0,0.41683595399808837,,19813.0,,0.0001,,0.016608807003649417,,,,7.2726593017578125,0.11244961299962597,,,,,,,,,,109,,0.02343065299646696,,,,444.3999543004099,2.5670015020295978e-06,,,,188,0.006730070999765303,,
0.0,1681380466.0,,,4.875,0.0,0.0,0.6125,,,12007.645184,,0.05100000000000193,,,,0.19999999999998863,109.0,1.6625,,,15854.61248,874097.0,139572.424704,0.03300000000000125,519387.430912,945.0,8488.095744,0.0,0.7295469452619665,109,2086810.0,0.03371056100149872,1790.312448,348.2631680361881,2.854912,,,,1156437.0,7881.0,189,,4.0,250.0
,1681380467.0,0.6201043170003686,1.0,,,,,62.0,0.44495181999809574,,20069.0,,0.0001,,0.017783303002943285,,,,7.2387542724609375,0.11518395400344161,,,,,,,,,,110,,,,,,412.83376519349054,2.214997948613018e-06,,,,190,0.008472463996440638,,
0.0,1681380467.0,,,4.875,0.0,0.0,0.6125,,,12041.199616,,0.05100000000000193,,,,0.19999999999998863,109.0,1.6625,,,15862.050816,883407.0,139605.99552,0.03300000000000125,519226.548224,950.0,8488.886272,0.0,1.0781869045291292,110,2123836.0,0.03734855999937281,1790.312448,266.4346771173638,2.854912,,,,1172202.0,7945.0,191,,4.0,250.0
,1681380468.0,0.7219491119903978,1.0,,,,,63.0,0.5460639179946156,,20325.0,,0.0001,,0.02408936400024686,,,,7.15478515625,0.10467508500005351,,,,,,,,,,111,,,,,,354.5956297310397,2.515997039154172e-06,,,,192,0.009769668999069836,,
,1681380468.0,0.628101822003373,1.0,,,,,64.0,0.4514508209977066,,20581.0,,0.0001,,0.01933982600166928,,,,7.15283203125,0.11043994699866744,,,,,,,,,,111,,0.03743274899898097,,,,407.57722877394434,2.4170003598555923e-06,,,,193,0.009436062005988788,,
0.0,1681380468.0,,,4.875,0.0,0.0,0.6125,,,12007.645184,,0.05100000000000193,,,,0.19999999999998863,109.0,1.6625,,,15853.338624,894674.0,139572.424704,0.03300000000000125,519388.704768,952.0,8342.024192,0.0,1.4820611530719079,111,2159933.0,,1644.2368,300.0585258748177,2.854912,,,,1189259.0,7990.0,194,,4.0,250.0
,1681380469.0,0.608423120000225,1.0,,,,,65.0,0.43028994299675105,,20837.0,,0.0001,,0.024040852003963664,,,,7.2462005615234375,0.11916764500347199,,,,,,,,,,112,,0.02675968100083992,,,,420.7598159647604,6.295995262917131e-06,,,,195,0.008158702999935485,,
0.0,1681380469.0,,,4.875,0.02037490246410327,0.0,0.6125,,,12007.645184,,0.05100000000000193,,,,0.2079999999999984,109.0,1.6625,,,15879.585792,905917.0,139572.424704,0.03300000000000125,519516.254208,955.0,8488.116224,0.0,1.5237641412024243,112,2189088.0,0.027425383996160235,1790.316544,408.7631874659119,2.854912,,,,1209446.0,8034.0,196,,4.0,251.0
,1681380470.0,0.625552740006242,1.0,,,,,66.0,0.45593566200113855,,21093.0,,0.0001,,0.018010837004112545,,,,7.123115539550781,0.1159223210052005,,,,,,,,,,113,,,,,,409.2380763889637,2.540000423323363e-06,,,,197,0.008255995999206789,,
0.0,1681380470.0,,,4.987500000000001,0.06933209512873846,0.0,0.65,,0.5221874139970168,12007.645184,,0.0519999999999996,,,,0.21199999999998909,109.0,1.7499999999999998,,,15864.532992,916798.0,139572.424704,0.03300000000000125,519223.353344,956.0,8488.083456,0.0,1.2069790572557337,113,2230634.0,0.04283255300106248,1790.316544,497.4432533951046,2.854912,,,,1228783.0,8096.0,198,0.00700667999626603,4.0,253.0
,1681380471.0,0.7077080389935873,1.0,,,,,67.0,,,21349.0,,0.0001,,0.030359149001014885,,,,7.19390869140625,0.10531990700110327,,,,,,,,,,114,,,,,,361.731089509808,2.335997123736888e-06,,,,199,,,
,1681380471.0,0.6015529500073171,1.0,,,,,68.0,0.43003131399746053,,21605.0,,0.0001,,0.02489796900044894,,,,7.18109130859375,0.10489527200115845,,,,,,,,,,114,,0.03420343400648562,,,,425.5651975389466,3.927001671399921e-06,,,,200,0.007521034000092186,,
0.0,1681380471.0,,,4.987500000000001,0.0,0.0,0.65,,,12007.645184,,0.0519999999999996,,,,0.21199999999998909,109.0,1.7499999999999998,,,16017.424384,925162.0,139572.424704,0.03300000000000125,519119.826944,960.0,8485.236736,0.0,0.674210365232458,114,2261689.0,0.03411578599479981,1787.437056,348.3555448350088,2.854912,,,,1243797.0,8146.0,201,,4.0,253.0
,1681380472.0,0.5981059049954638,1.0,,,,,69.0,0.4276288479959476,,21861.0,,0.0001,,0.022197009006049484,,,,7.2541961669921875,0.10725582300074166,,,,,,,,,,115,,,,,,428.01784410060554,2.5900008040480316e-06,,,,202,0.006905848997121211,,
0.0,1681380472.0,,,4.987500000000001,0.0,0.0,0.65,,,12041.199616,,0.0519999999999996,,,,0.21199999999998909,109.0,1.7499999999999998,,,15863.312384,932493.0,139605.99552,0.03300000000000125,519224.926208,962.0,8485.302272,0.0,0.6719544871313121,115,2286239.0,0.02400821400078712,1787.498496,333.11073420666446,2.854912,,,,1257097.0,8218.0,203,,4.0,253.0
,1681380473.0,0.5852305140069802,1.0,,,,,70.0,0.422395667003002,,22117.0,,0.0001,,0.021885252004722133,,,,7.1729736328125,0.11143147599796066,,,,,,,,,,116,,,,,,437.4344704742217,1.940900256158784e-05,,,,204,0.005490495997946709,,
0.0,1681380473.0,,,4.987500000000001,0.0,0.0,0.65,,0.4926720699950238,12007.645184,,0.0519999999999996,,,,0.21199999999998909,109.0,1.7499999999999998,,0.10761967500002356,15862.939648,940607.0,139572.424704,0.03300000000000125,519225.298944,965.0,8485.21216,0.0,0.458538902891529,116,2331110.0,0.023691489004704636,1787.437056,345.94485261302236,2.854912,,2.1880041458643973e-06,,1271278.0,8263.0,205,0.0071086809984990396,4.0,253.0
,1681380474.0,0.6472702690007281,1.0,,,,,71.0,,,22373.0,,0.0001,,0.01617616599833127,,,,7.2349395751953125,,,,,,,,,,,117,,,,,,395.5071200709081,,,,,206,,,
,1681380474.0,0.5971560640100506,1.0,,,,,72.0,0.4329349120016559,,22629.0,,0.0001,,0.01728495400311658,,,,7.1198577880859375,0.10465701400244143,,,,,,,,,,117,,0.03461711300042225,,,,428.6986525446911,2.3760003386996686e-06,,,,207,0.00765969500207575,,
0.0,1681380474.0,,,4.987500000000001,0.0,0.0,0.65,,,12007.645184,,0.0519999999999996,,,,0.21199999999998909,109.0,1.7499999999999998,,,15900.073984,949182.0,139572.424704,0.03300000000000125,519341.44512,969.0,8487.211008,0.0,0.42105069186394795,117,2356569.0,0.037744622997706756,1789.403136,296.5686490994729,2.854912,,,,1289856.0,8309.0,208,,4.0,253.0
,1681380475.0,0.6196641409915173,1.0,,,,,73.0,0.4469121809961507,,22885.0,,0.0001,,0.02052285899844719,,,,7.234893798828125,0.10590859800140606,,,,,,,,,,118,,,,,,413.1270200505348,2.082000719383359e-06,,,,209,0.00857379799708724,,
0.0,1681380475.0,,,4.8875,0.0,0.0,0.6625000000000001,,,12041.199616,,0.0519999999999996,,,,0.21199999999998909,109.0,1.775,,,15877.144576,958183.0,139605.99552,0.03300000000000125,519210.737664,970.0,8488.124416,0.0,2.387299691931466,118,2393237.0,0.032250233001832385,1790.316544,284.77626366633103,2.854912,,,,1306105.0,8362.0,210,,4.0,253.0
,1681380476.0,0.6664005699931295,1.0,,,,,74.0,0.498450404003961,,23141.0,,0.0001,,0.025839638998149894,,,,7.2645111083984375,0.1028632019952056,,,,,,,,,,119,,,,,,384.1533328860138,2.1269952412694693e-06,,,,211,0.006994964998739306,,
,1681380476.0,0.589961238016258,1.0,,,,,75.0,0.4282611460002954,,23397.0,,0.0001,,0.0172821330052102,,,,7.111854553222656,0.11260576200584183,,,,,,,,,,119,,0.024583784004789777,,,,433.92681332895506,1.891006832011044e-06,,,,212,0.00722652199328877,,
0.0,1681380476.0,,,4.8875,0.0,0.0,0.6625000000000001,,,12007.645184,,0.0519999999999996,,,,0.21199999999998909,109.0,1.775,,,15878.692864,967560.0,139572.424704,0.03300000000000125,519362.633728,974.0,8485.244928,0.0,0.7338882236605649,119,2429350.0,0.024737842999456916,1787.437056,385.01376050340593,2.854912,,,,1323303.0,8420.0,213,,4.0,253.0
,1681380477.0,0.5765711949861725,1.0,,,,,76.0,0.4228536320006242,,23653.0,,0.0001,,0.01680357199802529,,,,7.231475830078125,0.10525488599523669,,,,,,,,,,120,,,,,,444.00414419964125,2.2239983081817627e-06,,,,214,0.006919037994521204,,
0.0,1681380478.0,,,4.8875,0.0,0.0,0.6625000000000001,,,12041.199616,,0.0519999999999996,,,,0.21199999999998909,109.0,1.775,,,15878.438912,974880.0,139760.144384,0.03300000000000125,519209.443328,977.0,8485.257216,0.0,0.4966285590467198,121,2454285.0,0.032533847996091936,1787.449344,327.094498384115,2.854912,,,,1336245.0,8477.0,215,,4.0,253.0
,1681380478.0,0.603180723002879,1.0,,,,,77.0,0.438602014000935,,23909.0,,0.0001,,0.018106546005583368,,,,7.236083984375,0.10720454499823973,,,,,,,,,,121,,,,,,424.4167464860745,2.0700026652775705e-06,,,,216,0.006731699999363627,,
0.0,1681380479.0,,,4.8875,0.02856367158027078,0.0,0.6625000000000001,,0.5280323200058774,12007.645184,,0.0519999999999996,,,,0.21999999999999886,109.0,1.775,,,16031.248384,984930.0,139572.424704,0.03300000000000125,519092.08064,978.0,8485.2736,0.0,1.4897421167649807,122,2500701.0,0.035293695000291336,1787.498496,431.69218886729584,2.854912,,,,1354925.0,8526.0,217,0.007668671998544596,4.0,255.0
,1681380479.0,0.7034128010054701,1.0,,,,,78.0,,,24165.0,,0.0001,,0.01836664900474716,,,,7.24560546875,0.11404922899964731,,,,,,,,,,122,,,,,,363.9399220970521,2.235996362287551e-06,,,,218,,,
,1681380479.0,0.6107371779944515,1.0,,,,,79.0,0.4338785059953807,,24421.0,,0.0001,,0.023860208995756693,,,,7.238983154296875,0.11163716200098861,,,,,,,,,,122,,0.03354840999963926,,,,419.16557436483055,2.015003701671958e-06,,,,219,0.007810875998984557,,
0.0,1681380480.0,,,4.8875,0.0,0.0,0.6625000000000001,,,12007.645184,,0.0519999999999996,,,,0.21999999999999886,109.0,1.775,,,16025.35424,993060.0,139572.424704,0.03300000000000125,519119.650816,983.0,8485.306368,0.0,0.8874121026828403,123,2526698.0,0.02502033000200754,1787.498496,318.18475625136324,2.854912,,,,1369302.0,8571.0,220,,4.0,255.0
,1681380480.0,0.5931842510035494,1.0,,,,,80.0,0.4222848700010218,,24677.0,,0.0001,,0.02488067399826832,,,,7.16314697265625,0.11500216300191823,,,,,,,,,,123,,,,,,431.5691112279179,1.9149956642650068e-06,,,,221,0.005994299004669301,,
0.0,1681380481.0,,,5.1000000000000005,0.08975708503557753,0.0,0.7000000000000001,,0.4396898019986111,12007.645184,,0.0519999999999996,,,,0.22399999999998954,109.0,1.875,,,15881.310208,1003351.0,139572.424704,0.03300000000000125,519206.899712,985.0,8485.216256,0.0,1.2389171084929183,124,2570300.0,0.023906993999844417,1787.437056,371.347404441173,2.854912,,,,1390444.0,8638.0,222,0.005662460003804881,4.0,257.0
,1681380481.0,0.6068258250088547,1.0,,,,,81.0,,,24933.0,,0.0001,,0.017161166004370898,,,,7.2444000244140625,0.12038609600131167,,,,,,,,,,124,,,,,,421.8673455373533,1.9307000911794603e-05,,,,223,,,
,1681380482.0,0.6782387429993832,1.0,,,,,82.0,0.5096135170024354,,25189.0,,0.0001,,0.018856877999496646,,,,7.26397705078125,0.10655971799860708,,,,,,,,,,125,,0.03654329499840969,,,,377.44821074049554,2.1750020096078515e-06,,,,224,0.006663159998424817,,
0.0,1681380482.0,,,5.1000000000000005,0.08979354929961979,0.0,0.7000000000000001,,,12007.645184,,0.05799999999999983,,,,0.22799999999999443,109.0,1.875,,,15879.757824,1014275.0,139572.424704,0.03300000000000125,519292.403712,986.0,8333.98784,0.0,2.348040729052136,125,2603201.0,,1636.175872,385.04326914680416,2.854912,,,,1410113.0,8687.0,225,,4.0,278.0
,1681380482.0,0.6044824309938122,1.0,,,,,83.0,0.43651574699470075,,25445.0,,0.0001,,0.02055889300390845,,,,7.2567291259765625,0.10514471100032097,,,,,,,,,,125,,0.03441375499824062,,,,423.50279656452176,2.8340000426396728e-06,,,,226,0.007846490996598732,,
0.0,1681380483.0,,,5.1000000000000005,0.0,0.0,0.7000000000000001,,,12007.645184,,0.05799999999999983,,,,0.22799999999999443,109.0,1.875,,,15880.187904,1022158.0,139572.424704,0.03300000000000125,519361.835008,992.0,8485.310464,0.0,0.7540807279287263,126,2628900.0,0.033276023001235444,1787.498496,361.88192392385065,2.854912,,,,1424964.0,8723.0,227,,4.0,278.0
,1681380483.0,0.6147818130048108,1.0,,,,,84.0,0.44050172199786175,,25701.0,,0.0001,,0.022329058003379032,,,,7.220306396484375,0.1100858660065569,,,,,,,,,,126,,,,,,416.4078939628566,2.5179979274980724e-06,,,,228,0.008586625997850206,,
0.0,1681380484.0,,,5.1000000000000005,0.0,0.0,0.7000000000000001,,0.4725027690001298,12007.645184,,0.05799999999999983,,,,0.22799999999999443,109.0,1.875,,,15879.094272,1030405.0,139572.424704,0.03300000000000125,519209.152512,995.0,8488.095744,0.0,0.5013786050009146,127,2673013.0,0.02258282199909445,1790.316544,372.5403162437337,2.854912,,,,1439520.0,8796.0,229,0.005430085999250878,4.0,278.0
,1681380484.0,0.628442510998866,1.0,,,,,85.0,,,25957.0,,0.0001,,0.018192578994785435,,,,7.222808837890625,0.10973234099947149,,,,,,,,,,127,,,,,,407.3562744714797,1.914006134029478e-06,,,,230,,,
,1681380484.0,0.569434621000255,1.0,,,,,86.0,0.41497314700245624,,26213.0,,0.0001,,0.01614887400501175,,,,7.2532196044921875,0.10947217699867906,,,,,,,,,,127,,0.023439217002305668,,,,449.5687310868395,2.329994458705187e-06,,,,231,0.005398875997343566,,
0.0,1681380485.0,,,5.1000000000000005,0.0,0.0,0.7000000000000001,,,12007.645184,,0.05799999999999983,,,,0.22799999999999443,109.0,1.875,,,15877.926912,1037365.0,139572.424704,0.03300000000000125,519364.11648,1001.0,8485.249024,0.0,0.44866430379977823,128,2698095.0,0.0325057200025185,1787.437056,285.0088615808594,2.854912,,,,1452188.0,8841.0,232,,4.0,278.0
,1681380485.0,0.5857352210005047,1.0,,,,,87.0,0.42646999299904564,,26469.0,,0.0001,,0.01712668500113068,,,,7.1990814208984375,0.1026052359957248,,,,,,,,,,128,,,,,,437.0575489087405,2.474000211805105e-06,,,,233,0.007025113001873251,,
0.0,1681380486.0,,,5.0875,0.0,0.0,0.725,,0.4276785160036525,12007.645184,,0.05799999999999983,,,,0.22799999999999443,109.0,1.925,,,15873.138688,1046285.0,139572.424704,0.03300000000000125,519368.904704,1004.0,8488.128512,0.0,0.9997800487110904,129,2737925.0,0.03198846799932653,1790.316544,352.32668437034727,2.854912,,,,1468267.0,8906.0,234,0.005400445996201597,4.0,278.0
,1681380486.0,0.5932935230011935,1.0,,,,,88.0,,,26725.0,,0.0001,,0.018979483997100033,,,,7.1500244140625,0.10924396700283978,,,,,,,,,,129,,,,,,431.4896254134313,2.6420020731166005e-06,,,,235,,,
,1681380487.0,0.6794921420005267,1.0,,,,,89.0,0.5098221829975955,,26981.0,,0.0001,,0.02031885800533928,,,,7.2076873779296875,0.10848087900376413,,,,,,,,,,130,,0.0344062220028718,,,,376.7519654403915,2.4509936338290572e-06,,,,236,0.006461548997322097,,
0.0,1681380487.0,,,5.0875,0.053073391832791764,0.0,0.725,,,12007.645184,,0.059000000000004604,,,,0.23199999999999932,109.0,1.925,,,15919.046656,1055679.0,139572.424704,0.03300000000000125,519180.029952,1007.0,8333.98784,0.0,1.0563725996705577,130,2769415.0,,1636.175872,348.718593457482,2.854912,,,,1484703.0,8956.0,237,,4.0,280.0
,1681380487.0,0.6026124129930395,1.0,,,,,90.0,0.4429700900000171,,27237.0,,0.0001,,0.017583957996976096,,,,7.2495880126953125,0.11046754499693634,,,,,,,,,,130,,0.024915257999964524,,,,424.8170042308056,2.1599989850074053e-06,,,,238,0.006673402000160422,,
0.0,1681380488.0,,,5.0875,0.0,0.0,0.725,,,12007.645184,,0.059000000000004604,,,,0.23199999999999932,109.0,1.925,,,15931.285504,1064778.0,139572.424704,0.03300000000000125,519310.749696,1012.0,8487.907328,0.0,1.1249057754054745,131,2796269.0,0.025227053003618494,1790.066688,398.0707776257683,2.854912,,,,1502207.0,8998.0,239,,4.0,280.0
