01_general/step,memory/used_memory_sys_MB,disk/counter/disk_read_sys_count,02_timing/dataload_cuda_move_time_s,process/memory/shared_memory_proc_MB,process/memory/resident_set_size_proc_MB,_step,01_general/minibatch_loss,02_timing/backward_time_s,cpu/interrupts/ctx_switches_count,disk/counter/disk_write_sys_count,process/voluntary_proc_ctx_switches,process/involuntary_proc_ctx_switches,process/memory/virtual_memory_size_proc_MB,cpu/interrupts/soft_interrupts_count,01_general/lr,02_timing/step_time_s,02_timing/forward_time_s,03_hivemind/global_epoch,02_timing/dataload_time_s,02_timing/opt_step_time_s,process/memory/lib_memory_proc_MB,cpu/load/avg_sys_load_five_min_percent,process/memory/text_resident_set_proc_MB,01_general/locally_processed_samples,process/memory/dirty_pages_proc_count,_runtime,disk/time/disk_busy_time_sys_s,cpu/load/avg_sys_load_one_min_percent,bandwidth/net_recv_sys_bandwidth_Mbits,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/data_resident_set_proc_MB,cpu/load/avg_sys_load_fifteen_min_percent,02_timing/loss_calc_time_s,memory/available_memory_sys_MB,disk/time/disk_write_time_sys_s,03_hivemind/num_peers,cpu/logical_core_count,memory/total_memory_sys_MB,memory/used_memory_sys_percent,01_general/dataset_iteration_count,bandwidth/disk_read_sys_bandwidth_MBs,_timestamp,disk/time/disk_read_time_sys_s,cpu/interrupts/interrupts_count,bandwidth/disk_write_sys_bandwidth_MBs
50.0,,,,,,80,7.15478515625,,,,,,,,0.0001,0.2051616489998196,,0.0,0.00291480999999294,,,,,1632.0,,28,,,,,,,,,,8.0,,,,0.0,,1681394194.0,,,
51.0,,,0.003019418999883783,,,81,7.2713623046875,0.14215171599994392,,,,,,,0.0001,0.20463383299966154,0.01677579399984097,0.0,0.00255106200006594,0.039744886000107726,,,,1664.0,,29,,,,,,,0.00039095599981919804,,,8.0,,,,0.0,,1681394195.0,,,
52.0,,,0.003032969000059893,,,82,7.1058349609375,0.13870341799997732,,,,,,,0.0001,0.20137591699995028,0.016769939999903727,0.0,0.002730578999944555,0.03975457199999255,,,,1696.0,,29,,,,,,,0.0003844390000722342,,,8.0,,,,0.0,,1681394195.0,,,
,7718.305792,61.0,0.0030783830000018497,2451.611648,6299.856896,83,,0.14206403499997577,115650.0,430.0,1829.0,407.0,31852.208128,115550.0,,,0.01662676000000829,,,0.03970258200001808,6485.950464,4.033333333333333,2.719744,,0.0,29,0.4439999999999884,12.833333333333332,89.84251126372831,1.9468334428573595,0.0,1.7666666666666668,0.00038502200004586484,199912.787968,0.40100000000001046,,,,5.3,,0.0,1681394195.0,0.007999999999999119,1073172.0,0.08174438120804883
53.0,,,,,,84,7.5184326171875,,,,,,,,0.0001,0.20465338700000757,,0.0,0.002796604999957708,,,,,1728.0,,29,,,,,,,,,,8.0,,,,0.0,,1681394195.0,,,
54.0,,,0.0030141769998408563,,,85,7.1527099609375,0.14231711599995833,,,,,,,0.0001,0.20477734499968392,0.01682319700012158,0.0,0.0025516599998809397,0.039685877000010805,,,,1760.0,,30,,,,,,,0.000385317999871404,,,8.0,,,,0.0,,1681394196.0,,,
55.0,,,0.0030632810000952304,,,86,7.295654296875,0.14178573599997435,,,,,,,0.0001,0.2040594919999421,0.016538376999960747,0.0,0.002850975000001199,0.03940143399995577,,,,1792.0,,30,,,,,,,0.0004196889999548148,,,8.0,,,,0.0,,1681394196.0,,,
,7723.851776,61.0,0.003019041000015932,2451.611648,6299.865088,87,,0.1425171710000086,121249.0,435.0,1867.0,411.0,31852.208128,122020.0,,,0.016742251999858127,,,0.039312408000114374,6485.95456,4.033333333333333,2.719744,,0.0,30,0.45999999999999375,12.833333333333332,104.70018061106187,1.9741855024635233,0.0,1.7666666666666668,0.0003905509997821355,199907.745792,0.40300000000002,,,,5.3,,0.0,1681394196.0,0.007999999999999119,1078234.0,0.020436041819442044
56.0,,,,,,88,7.0618896484375,,,,,,,,0.0001,0.20471076299986635,,0.0,0.002729340000087177,,,,,1824.0,,30,,,,,,,,,,8.0,,,,0.0,,1681394196.0,,,
57.0,,,0.0030613719998200395,,,89,6.9259033203125,0.14151310300007935,,,,,,,0.0001,0.20414013200002046,0.016866556999957538,0.0,0.0024336769999990793,0.039852823000046556,,,,1856.0,,31,,,,,,,0.0004126000001178909,,,8.0,,,,0.0,,1681394197.0,,,
58.0,,,0.003106903999878341,,,90,7.2799072265625,0.1419741250001607,,,,,,,0.0001,0.20443393700020351,0.016745647000107056,0.0,0.002514253000072131,0.03970634899997094,,,,1888.0,,31,,,,,,,0.0003866590000143333,,,8.0,,,,0.0,,1681394197.0,,,
,7730.5856,61.0,0.0030461249998552375,2451.607552,6299.860992,91,,0.14123438199999327,126286.0,442.0,1909.0,418.0,31852.208128,128246.0,,,0.016825674000074287,,,0.0394928149999032,6485.95456,4.033333333333333,2.719744,,0.0,31,0.4759999999999991,12.833333333333332,94.99694505465501,2.011347788546497,0.0,1.7666666666666668,0.00040312699979949684,199900.585984,0.4070000000000391,,,,5.3,,0.0,1681394197.0,0.007999999999999119,1083456.0,0.08991939691969594
59.0,,,,,,92,7.3232421875,,,,,,,,0.0001,0.2037386509996395,,0.0,0.0027365280000140046,,,,,1920.0,,31,,,,,,,,,,8.0,,,,0.0,,1681394197.0,,,
60.0,,,0.0030372800001714495,,,93,6.9522705078125,0.14263600999993287,,,,,,,0.0001,0.2053671910000503,0.01687130999994224,0.0,0.002745871000115585,0.03968878000000586,,,,1952.0,,32,,,,,,,0.0003879399998822919,,,8.0,,,,0.0,,1681394198.0,,,
61.0,,,0.0030778830000599555,,,94,7.38671875,0.14250919899996006,,,,,,,0.0001,0.2054144339999766,0.01662574199986011,0.0,0.003042080000113856,0.039777777999916,,,,1984.0,,32,,,,,,,0.00038175200006662635,,,8.0,,,,0.0,,1681394198.0,,,
,7730.159616,61.0,0.003043778999881397,2451.611648,6299.922432,95,,0.1416353130000516,131446.0,446.0,1947.0,423.0,31852.208128,134000.0,,,0.01694644300005166,,,0.03977014299994153,6485.95456,4.033333333333333,2.719744,,0.0,32,0.4959999999999951,12.833333333333332,105.07205812956525,1.7859463297401266,0.0,1.7666666666666668,0.0004311200000302051,199901.097984,0.40800000000001546,,,,5.3,,0.0,1681394198.0,0.007999999999999119,1088173.0,0.016348942365163134
62.0,,,,,,96,7.4873046875,,,,,,,,0.0001,0.20442845799993847,,0.0,0.0026016599999820755,,,,,2016.0,,32,,,,,,,,,,8.0,,,,0.0,,1681394198.0,,,
63.0,,,0.003075960000160194,,,97,7.3779296875,0.1423061200000575,,,,,,,0.0001,0.2050159180000719,0.016892080999923564,0.0,0.002639346000023579,0.039715393000051336,,,,2048.0,,33,,,,,,,0.00038701799985574326,,,8.0,,,,0.0,,1681394199.0,,,
64.0,,,0.0030973390000781365,,,98,7.120361328125,0.14330552999990687,,,,,,,0.0001,0.20581457399998726,0.016648906999989777,0.0,0.002838335999967967,0.0395403500001521,,,,2080.0,,33,,,,,,,0.0003841119998924114,,,8.0,,,,0.0,,1681394199.0,,,
,7733.112832,61.0,0.0030939040000248497,2451.607552,6299.918336,99,,0.1431772109999656,137443.0,450.0,1986.0,432.0,31852.208128,138747.0,,,0.016683219000015015,,,0.03950576399984129,6485.95456,4.066666666666666,2.719744,,0.0,33,0.5119999999999862,12.333333333333334,98.4095658321578,1.9862361655577516,0.0,1.8000000000000003,0.00040527000010115444,199898.05056,0.410000000000025,,,,5.3,,0.0,1681394199.0,0.007999999999999119,1092276.0,0.016348673990542694
65.0,,,,,,100,6.9432373046875,,,,,,,,0.0001,0.2056939980000152,,0.0,0.002828630000067278,,,,,2112.0,,33,,,,,,,,,,8.0,,,,0.0,,1681394199.0,,,
66.0,,,0.003077988000086407,,,101,7.20166015625,0.14233801099999255,,,,,,,0.0001,0.2099696299999323,0.01674202799995328,0.0,0.0028689580001355353,0.04454165899983309,,,,2144.0,,34,,,,,,,0.0004009859999314358,,,8.0,,,,0.0,,1681394200.0,,,
67.0,,,0.003065860999868164,,,102,7.35791015625,0.1421090420001292,,,,,,,0.0001,0.20473620200004916,0.01681852800015804,0.0,0.0024233009999079513,0.03990776000000551,,,,2176.0,,34,,,,,,,0.0004117099999803031,,,8.0,,,,0.0,,1681394200.0,,,
,7736.160256,61.0,0.003016986999909932,2451.759104,6300.07808,103,,0.1420840789999147,145990.0,460.0,2059.0,436.0,31852.220416,145408.0,,,0.016688959000020986,,,0.039748697000050015,6485.95456,4.066666666666666,2.719744,,0.0,34,0.5319999999999965,12.333333333333334,93.52571433985227,2.589019063596579,0.0,1.8000000000000003,0.0003825660000984499,199914.266624,0.4130000000000109,,,,5.3,,0.0,1681394200.0,0.007999999999999119,1098739.0,0.0653934202416603
68.0,,,,,,104,7.0814208984375,,,,,,,,0.0001,0.20463323400008449,,0.0,0.0027119460000903928,,,,,2208.0,,34,,,,,,,,,,8.0,,,,0.0,,1681394200.0,,,
69.0,,,0.003079678999938551,,,105,7.12548828125,0.14377189899983023,,,,,,,0.0001,0.2061761889999616,0.01678927400007524,0.0,0.0028321839999989606,0.03932352000015271,,,,2240.0,,35,,,,,,,0.0003796329999659065,,,8.0,,,,0.0,,1681394201.0,,,
70.0,,,0.002994516999933694,,,106,7.156494140625,0.1416951500000323,,,,,,,0.0001,0.20455513899992184,0.017054266000059215,0.0,0.0028784319999886065,0.03953882599989811,,,,2272.0,,35,,,,,,,0.0003939480000099138,,,8.0,,,,0.0,,1681394201.0,,,
,7758.6432,61.0,0.003065223000021433,2451.755008,6300.073984,107,,0.14236726699982682,151856.0,464.0,2100.0,449.0,31852.220416,152830.0,,,0.01664686200001597,,,0.039658891000044605,6485.95456,4.066666666666666,2.719744,,0.0,35,0.5479999999999876,12.333333333333334,158.7539363208806,2.416463080772221,0.0,1.8000000000000003,0.0003821820000666776,199872.520192,0.41399999999998727,,,,5.3,,0.0,1681394201.0,0.007999999999999119,1105826.0,0.01634676061818569
71.0,,,,,,108,7.1090087890625,,,,,,,,0.0001,0.20491734799998085,,0.0,0.0027969230000053358,,,,,2304.0,,35,,,,,,,,,,8.0,,,,0.0,,1681394201.0,,,
72.0,,,0.003032225999959337,,,109,7.4315185546875,0.14352821700003915,,,,,,,0.0001,0.2059250039997096,0.016801208000060797,0.0,0.0026945909999085416,0.0394716209998478,,,,2336.0,,36,,,,,,,0.00039714099989396345,,,8.0,,,,0.0,,1681394202.0,,,
73.0,,,0.003120940999906452,,,110,6.9896240234375,0.14248153599987745,,,,,,,0.0001,0.20502912899974035,0.01705563199993776,0.0,0.0024434560000372585,0.03955018400006338,,,,2368.0,,36,,,,,,,0.00037737999991804827,,,8.0,,,,0.0,,1681394202.0,,,
,7762.604032,61.0,0.0030627329999788344,2451.755008,6300.073984,111,,0.14229495599988695,155728.0,470.0,2140.0,452.0,31852.220416,156950.0,,,0.01683226799991644,,,,6485.95456,4.066666666666666,2.719744,,0.0,36,0.5719999999999885,12.333333333333334,88.55859012396029,1.9020653319549505,0.0,1.8000000000000003,0.0003907949999302218,199868.583936,0.41700000000003,,,,5.3,,0.0,1681394202.0,0.007999999999999119,1109847.0,0.06129850045890832
74.0,,,,,,112,7.1597900390625,,,,,,,,0.0001,0.2048589569997148,,0.0,0.0026778799999647163,0.03960032500003763,,,,2400.0,,36,,,,,,,,,,8.0,,,,0.0,,1681394202.0,,,
75.0,,,0.0030523580001045048,,,113,7.17236328125,0.14344035199997052,,,,,,,0.0001,0.20638071500002297,0.01737197600004947,0.0,0.0027677269999912824,0.03935514099998727,,,,2432.0,,37,,,,,,,0.00039316099991992814,,,8.0,,,,0.0,,1681394203.0,,,
76.0,,,0.0030389979999654315,,,114,7.1785888671875,0.1429771079999682,,,,,,,0.0001,0.20538178699939635,0.01674818299989056,0.0,0.0026227229998312396,0.03955828799985284,,,,2464.0,,37,,,,,,,0.00043648699988807493,,,8.0,,,,0.0,,1681394203.0,,,
,7754.002432,61.0,0.002991185999917434,2451.759104,6300.07808,115,,0.14251575999992383,160217.0,474.0,2188.0,460.0,31852.220416,161348.0,,,0.016927781999811486,,,,6485.95456,4.066666666666666,2.719744,,0.0,37,0.5919999999999987,11.600000000000001,84.311681449392,1.964167013103798,0.0,1.8000000000000003,0.00039104899997255416,199877.12,0.41800000000000637,,,,5.3,,0.0,1681394203.0,0.007999999999999119,1113924.0,0.01634810226529648
77.0,,,,,,116,7.2646484375,,,,,,,,0.0001,0.20501420499931555,,0.0,0.002702093999914723,0.039486333999775525,,,,2496.0,,37,,,,,,,,,,8.0,,,,0.0,,1681394203.0,,,
78.0,,,0.003074382000022524,,,117,7.039306640625,0.14314461899994058,,,,,,,0.0001,0.2055020989996592,0.01687872200000129,0.0,0.0026077799998347473,0.03940147299999808,,,,2528.0,,38,,,,,,,0.0003951229998619965,,,8.0,,,,0.0,,1681394204.0,,,
79.0,,,0.003091952999966452,,,118,7.37451171875,0.14377612799989947,,,,,,,0.0001,0.2059969940000883,0.016670006000140347,0.0,0.002738870000030147,0.0393238700000893,,,,2560.0,,38,,,,,,,0.0003961669999625883,,,8.0,,,,0.0,,1681394204.0,,,
,7752.400896,61.0,0.003079621000097177,2451.755008,6300.327936,119,,,166873.0,478.0,2229.0,463.0,31852.48256,166822.0,,,0.01678330800018557,,,,6486.28224,4.066666666666666,2.719744,,0.0,38,0.6119999999999948,11.600000000000001,88.46576263739193,2.3775617579370216,0.0,1.8000000000000003,0.00040919599996414036,199898.054656,0.4200000000000159,,,,5.3,,0.0,1681394204.0,0.007999999999999119,1119022.0,0.01634792725535801
80.0,,,,,,120,7.2037353515625,0.14260468900010892,,,,,,,0.0001,0.20533484000020508,,0.0,0.0029264859999784676,0.0395315399998708,,,,2592.0,,38,,,,,,,,,,8.0,,,,0.0,,1681394204.0,,,
81.0,,,0.003020219000063662,,,121,7.29150390625,0.14309354899978644,,,,,,,0.0001,0.20629750900002364,0.017202739999902406,0.0,0.0028389280000737926,0.039734691000148814,,,,2624.0,,39,,,,,,,0.0004073820000485284,,,8.0,,,,0.0,,1681394205.0,,,
82.0,,,0.0031116600000586914,,,122,7.1817626953125,0.14494203000003836,,,,,,,0.0001,0.20778832799987867,0.016918821999979627,0.0,0.0025674559999515623,0.03982275899988963,,,,2656.0,,39,,,,,,,0.0004256009999608068,,,8.0,,,,0.0,,1681394205.0,,,
,7753.457664,61.0,0.0030154879998463002,2451.759104,6300.332032,123,,,173372.0,489.0,2263.0,472.0,31852.48256,172872.0,,,0.017197150999891164,,,,6486.28224,4.066666666666666,2.719744,,0.0,39,0.6359999999999957,11.600000000000001,118.00477665365395,2.2140027083452254,0.0,1.8000000000000003,0.0004142139998748462,199896.993792,0.4259999999999877,,,,5.3,,0.0,1681394205.0,0.007999999999999119,1124156.0,0.12669324142198496
83.0,,,,,,124,7.285888671875,0.14269555100008802,,,,,,,0.0001,0.20542697799965026,,0.0,0.0026733380000223406,0.039431235999927594,,,,2688.0,,39,,,,,,,,,,8.0,,,,0.0,,1681394205.0,,,
84.0,,,0.0030668280001009407,,,125,7.5330810546875,0.14268078100008097,,,,,,,0.0001,0.20526744200037683,0.016926085000022795,0.0,0.002777286000082313,0.03942485100014892,,,,2720.0,,40,,,,,,,0.00039161099994089454,,,8.0,,,,0.0,,1681394206.0,,,
85.0,,,0.0030399429999761196,,,126,7.150634765625,0.1437526780000553,,,,,,,0.0001,0.20649473299999954,0.01667648099987673,0.0,0.00269275400000879,0.03994071200008875,,,,2752.0,,40,,,,,,,0.00039216499999383814,,,8.0,,,,0.0,,1681394206.0,,,
,7755.730944,61.0,0.0030334220000440837,2451.755008,6300.332032,127,,,179349.0,493.0,2307.0,475.0,31852.48256,178637.0,,,0.016800748999912685,,,,6486.28224,4.066666666666666,2.719744,,0.0,40,0.6519999999999868,11.600000000000001,105.18271434350552,1.976845913531338,0.0,1.8000000000000003,0.0003863090000777447,199894.687744,0.4270000000000209,,,,5.3,,0.0,1681394206.0,0.007999999999999119,1128728.0,0.016347662795744695
86.0,,,,,,128,7.184814453125,0.14277916600008211,,,,,,,0.0001,0.2051249070002541,,0.0,0.00251084600017748,0.03961441499995999,,,,2784.0,,41,,,,,,,,,,8.0,,,,0.0,,1681394207.0,,,
87.0,,,0.00303126600010728,,,129,7.4537353515625,0.14221820199986723,,,,,,,0.0001,0.20495530799985318,0.01698947600016254,0.0,0.0027553439999792317,0.039576179999812666,,,,2816.0,,41,,,,,,,0.0003848399999242247,,,8.0,,,,0.0,,1681394207.0,,,
88.0,,,0.003083606000018335,,,130,6.98779296875,0.1425764559999152,,,,,,,0.0001,0.20490409000012733,0.016739912000048207,0.0,0.0026502950001940917,0.03946759299992664,,,,2848.0,,41,,,,,,,0.00038622800002485747,,,8.0,,,,0.0,,1681394207.0,,,
,7757.889536,61.0,0.0030902290000085486,2451.759104,6300.336128,131,,,185828.0,497.0,2342.0,484.0,31852.48256,184475.0,,,0.01698204900003475,,,,6486.28224,4.066666666666666,2.719744,,0.0,41,0.6679999999999922,11.600000000000001,109.55695589427543,2.13318772037874,0.0,1.8000000000000003,0.0004043960000217339,199892.557824,0.42900000000003047,,,,5.3,,0.0,1681394207.0,0.007999999999999119,1133427.0,0.016348712884869276
89.0,,,,,,132,7.1689453125,0.14378561600005924,,,,,,,0.0001,0.20683874200017272,,0.0,0.0027864410001257056,0.03979001099992274,,,,2880.0,,42,,,,,,,,,,8.0,,,,0.0,,1681394208.0,,,
90.0,,,0.0030960090000462515,,,133,7.18994140625,0.1418324799999482,,,,,,,0.0001,0.2045894790001057,0.016738177999968684,0.0,0.0028298320000885724,0.039699375000054715,,,,2912.0,,42,,,,,,,0.00039360499999929743,,,8.0,,,,0.0,,1681394208.0,,,
91.0,,,0.0030887180000718217,,,134,7.324462890625,0.14241847800008145,,,,,,,0.0001,0.20507245600015267,0.01661710200005473,0.0,0.002849589000106789,0.0396949199998744,,,,2944.0,,42,,,,,,,0.0004036489999634796,,,8.0,,,,0.0,,1681394208.0,,,
,7760.052224,61.0,0.0030550849999144702,2451.755008,6300.336128,135,,,191192.0,501.0,2379.0,488.0,31852.48256,189758.0,,,0.016833755000106976,,,,6486.28224,4.1000000000000005,2.719744,,0.0,42,0.6839999999999975,11.200000000000001,82.29064295276723,1.9656293347504477,0.0,1.8333333333333333,0.0003844259999823407,199890.325504,0.43100000000004,,,,5.3,,0.0,1681394208.0,0.007999999999999119,1137700.0,0.01634692004877601
92.0,,,,,,136,7.3983154296875,0.14217168499999389,,,,,,,0.0001,0.20495329900018078,,0.0,0.0027481530000841303,0.039760195000098975,,,,2976.0,,43,,,,,,,,,,8.0,,,,0.0,,1681394209.0,,,
93.0,,,0.003033324999933029,,,137,7.1414794921875,0.1419192099999691,,,,,,,0.0001,0.20458415300004162,0.016764216000183296,0.0,0.0026938209998661478,0.03977607000001626,,,,3008.0,,43,,,,,,,0.00039751100007379137,,,8.0,,,,0.0,,1681394209.0,,,
94.0,,,0.0030820469999071065,,,138,7.110595703125,0.14077914999984387,,,,,,,0.0001,0.20368061699969076,0.01679936599998655,0.0,0.002611493000131304,0.040018196999881184,,,,3040.0,,43,,,,,,,0.000390363999940746,,,8.0,,,,0.0,,1681394209.0,,,
,7763.218432,61.0,0.0030335330000070826,2451.759104,6300.340224,139,,,196310.0,505.0,2418.0,497.0,31852.48256,194586.0,,,0.01679167099996448,,,,6486.28224,4.1000000000000005,2.719744,,0.0,43,0.6999999999999886,11.200000000000001,92.35309657545861,2.0698586713599365,0.0,1.8333333333333333,0.00038918299992474203,199887.200256,0.43200000000001637,,,,5.3,,0.0,1681394209.0,0.007999999999999119,1141915.0,0.01634825782557187
95.0,,,,,,140,7.0732421875,0.1416949150000164,,,,,,,0.0001,0.2042970370000603,,0.0,0.0025787760000639537,0.03980895900008363,,,,3072.0,,44,,,,,,,,,,8.0,,,,0.0,,1681394210.0,,,
96.0,,,0.003062129999989338,,,141,7.263671875,0.14168487999995705,,,,,,,0.0001,0.20452870899976006,0.0167438769999535,0.0,0.0025310010000794136,0.040129286999899705,,,,3104.0,,44,,,,,,,0.0003775339998810523,,,8.0,,,,0.0,,1681394210.0,,,
97.0,,,0.0030856250000397267,,,142,7.201904296875,0.14145005199998195,,,,,,,0.0001,0.2044601350000903,0.017073000999971555,0.0,0.002617718000010427,0.039823856000111846,,,,3136.0,,44,,,,,,,0.0004098829999747977,,,8.0,,,,0.0,,1681394210.0,,,
,7766.81472,61.0,0.003033606000144573,2451.755008,6300.336128,143,,,201659.0,515.0,2468.0,501.0,31852.48256,199876.0,,,0.018489172000045073,,,,6486.28224,4.1000000000000005,2.719744,,0.0,44,0.7239999999999895,11.200000000000001,96.3384508146842,1.9665564329186014,0.0,1.8333333333333333,0.00039736299981996126,199883.644928,0.43600000000003547,,,,5.3,,0.0,1681394210.0,0.007999999999999119,1146439.0,0.10626496519274896
98.0,,,,,,144,7.2333984375,0.14088730100002067,,,,,,,0.0001,0.20510197599992352,,0.0,0.002670366000074864,0.03962416799981838,,,,3168.0,,45,,,,,,,,,,8.0,,,,0.0,,1681394211.0,,,
99.0,,,0.003035677000070791,,,145,7.060302734375,0.1417131559999234,,,,,,,0.0001,0.2050924839995787,0.016957955999941987,0.0,0.0026118249998035026,0.04036619999988034,,,,3200.0,,45,,,,,,,0.0004076699999586708,,,8.0,,,,0.0,,1681394211.0,,,
100.0,,,0.0030795329998909438,,,146,7.3804931640625,0.14285419400016508,,,,,,,0.0001,0.20590538999999808,0.016854338999792162,0.0,0.002753676000111227,0.03997309600003973,,,,3232.0,,45,,,,,,,0.00039055199999893375,,,8.0,,,,0.0,,1681394211.0,,,
,7777.742848,61.0,0.0030970559998877434,2451.755008,6300.336128,147,,,207534.0,519.0,2507.0,510.0,31852.48256,205816.0,,,,,,,6486.28224,4.1000000000000005,2.719744,,0.0,45,0.7399999999999949,11.200000000000001,95.35602182873191,2.078816653092904,0.0,1.8333333333333333,,199872.692224,0.4379999999999882,,,,5.3,,0.0,1681394211.0,0.007999999999999119,1151207.0,0.01634375146311354
101.0,,,,,,148,6.975830078125,0.14111170799992578,,,,,,,0.0001,0.20521055399967736,0.018059665999999197,0.0,0.0027872709999883227,0.03975154299996575,,,,3264.0,,46,,,,,,,0.0004033099999105616,,,8.0,,,,0.0,,1681394212.0,,,
102.0,,,0.0030023209999399114,,,149,7.1922607421875,0.1421011190000172,,,,,,,0.0001,0.20475657999986652,0.016759098999955313,0.0,0.002606158999924446,0.03990418800003681,,,,3296.0,,46,,,,,,,0.00038369399999282905,,,8.0,,,,0.0,,1681394212.0,,,
,7775.604736,61.0,0.0030045629998767254,2451.755008,6300.336128,150,,0.14442218899989712,213214.0,522.0,2563.0,515.0,31852.48256,210768.0,,,0.016838119999874834,,,0.03993091199981791,6486.28224,4.1000000000000005,2.719744,,0.0,46,0.7519999999999953,11.200000000000001,91.94841408533262,1.9342375665621028,0.0,1.8333333333333333,0.0003991559999576566,199856.017408,0.4390000000000214,,,,5.3,,0.0,1681394212.0,0.007999999999999119,1155400.0,0.012261765113786268
103.0,,,,,,151,7.24365234375,,,,,,,,0.0001,0.20711761999950795,,0.0,0.00252268000008371,,,,,3328.0,,46,,,,,,,,,,8.0,,,,0.0,,1681394212.0,,,
104.0,,,0.003043395999839049,,,152,7.2076416015625,0.1441659829999935,,,,,,,0.0001,0.20720080499972937,0.01708672699987801,0.0,0.0026373820001026616,0.03986835999990035,,,,3360.0,,47,,,,,,,0.00039895700001579826,,,8.0,,,,0.0,,1681394213.0,,,
105.0,,,0.003071948000069824,,,153,6.8919677734375,0.14320866899993234,,,,,,,0.0001,0.20625659500024085,0.0169078480000735,0.0,0.002856149000081132,0.0397838320000119,,,,3392.0,,47,,,,,,,0.0004281490000721533,,,8.0,,,,0.0,,1681394213.0,,,
,7777.03424,61.0,0.0031054610001319816,2451.750912,6300.332032,154,,0.1435735840000234,218829.0,526.0,2611.0,520.0,31852.48256,215442.0,,,0.016712909000034415,,,0.03970745799983888,6486.28224,4.1000000000000005,2.719744,,0.0,47,0.7639999999999958,10.566666666666666,85.21937934160444,1.9290536330423187,0.0,1.8333333333333333,0.00038533800011464336,199854.505984,0.4399999999999977,,,,5.3,,0.0,1681394213.0,0.007999999999999119,1159462.0,0.016349265204279456
106.0,,,,,,155,6.9700927734375,,,,,,,,0.0001,0.2061508000001595,,0.0,0.0026660500000161846,,,,,3424.0,,47,,,,,,,,,,8.0,,,,0.0,,1681394213.0,,,
107.0,,,0.0030362439999862545,,,156,7.372802734375,0.14424769600009313,,,,,,,0.0001,0.20716655300020648,0.016699718000154462,0.0,0.002840677999984109,0.03995419500006392,,,,3456.0,,48,,,,,,,0.00038802199992460373,,,8.0,,,,0.0,,1681394214.0,,,
108.0,,,0.003076390999922296,,,157,7.2449951171875,0.14221335899992482,,,,,,,0.0001,0.2054445769999802,0.016863356000158092,0.0,0.0024371760000576614,0.04045472699999664,,,,3488.0,,48,,,,,,,0.00039956799992069136,,,9.0,,,,0.0,,1681394214.0,,,
,7807.09888,61.0,0.0030899430000772554,2451.755008,6300.606464,158,,0.1420360790000359,225346.0,533.0,2654.0,529.0,31852.48256,220836.0,,,0.0173684559999856,,,,6486.3232,4.1000000000000005,2.719744,,0.0,48,0.7879999999999967,10.566666666666666,97.44263731909663,2.7739474679488527,0.0,1.8333333333333333,0.0004235019998759526,199824.039936,0.4430000000000405,,,,5.3,,0.0,1681394214.0,0.007999999999999119,1164120.0,0.0899202098470933
,7808.647168,61.0,,2453.848064,6302.69952,159,,,226521.0,541.0,2657.0,531.0,31852.48256,221836.0,,,,,,,6486.3232,4.1000000000000005,2.719744,,0.0,49,0.7959999999999923,10.566666666666666,4.788039305750561,0.5844146146746891,0.0,1.8333333333333333,,199822.491648,0.44700000000000273,,,,5.3,,0.0,1681394215.0,0.007999999999999119,1166411.0,0.049045135191865055
,7808.897024,61.0,,2453.848064,6302.69952,160,,,227045.0,542.0,2657.0,531.0,31852.48256,221969.0,,,,,,,6486.3232,4.1000000000000005,2.719744,,0.0,50,0.7999999999999972,10.566666666666666,0.006902764092949046,0.00598505556894003,0.0,1.8333333333333333,,199822.237696,0.44700000000000273,,,,5.3,,0.0,1681394216.0,0.007999999999999119,1166709.0,0.004085797939262928
,7808.888832,61.0,,2453.848064,6302.69952,161,,,227770.0,543.0,2657.0,531.0,31852.48256,222163.0,,,,,,,6486.3232,4.1000000000000005,2.719744,,0.0,51,0.8039999999999878,10.566666666666666,0.017637146603397543,0.13456105381311093,0.0,1.8333333333333333,,199822.241792,0.44700000000000273,,,,5.3,,0.0,1681394217.0,0.007999999999999119,1167124.0,0.004086071970865128
,7808.888832,61.0,,2453.848064,6302.69952,162,,,228286.0,544.0,2657.0,531.0,31852.48256,222309.0,,,,,,,6486.3232,4.033333333333333,2.719744,,0.0,52,0.8079999999999927,9.733333333333333,0.008063641260831585,0.08171422604812356,0.0,1.8333333333333333,,199822.241792,0.44700000000000273,,,,5.3,,0.0,1681394218.0,0.007999999999999119,1167417.0,0.004087707257415488
,7808.884736,61.0,,2453.848064,6302.69952,163,,,228921.0,547.0,2657.0,531.0,31852.48256,222506.0,,,,,,,6486.3232,4.033333333333333,2.719744,,0.0,53,0.8159999999999883,9.733333333333333,0.018558986413107964,0.06190850196165398,0.0,1.8333333333333333,,199822.245888,0.4490000000000123,,,,5.3,,0.0,1681394219.0,0.007999999999999119,1167817.0,0.04902253332249773
,7809.400832,61.0,,2453.848064,6302.69952,164,,,230345.0,548.0,2657.0,531.0,31852.48256,223408.0,,,,,,,6486.3232,4.033333333333333,2.719744,,0.0,54,0.8199999999999932,9.733333333333333,0.24226931600683008,0.31629538613292063,0.0,1.8333333333333333,,199821.729792,0.4490000000000123,,,,5.3,,0.0,1681394220.0,0.007999999999999119,1169072.0,0.004087720866770592
