03_hivemind/num_peers,02_timing/backward_time_s,memory/used_memory_sys_MB,disk/counter/disk_write_sys_count,01_general/locally_processed_samples,01_general/lr,01_general/step,02_timing/loss_calc_time_s,memory/available_memory_sys_MB,memory/used_memory_sys_percent,process/memory/shared_memory_proc_MB,bandwidth/net_recv_sys_bandwidth_Mbits,02_timing/step_time_s,bandwidth/disk_read_sys_bandwidth_MBs,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,disk/counter/disk_read_sys_count,cpu/interrupts/soft_interrupts_count,cpu/load/avg_sys_load_one_min_percent,_timestamp,cpu/logical_core_count,02_timing/forward_time_s,memory/total_memory_sys_MB,cpu/interrupts/ctx_switches_count,process/memory/lib_memory_proc_MB,02_timing/dataload_cuda_move_time_s,process/memory/text_resident_set_proc_MB,_step,_runtime,03_hivemind/global_epoch,01_general/minibatch_loss,disk/time/disk_write_time_sys_s,process/involuntary_proc_ctx_switches,process/memory/virtual_memory_size_proc_MB,02_timing/dataload_time_s,disk/time/disk_busy_time_sys_s,process/voluntary_proc_ctx_switches,bandwidth/net_sent_sys_bandwidth_Mbits,cpu/load/avg_sys_load_five_min_percent,process/memory/resident_set_size_proc_MB,02_timing/opt_step_time_s,disk/time/disk_read_time_sys_s,01_general/dataset_iteration_count,process/memory/dirty_pages_proc_count,bandwidth/disk_write_sys_bandwidth_MBs,cpu/load/avg_sys_load_fifteen_min_percent
2.0,0.04505620000009003,,,4256.0,0.0001,132.0,0.0003666280001652922,,,,,0.11067563600022368,,,,,,,1680687392.0,,0.056101784000020416,,,,,,172,39,1.0,7.0472412109375,,,,0.002661649999936344,,,,,,0.003928918000156045,,0.0,,,
2.0,0.04485146799993345,,,4288.0,0.0001,133.0,0.00037739699996564013,,,,,0.10987332500030789,,,,,,,1680687392.0,,0.05563990000018748,,,,0.0025231409999832977,,173,39,1.0,6.9013671875,,,,0.002460546000065733,,,,,,0.004020873000172287,,0.0,,,
2.0,0.04509295699995164,,,4320.0,0.0001,134.0,0.00035164900009476696,,,,,0.11011387400003514,,,,,,,1680687392.0,,0.05533257299998695,,,,0.0025942280001345353,,174,39,1.0,7.2381591796875,,,,0.0027549569999791856,,,,,,0.003987509999888061,,0.0,,,
2.0,0.04540737499996794,,,4352.0,0.0001,135.0,0.00037645199995495204,,,,,0.11019002799980626,,,,,,,1680687393.0,,0.05530179099991983,,,,0.0025782049999634182,,175,40,1.0,7.2288818359375,,,,0.0025260419999995065,,,,,,0.004000163000000612,,0.0,,,
2.0,0.044876113000100304,,,4384.0,0.0001,136.0,0.00036862800016024266,,,,,0.10981689600021127,,,,,,,1680687393.0,,0.05545832699999664,,,,0.0025144349999663973,,176,40,1.0,7.096923828125,,,,0.002655131999972582,,,,,,0.0039442610000151035,,0.0,,,
2.0,0.04502121500013345,,,4416.0,0.0001,137.0,0.0003853830000934977,,,,,0.11035410999988926,,,,,,,1680687393.0,,0.055356861999825924,,,,0.0025017789998855733,,177,40,1.0,7.0850830078125,,,,0.0024888959999316285,,,,,,0.004599975000019185,,0.0,,,
2.0,0.045426177000081225,,,4448.0,0.0001,138.0,0.0003629180000643828,,,,,0.11038151900015691,,,,,,,1680687393.0,,0.05537219799998638,,,,0.0025967630001559883,,178,40,1.0,7.1549072265625,,,,0.0026833489998807636,,,,,,0.003940113999988171,,0.0,,,
,,6196.670464,352.0,,,,0.000493391999953019,202556.731392,4.0,1376.722944,238.35043149363455,,0.0,0.0,1866552.0,0.0,321495.0,6.433333333333333,1680687393.0,,0.056267914000045494,,688998.0,6173.249536,0.0025738430001638335,2.719744,179,40,,,0.1470000000000482,590.0,25235.53792,,0.8320000000000078,3360.0,0.5932642739088252,2.7,4657.926144,,0.0,,0.0,0.1103792051635047,1.4000000000000001
2.0,0.04615434600009394,,,4480.0,0.0001,139.0,,,,,,0.11206692500036297,,,,,,,1680687393.0,,,,,,,,180,40,1.0,7.1165771484375,,,,0.0026199200001428835,,,,,,0.003957509999963804,,0.0,,,
2.0,0.04699634099983996,,,4512.0,0.0001,140.0,0.00036178699997435615,,,,,0.1122548119997191,,,,,,,1680687393.0,,0.055318656999816085,,,,0.0026184170001215534,,181,40,1.0,7.007080078125,,,,0.002985372000011921,,,,,,0.003974237999955221,,0.0,,,
2.0,0.045340440000018134,,,4544.0,0.0001,141.0,0.00039393299994117115,,,,,0.11099056800003382,,,,,,,1680687393.0,,0.05587425900012022,,,,0.0026070569999774307,,182,40,1.0,7.050048828125,,,,0.002705579999883412,,,,,,0.0040692990000934515,,0.0,,,
2.0,0.04818469399992864,,,4576.0,0.0001,142.0,0.0004224019999128359,,,,,0.11359369699971467,,,,,,,1680687394.0,,0.05553056999997352,,,,0.00265402299987727,,183,41,1.0,6.9510498046875,,,,0.0026354030001130013,,,,,,0.004166604999909396,,0.0,,,
2.0,0.04490155799999229,,,4608.0,0.0001,143.0,0.00040217399987341196,,,,,0.11099003499975879,,,,,,,1680687394.0,,0.05647556700000678,,,,0.002647016999844709,,184,41,1.0,7.0914306640625,,,,0.0025506209999548446,,,,,,0.004013098000086757,,0.0,,,
2.0,0.04718565400003172,,,4640.0,0.0001,144.0,0.00037185999985922535,,,,,0.11256273299977693,,,,,,,1680687394.0,,0.05575017000001026,,,,0.0025685180000891705,,185,41,1.0,6.943115234375,,,,0.0026641699998890545,,,,,,0.004022360999897501,,0.0,,,
2.0,0.051173758000004455,,,4672.0,0.0001,145.0,0.0003319330000977061,,,,,0.11532134700019014,,,,,,,1680687394.0,,0.05462921699995604,,,,0.0025071340000977216,,186,41,1.0,7.154052734375,,,,0.0026646070000424515,,,,,,0.004014697999991768,,0.0,,,
2.0,0.04640989599988643,,,4704.0,0.0001,146.0,0.00034556699984023,,,,,0.1104799879994971,,,,,,,1680687394.0,,0.05475522500000807,,,,0.0024765979999301635,,187,41,1.0,7.1676025390625,,,,0.002459896999880584,,,,,,0.0040328049999516224,,0.0,,,
,,6228.406272,361.0,,,,,202543.824896,4.0,1376.718848,266.6060654132898,,0.0,0.0,1874037.0,0.0,330301.0,6.433333333333333,1680687394.0,,,,698396.0,6173.249536,0.002545369000017672,2.719744,188,41,,,0.1490000000000009,634.0,25235.53792,,0.8680000000000092,3462.0,0.7456678773459506,2.7,4657.922048,,0.0,,0.0,0.03677423668555422,1.4000000000000001
2.0,0.04754735999995319,,,4736.0,0.0001,147.0,0.0004438189998836606,,,,,0.11096396599964464,,,,,,,1680687394.0,,0.055539175999911095,,,,,,189,41,1.0,6.9637451171875,,,,0.0007634679998318461,,,,,,0.004124774000047182,,0.0,,,
2.0,0.047564758999897094,,,4768.0,0.0001,148.0,0.0004025809998893237,,,,,0.11277521699980753,,,,,,,1680687394.0,,0.05514979600002334,,,,0.0025280669999574457,,190,41,1.0,6.923583984375,,,,0.0028258610000193585,,,,,,0.0043041530000209605,,0.0,,,
2.0,0.045157157999938136,,,4800.0,0.0001,149.0,0.0004232149999552348,,,,,0.10924042100009501,,,,,,,1680687394.0,,0.05466536100016128,,,,0.0025943210000605177,,191,41,1.0,7.2344970703125,,,,0.0023444159999144176,,,,,,0.0040559500000654225,,0.0,,,
2.0,0.047736254000028566,,,4832.0,0.0001,150.0,0.0003724859998328611,,,,,0.11239478999982566,,,,,,,1680687395.0,,0.054999341999973694,,,,0.0025071850000131235,,192,42,1.0,7.085205078125,,,,0.0027746900000238384,,,,,,0.004004832999953578,,0.0,,,
2.0,0.045009489999984,,,4864.0,0.0001,151.0,0.0003604300000006333,,,,,0.10930358999985401,,,,,,,1680687395.0,,0.05491594999989502,,,,0.0025311770000371325,,193,42,1.0,7.114501953125,,,,0.002344205999861515,,,,,,0.004142337000075713,,0.0,,,
2.0,0.046980349000023125,,,4896.0,0.0001,152.0,0.0003642900001068483,,,,,0.11230165300003137,,,,,,,1680687395.0,,0.05494315999999344,,,,0.0025759579998521076,,194,42,1.0,7.2230224609375,,,,0.002706897000052777,,,,,,0.004730999000003067,,0.0,,,
2.0,0.04507723200003966,,,4928.0,0.0001,153.0,0.0003915140000572137,,,,,0.10986885400029678,,,,,,,1680687395.0,,0.055425893000119686,,,,0.0024782600000889943,,195,42,1.0,7.31640625,,,,0.002460257999928217,,,,,,0.00403569700006301,,0.0,,,
,,6232.178688,369.0,,,,0.0003782069998123916,202521.51808,4.1,1376.690176,270.8078459793063,,0.0,0.0,1880794.0,0.0,338661.0,6.433333333333333,1680687395.0,,0.055708465999941836,,705598.0,6173.249536,0.0026172459999997955,2.719744,196,42,,,0.15200000000004366,687.0,25235.53792,,0.9000000000000057,3586.0,0.6602247181350718,2.7,4657.893376,,0.0,,0.0,0.03269553560298158,1.4000000000000001
2.0,0.04595603500001744,,,4960.0,0.0001,154.0,,,,,,0.11134966799977519,,,,,,,1680687395.0,,,,,,,,197,42,1.0,7.2093505859375,,,,0.0026044520000141347,,,,,,0.004085261999989598,,0.0,,,
2.0,0.04426990399997521,,,4992.0,0.0001,155.0,0.0004009070000847714,,,,,0.10892735999982506,,,,,,,1680687395.0,,0.05488514699982261,,,,0.002557734999982131,,198,42,1.0,7.13720703125,,,,0.0027352120000614377,,,,,,0.004078454999898895,,0.0,,,
2.0,0.044162853999978324,,,5024.0,0.0001,156.0,0.0003530809999574558,,,,,0.10860617100024683,,,,,,,1680687395.0,,0.05498314300007223,,,,0.002491756000154055,,199,42,1.0,7.1873779296875,,,,0.002568289000009827,,,,,,0.004047048000074938,,0.0,,,
2.0,0.04414235000012923,,,5056.0,0.0001,157.0,0.0003514500001529086,,,,,0.10873711300041577,,,,,,,1680687396.0,,0.054960696000080134,,,,0.002551380000113568,,200,43,1.0,6.992919921875,,,,0.0026952309999614954,,,,,,0.0040360059999784426,,0.0,,,
2.0,0.044240466000019296,,,5088.0,0.0001,158.0,0.0003811040000982757,,,,,0.10908652600005553,,,,,,,1680687396.0,,0.05538223500002459,,,,0.0025643429999036016,,201,43,1.0,7.06005859375,,,,0.0025589869999294024,,,,,,0.003959391000080359,,0.0,,,
2.0,0.04433637100009946,,,5120.0,0.0001,159.0,0.00034732800008896447,,,,,0.10893636200057699,,,,,,,1680687396.0,,0.05503943000007894,,,,0.002523388000099658,,202,43,1.0,6.997802734375,,,,0.00261422800008404,,,,,,0.004075617000125931,,0.0,,,
2.0,0.04437667000001966,,,5152.0,0.0001,160.0,0.0003586590000850265,,,,,0.10883489299999383,,,,,,,1680687396.0,,0.05474332699986917,,,,0.002517545000046084,,203,43,1.0,7.292724609375,,,,0.002590714999996635,,,,,,0.004247976999977254,,0.0,,,
,0.04687690199989447,6231.998464,377.0,,,,0.00035281200007375446,202502.025216,4.1,1376.714752,238.71512947851696,,0.0,0.0,1886566.0,0.0,344936.0,6.433333333333333,1680687396.0,,0.05491129999995792,,710827.0,6173.249536,0.002488869999979215,2.719744,204,43,,,0.15399999999999636,747.0,25235.53792,,0.9320000000000022,3699.0,0.49457521923275355,2.7,4657.917952,0.004070038000008935,0.0,,0.0,0.032697604677785146,1.4000000000000001
2.0,,,,5184.0,0.0001,161.0,,,,,,0.1112161159999232,,,,,,,1680687396.0,,,,,,,,205,43,1.0,7.0152587890625,,,,0.002516194000008909,,,,,,,,0.0,,,
2.0,0.044155529999898135,,,5216.0,0.0001,162.0,0.0003596110000216868,,,,,0.1083024210001895,,,,,,,1680687396.0,,0.05478071800007456,,,,0.002547755000023244,,206,43,1.0,7.018310546875,,,,0.002476209000178642,,,,,,0.0039825979999932315,,0.0,,,
2.0,0.04411319900009403,,,5248.0,0.0001,163.0,0.00040510400003768154,,,,,0.10890170300035606,,,,,,,1680687396.0,,0.05486620000010589,,,,0.0025835320000169304,,207,43,1.0,7.2197265625,,,,0.0026601740000842256,,,,,,0.004273494000017308,,0.0,,,
2.0,0.0444448769999326,,,5280.0,0.0001,164.0,0.00036605499985853385,,,,,0.10876537199987979,,,,,,,1680687396.0,,0.05477122400020562,,,,0.0024918829999478476,,208,43,1.0,7.038818359375,,,,0.0026762729999063595,,,,,,0.004015060000028825,,0.0,,,
2.0,0.044811834000029194,,,5312.0,0.0001,165.0,0.0003841699999611592,,,,,0.10954010899990863,,,,,,,1680687397.0,,0.05515313299997615,,,,0.002545974999975442,,209,44,1.0,6.95556640625,,,,0.00257918400006929,,,,,,0.004065812999897389,,0.0,,,
2.0,0.04417463200002203,,,5344.0,0.0001,166.0,0.0003801840000505763,,,,,0.10883000700005141,,,,,,,1680687397.0,,0.05483124400007,,,,0.0025535629999922094,,210,44,1.0,7.0513916015625,,,,0.00256707199991979,,,,,,0.004323311999996804,,0.0,,,
2.0,0.04436148300010245,,,5376.0,0.0001,167.0,0.00035707300003195996,,,,,0.1087027799999305,,,,,,,1680687397.0,,0.05482503899997937,,,,0.0025807730000906304,,211,44,1.0,7.08740234375,,,,0.002564002999861259,,,,,,0.004014408999864827,,0.0,,,
2.0,0.044630847000007634,,,5408.0,0.0001,168.0,0.00037789999987580813,,,,,0.10948169100015548,,,,,,,1680687397.0,,0.055181798999910825,,,,0.002563634000125603,,212,44,1.0,7.035400390625,,,,0.002660514000126568,,,,,,0.0040669970001090405,,0.0,,,
,,6228.946944,395.0,,,,,202524.831744,4.1,1376.714752,230.2966306480088,,0.0,0.0,1892966.0,0.0,352911.0,6.466666666666667,1680687397.0,,,,717373.0,6173.249536,0.0025314540000636043,2.719744,213,44,,,0.16000000000008185,797.0,25235.53792,,0.980000000000004,3809.0,0.6378618818585825,2.7666666666666666,4657.917952,,0.0,,0.0,0.21247963394001282,1.4000000000000001
2.0,0.04433280700004616,,,5440.0,0.0001,169.0,0.00041474399995422573,,,,,0.11027697900044586,,,,,,,1680687397.0,,0.05642263800018554,,,,,,214,44,1.0,7.0472412109375,,,,0.00256186600017827,,,,,,0.00401347000001806,,0.0,,,
2.0,0.044068088000130956,,,5472.0,0.0001,170.0,0.00038114800008770544,,,,,0.10845852800048306,,,,,,,1680687397.0,,0.05495505800013234,,,,0.0024789110000256187,,215,44,1.0,7.0458984375,,,,0.0026099100000465114,,,,,,0.003965413000059925,,0.0,,,
2.0,0.04409218600017084,,,5504.0,0.0001,171.0,0.00036651099981099833,,,,,0.10865084200008823,,,,,,,1680687397.0,,0.05497725200007153,,,,0.00254851099998632,,216,44,1.0,7.1435546875,,,,0.0026346980000653275,,,,,,0.0040316839999832155,,0.0,,,
2.0,0.04427968100003454,,,5536.0,0.0001,172.0,0.00036027800001647847,,,,,0.10858359800022299,,,,,,,1680687398.0,,0.05484328900001856,,,,0.002601511000193568,,217,45,1.0,6.9564208984375,,,,0.0024656690000028902,,,,,,0.004033169999956954,,0.0,,,
2.0,0.044158913000046596,,,5568.0,0.0001,173.0,0.0003512430000682798,,,,,0.10845826899981148,,,,,,,1680687398.0,,0.05481144299983498,,,,0.0025477570000020933,,218,45,1.0,7.0177001953125,,,,0.0025549319998390274,,,,,,0.004033981000020503,,0.0,,,
2.0,0.04520956600003956,,,5600.0,0.0001,174.0,0.000353231999952186,,,,,0.10983781400022963,,,,,,,1680687398.0,,0.05501243000003342,,,,0.0024952280000434257,,219,45,1.0,7.08740234375,,,,0.0027096180001535686,,,,,,0.00405774000000747,,0.0,,,
2.0,0.04392742699997143,,,5632.0,0.0001,175.0,0.0003656869998849288,,,,,0.10824730000013005,,,,,,,1680687398.0,,0.054775556000095094,,,,0.002510582000013528,,220,45,1.0,7.0013427734375,,,,0.0026264939999691705,,,,,,0.004041554000195902,,0.0,,,
,0.047212549000050785,6226.948096,403.0,,,,0.00037228900009722565,202521.366528,4.1,1376.681984,225.35332536084385,,0.0,0.0,1898993.0,0.0,360197.0,6.466666666666667,1680687398.0,,0.05522194600007424,,725599.0,6173.249536,0.0025992830001086986,2.719744,221,45,,,0.16300000000001091,855.0,25235.53792,,1.0160000000000053,3939.0,0.5400472663603655,2.7666666666666666,4657.885184,0.004149161999976059,0.0,,0.0,0.03268274583079248,1.4000000000000001
2.0,,,,5664.0,0.0001,176.0,,,,,,0.11222839700030818,,,,,,,1680687398.0,,,,,,,,222,45,1.0,7.107666015625,,,,0.0026731680000011693,,,,,,,,0.0,,,
2.0,0.04448767600001702,,,5696.0,0.0001,177.0,0.0003791840001667879,,,,,0.10908715500022481,,,,,,,1680687398.0,,0.05504261099986252,,,,0.0025665020000360528,,223,45,1.0,7.1048583984375,,,,0.0024799269999675744,,,,,,0.0041312550001748605,,0.0,,,
2.0,0.04413481500000671,,,5728.0,0.0001,178.0,0.0003798529999130551,,,,,0.1087168369997471,,,,,,,1680687398.0,,0.05503761099998883,,,,0.002526147000025958,,224,45,1.0,6.90380859375,,,,0.0026294259998849157,,,,,,0.004008984999927634,,0.0,,,
2.0,0.04412248600010571,,,5760.0,0.0001,179.0,0.0003469739999673038,,,,,0.1087961670000368,,,,,,,1680687398.0,,0.055046238000159065,,,,0.002544357000033415,,225,45,1.0,7.00439453125,,,,0.0026637609998942935,,,,,,0.004072350999877017,,0.0,,,
2.0,0.04417689199999586,,,5792.0,0.0001,180.0,0.00034662500002013985,,,,,0.10931452599993463,,,,,,,1680687399.0,,0.05565048899984504,,,,0.0025316650001059315,,226,46,1.0,7.2156982421875,,,,0.0025533529999393068,,,,,,0.004055502000028355,,0.0,,,
2.0,0.044120713999973304,,,5824.0,0.0001,181.0,0.0004443539999101631,,,,,0.10872054500009654,,,,,,,1680687399.0,,0.05492251199984821,,,,0.0025443890001497493,,227,46,1.0,6.99853515625,,,,0.002676733000043896,,,,,,0.004011843000171211,,0.0,,,
2.0,0.044294594999882975,,,5856.0,0.0001,182.0,0.0003513629999361001,,,,,0.10885942100003376,,,,,,,1680687399.0,,0.05495699800007969,,,,0.0026126060001843143,,228,46,1.0,6.9580078125,,,,0.0026064000001042587,,,,,,0.004037458999846422,,0.0,,,
2.0,0.044143733999817414,,,5888.0,0.0001,183.0,0.0003773579999233334,,,,,0.10871292399974664,,,,,,,1680687399.0,,0.05499127500002032,,,,0.0025479490000179794,,229,46,1.0,7.261474609375,,,,0.0025730469999416528,,,,,,0.004079561000025933,,0.0,,,
,,6236.315648,412.0,,,,,202516.574208,4.1,1376.681984,232.29117615169653,,0.0,0.0,1904989.0,0.0,367911.0,6.466666666666667,1680687399.0,,,,732901.0,6173.249536,0.0025284539999574918,2.719744,230,46,,,0.16600000000005366,906.0,25235.53792,,1.0520000000000067,4065.0,0.5823324633741154,2.7666666666666666,4657.885184,,0.0,,0.0,0.036777884252213226,1.4000000000000001
2.0,0.04405764099988119,,,5920.0,0.0001,184.0,0.00035317099991516443,,,,,0.10956918699980633,,,,,,,1680687399.0,,0.05603598300012891,,,,,,231,46,1.0,7.0032958984375,,,,0.0025542149999182584,,,,,,0.004039723000005324,,0.0,,,
2.0,0.044228211000017836,,,5952.0,0.0001,185.0,0.0003773600001295563,,,,,0.10906100900024285,,,,,,,1680687399.0,,0.05510720500001298,,,,0.002553078000119058,,232,46,1.0,6.9329833984375,,,,0.002746997000031115,,,,,,0.0040481579999323,,0.0,,,
2.0,0.0444482909999806,,,5984.0,0.0001,186.0,0.0004594029999225313,,,,,0.10905189999994036,,,,,,,1680687399.0,,0.05496508500004893,,,,0.00250867499994456,,233,46,1.0,7.1280517578125,,,,0.002594846999954825,,,,,,0.004075599000088914,,0.0,,,
2.0,0.044062102999987474,,,6016.0,0.0001,187.0,0.0003776170001401624,,,,,0.10862472999997408,,,,,,,1680687400.0,,0.05483503599998585,,,,0.002691085999913412,,234,47,1.0,6.8721923828125,,,,0.002651764999882289,,,,,,0.004007123000064894,,0.0,,,
2.0,0.044052376000081495,,,6048.0,0.0001,188.0,0.0003794620001826843,,,,,0.10851994300014667,,,,,,,1680687400.0,,0.05499241300003632,,,,0.0025173500000619242,,235,47,1.0,7.0167236328125,,,,0.0025498729999071656,,,,,,0.004028468999877077,,0.0,,,
2.0,0.04401814899983947,,,6080.0,0.0001,189.0,0.0003777439999339549,,,,,0.10889796999981627,,,,,,,1680687400.0,,0.05509364700014885,,,,0.0025467109999226523,,236,47,1.0,7.1181640625,,,,0.0028029519999108743,,,,,,0.00405876700006047,,0.0,,,
2.0,0.044102042000076835,,,6112.0,0.0001,190.0,0.0003563450000001467,,,,,0.1084826620003696,,,,,,,1680687400.0,,0.05474734000017634,,,,0.0025211740000941063,,237,47,1.0,7.1151123046875,,,,0.0027016189999358176,,,,,,0.004054142000086358,,0.0,,,
,,6233.653248,420.0,,,,0.00037884099992879783,202519.683072,4.1,1376.70656,227.5487192902423,,0.0,0.0,1910850.0,0.0,375529.0,6.466666666666667,1680687400.0,,0.05564835799987122,,743293.0,6173.249536,0.002523287000030905,2.719744,238,47,,,0.16800000000000637,955.0,25235.53792,,1.088000000000008,4187.0,0.49664583228116493,2.7666666666666666,4657.90976,,0.0,,0.0,0.03269412785566397,1.4000000000000001
2.0,0.04797123399998782,,,6144.0,0.0001,191.0,,,,,,0.11324913499993272,,,,,,,1680687400.0,,,,,,,,239,47,1.0,7.00927734375,,,,0.002663119000089864,,,,,,0.004064296000024115,,0.0,,,
2.0,0.04399290499986819,,,6176.0,0.0001,192.0,0.00034636099985618785,,,,,0.10862574699967809,,,,,,,1680687400.0,,0.0549387010000828,,,,0.0026261309999426885,,240,47,1.0,6.9000244140625,,,,0.002645720999908008,,,,,,0.0040759280000202125,,0.0,,,
2.0,0.04412882799988438,,,6208.0,0.0001,193.0,0.0003747089999706077,,,,,0.10976748600023711,,,,,,,1680687400.0,,0.055970280000110506,,,,0.0025383250001596025,,241,47,1.0,7.1646728515625,,,,0.0027662840000175493,,,,,,0.003989060000094469,,0.0,,,
2.0,0.0449488609999662,,,6240.0,0.0001,194.0,0.0004903029998786224,,,,,0.10960550499999044,,,,,,,1680687401.0,,0.05482992900010686,,,,0.0025399470000593283,,242,48,1.0,7.05078125,,,,0.00265383800001473,,,,,,0.004142626999964705,,0.0,,,
2.0,0.04425527900002635,,,6272.0,0.0001,195.0,0.0004962420000538259,,,,,0.11086484599991309,,,,,,,1680687401.0,,0.05677327099988361,,,,0.0025552990000505815,,243,48,1.0,7.2486572265625,,,,0.0026963830000568123,,,,,,0.004088371999841911,,0.0,,,
2.0,0.044273406999991494,,,6304.0,0.0001,196.0,0.0003692220000175439,,,,,0.10836630499989042,,,,,,,1680687401.0,,0.054656192999800624,,,,0.0025275840000631433,,244,48,1.0,7.1719970703125,,,,0.0025578780000614643,,,,,,0.0039820209999561484,,0.0,,,
2.0,0.05438531899994814,,,6336.0,0.0001,197.0,0.0004851290000260633,,,,,0.11904346099981922,,,,,,,1680687401.0,,0.05492681399982757,,,,0.002679583000144703,,245,48,1.0,7.05615234375,,,,0.0025160489999507263,,,,,,0.004050566999922012,,0.0,,,
2.0,0.044168490999936694,,,6368.0,0.0001,198.0,0.00034941099988827773,,,,,0.10863048899977912,,,,,,,1680687401.0,,0.054860578999978316,,,,0.002516925000008996,,246,48,1.0,7.033447265625,,,,0.0027322729999923467,,,,,,0.004002809999974488,,0.0,,,
,,6226.829312,429.0,,,,,202526.466048,4.1,1376.70656,264.4124360960114,,0.0,0.0,1917480.0,0.0,383716.0,6.466666666666667,1680687401.0,,,,752521.0,6173.249536,0.0025793329998577974,2.719744,247,48,,,0.1710000000000491,995.0,25235.53792,,1.1280000000000001,4344.0,0.7847026908541546,2.7666666666666666,4657.90976,,0.0,,0.0,0.03677620471109898,1.4000000000000001
2.0,0.04465193599980921,,,6400.0,0.0001,199.0,0.000353724999968108,,,,,0.11031520399978945,,,,,,,1680687401.0,,0.05574432700018406,,,,,,248,48,1.0,7.0819091796875,,,,0.002983077999942907,,,,,,0.004002805000027365,,0.0,,,
2.0,0.04404010999996899,,,6432.0,0.0001,200.0,0.00038668499996674655,,,,,0.10879307200002586,,,,,,,1680687401.0,,0.055151039000065794,,,,0.002518038000062006,,249,48,1.0,7.025146484375,,,,0.0027303980000397132,,,,,,0.003966801999922609,,0.0,,,
2.0,0.04410870399988198,,,6464.0,0.0001,201.0,0.0003852590000406053,,,,,0.10901146399987738,,,,,,,1680687401.0,,0.055264615999931266,,,,0.0024697359999663604,,250,48,1.0,7.1134033203125,,,,0.002813838000065516,,,,,,0.003969310999991649,,0.0,,,
2.0,0.04509022299998833,,,6496.0,0.0001,202.0,0.00039392999997289735,,,,,0.11128231700013202,,,,,,,1680687402.0,,0.05642097700001614,,,,0.0026368530000127066,,251,49,1.0,7.2525634765625,,,,0.0027187150001282134,,,,,,0.004021619000013743,,0.0,,,
2.0,0.04395624099993256,,,6528.0,0.0001,203.0,0.00035172499997315754,,,,,0.10924704899980497,,,,,,,1680687402.0,,0.05537857499984966,,,,0.0025091689999499067,,252,49,1.0,7.013671875,,,,0.003084994999881019,,,,,,0.003966344000218669,,0.0,,,
2.0,0.04432925600008275,,,6560.0,0.0001,204.0,0.0003683920001549268,,,,,0.11088191800013192,,,,,,,1680687402.0,,0.05672936699988895,,,,0.002516698000135875,,253,49,1.0,7.1185302734375,,,,0.0028648309998970944,,,,,,0.004073373999972318,,0.0,,,
2.0,0.04422547599983773,,,6592.0,0.0001,205.0,0.00042291499994462356,,,,,0.10954635299981419,,,,,,,1680687402.0,,0.055415289999928063,,,,0.0025560690000929753,,254,49,1.0,7.0557861328125,,,,0.0029616040001201327,,,,,,0.003964998999890668,,0.0,,,
,,6224.068608,450.0,,,,0.000362576000043191,202529.28,4.0,1376.673792,229.43189073377724,,0.0,0.0,1922974.0,0.0,389831.0,6.7333333333333325,1680687402.0,,0.05889658799992503,,760726.0,6173.249536,0.002656829999978072,2.719744,255,49,,,0.17799999999999727,1030.0,25235.53792,,1.1680000000000064,4507.0,0.4913918462875382,2.8666666666666667,4657.876992,,0.0,,0.0,0.22069528534479224,1.4666666666666666
2.0,0.04576763599993683,,,6624.0,0.0001,206.0,,,,,,0.11453748399981123,,,,,,,1680687402.0,,,,,,,,256,49,1.0,7.043701171875,,,,0.002869511999961105,,,,,,0.0039843419999670004,,0.0,,,
2.0,0.044097426000007545,,,6656.0,0.0001,207.0,0.00035525200019037584,,,,,0.10864252500050497,,,,,,,1680687402.0,,0.05507745700015221,,,,0.002548825000076249,,257,49,1.0,7.0574951171875,,,,0.0025617169999350153,,,,,,0.004001848000143582,,0.0,,,
2.0,0.044023369000115053,,,6688.0,0.0001,208.0,0.0003436000001784123,,,,,0.10903448000067328,,,,,,,1680687402.0,,0.05534629700014193,,,,0.0025546449999183096,,258,49,1.0,7.0009765625,,,,0.0027604260001226066,,,,,,0.004006143000196971,,0.0,,,
2.0,0.043951805999995486,,,6720.0,0.0001,209.0,0.0003620380000484147,,,,,0.10905395000008866,,,,,,,1680687403.0,,0.055452956999943126,,,,0.002538947999937591,,259,50,1.0,6.9371337890625,,,,0.0027890110000043933,,,,,,0.003959190000159651,,0.0,,,
2.0,0.044252726999957304,,,6752.0,0.0001,210.0,0.0004171240000232501,,,,,0.10930627800030379,,,,,,,1680687403.0,,0.055479166000168334,,,,0.002552731000150743,,260,50,1.0,6.9931640625,,,,0.00262449399997422,,,,,,0.003980036000029941,,0.0,,,
2.0,0.043995832999826234,,,6784.0,0.0001,211.0,0.0003803469999184017,,,,,0.10870000899990373,,,,,,,1680687403.0,,0.05516198999998778,,,,0.002508550000129617,,261,50,1.0,6.91650390625,,,,0.0027071970000633883,,,,,,0.003946091999978307,,0.0,,,
2.0,0.0449920139999449,,,6816.0,0.0001,212.0,0.00037572600012936164,,,,,0.11183894599980704,,,,,,,1680687403.0,,0.05523591899986968,,,,0.0025821299998369796,,262,50,1.0,7.1646728515625,,,,0.003917037000064738,,,,,,0.0047361199999613746,,0.0,,,
