process/voluntary_proc_ctx_switches,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/virtual_memory_size_proc_MB,cpu/interrupts/interrupts_count,disk/counter/disk_write_sys_count,_runtime,03_hivemind/global_epoch,02_timing/dataload_time_s,memory/used_memory_sys_MB,memory/total_memory_sys_MB,disk/time/disk_read_time_sys_s,process/memory/dirty_pages_proc_count,cpu/load/avg_sys_load_five_min_percent,bandwidth/net_recv_sys_bandwidth_Mbits,process/memory/text_resident_set_proc_MB,_timestamp,01_general/lr,02_timing/step_time_s,02_timing/loss_calc_time_s,memory/used_memory_sys_percent,cpu/interrupts/ctx_switches_count,01_general/dataset_iteration_count,bandwidth/disk_read_sys_bandwidth_MBs,01_general/locally_processed_samples,process/memory/shared_memory_proc_MB,_step,01_general/step,cpu/logical_core_count,02_timing/forward_time_s,disk/time/disk_busy_time_sys_s,02_timing/dataload_cuda_move_time_s,cpu/load/avg_sys_load_one_min_percent,process/memory/data_resident_set_proc_MB,01_general/minibatch_loss,cpu/interrupts/soft_interrupts_count,bandwidth/disk_write_sys_bandwidth_MBs,cpu/load/avg_sys_load_fifteen_min_percent,02_timing/backward_time_s,memory/available_memory_sys_MB,disk/time/disk_write_time_sys_s,disk/counter/disk_read_sys_count,process/involuntary_proc_ctx_switches,03_hivemind/num_peers,02_timing/opt_step_time_s,process/memory/lib_memory_proc_MB,process/memory/resident_set_size_proc_MB
,,,,,31,1.0,0.0005087900001399248,,,,,,,,1680687196.0,0.0001,0.03931475900026271,0.00017936500012183387,,,0.0,,4096.0,,159,127.0,,0.01810539799998878,,0.002587082999980339,,,7.11376953125,,,,0.016278019000083077,,,,,2.0,0.0016561039999487548,,
,,,,,31,1.0,0.01241124100010893,,,,,,,,1680687196.0,0.0001,0.05077464000009968,0.0001913030000650906,,,0.0,,4128.0,,160,128.0,,0.018279757000073005,,0.002273583000032886,,,7.33740234375,,,,0.015985308999916015,,,,,2.0,0.0016334469999037537,,
,,,,,31,1.0,0.0005113649999657355,,,,,,,,1680687196.0,0.0001,0.03983415500033516,0.000173645000131728,,,0.0,,4160.0,,161,129.0,,0.01864833800004817,,0.0024039590000484168,,,7.020751953125,,,,0.016438300000118033,,,,,2.0,0.0016585480000230746,,
2989.0,1.3591514878376663,22756.282368,806940.0,322.0,31,,,5259.149312,,0.0,0.0,1.0333333333333332,465.38431059179754,2.719744,1680687196.0,,,,3.4,520607.0,,0.0,,1095.827456,162,,,,0.7560000000000002,,1.8333333333333333,0.0,,226562.0,0.06947535221984477,0.7666666666666667,,203801.833472,0.1309999999999718,0.0,1461.0,,,6034.743296,4239.085568
,,,,,31,1.0,0.022755608999887045,,,,,,,,1680687196.0,0.0001,0.06099410599995281,0.00018761799992716988,,,0.0,,4192.0,,163,130.0,,0.018147372999919753,,0.002275428000075408,,,7.213134765625,,,,0.016107632000057492,,,,,2.0,0.0015204460000859399,,
,,,,,31,1.0,0.00045029600005364046,,,,,,,,1680687196.0,0.0001,0.04026179500010585,0.00027980799995930283,,,0.0,,4224.0,,164,131.0,,0.01898293499993997,,0.002437379999946643,,,6.9892578125,,,,0.01651341800015871,,,,,2.0,0.0015979580000475835,,
,,,,,32,1.0,0.004119322999940778,,,,,,,,1680687197.0,0.0001,0.04317402300011963,0.00018940900008601602,,,0.0,,4256.0,,165,132.0,,0.018788951000033194,,0.0023675859999912063,,,7.2213134765625,,,,0.016142814999966504,,,,,2.0,0.0015659390001019347,,
,,,,,32,1.0,0.0004456120000213559,,,,,,,,1680687197.0,0.0001,0.039507669999920836,0.00018093699986820866,,,0.0,,4288.0,,166,133.0,,0.01845749400013119,,0.002434377999861681,,,6.816650390625,,,,0.016389891000017087,,,,,2.0,0.0015993580000213115,,
,,,,,32,1.0,0.00280100100007985,,,,,,,,1680687197.0,0.0001,0.04232543900025121,0.0001828310000746569,,,0.0,,4320.0,,167,134.0,,0.01914587000010215,,0.0022933770001145604,,,7.1602783203125,,,,0.01631762599981812,,,,,2.0,0.0015847340000618715,,
,,,,,32,1.0,0.00042381699995530653,,,,,,,,1680687197.0,0.0001,0.03887812799985113,0.00020838299997194554,,,0.0,,4352.0,,168,135.0,,0.018135800999971252,,0.002457898000102432,,,6.984375,,,,0.0161544469999626,,,,,2.0,0.001497781999887593,,
,,,,,32,1.0,0.011858070000016596,,,,,,,,1680687197.0,0.0001,0.05082670599995254,0.0001839530000324885,,,0.0,,4384.0,,169,136.0,,0.018782773999873825,,0.002330714999970951,,,7.2825927734375,,,,0.01610709500005214,,,,,2.0,0.0015640990000065358,,
,,,,,32,1.0,0.0005332690000159346,,,,,,,,1680687197.0,0.0001,0.03968959800022276,0.00021344300012060557,,,0.0,,4416.0,,170,137.0,,0.018595548000121198,,0.002417610999827957,,,7.009765625,,,,0.016365076000056433,,,,,2.0,0.0015646510000806302,,
,,,,,32,1.0,0.013346111999908317,,,,,,,,1680687197.0,0.0001,0.0522280829995907,0.0001921419998325291,,,0.0,,4448.0,,171,138.0,,0.018551122999951986,,0.0024592269999175187,,,7.2999267578125,,,,0.016113447999941855,,,,,2.0,0.0015660310000384925,,
,,,,,32,1.0,0.0007666290000543086,,,,,,,,1680687197.0,0.0001,0.039578925000114396,0.0001945020001130615,,,0.0,,4480.0,,172,139.0,,0.018241313999851627,,0.00245285200003309,,,7.1453857421875,,,,0.01614723500006221,,,,,2.0,0.0017763930000000983,,
,,,,,32,1.0,0.0008067029998528596,,,,,,,,1680687197.0,0.0001,0.04026042500004223,0.00040539299993724853,,,0.0,,4512.0,,173,140.0,,0.018417401000078826,,0.0023435650000465102,,,7.1512451171875,,,,0.016697413999963828,,,,,2.0,0.0015899490001629601,,
,,,,,32,1.0,0.0007864039998821681,,,,,,,,1680687197.0,0.0001,0.0402372920000289,0.00022094199994171504,,,0.0,,4544.0,,174,141.0,,0.01828288399997291,,0.0024192760001824354,,,7.185302734375,,,,0.01616831700016519,,,,,2.0,0.0023594689998844842,,
,,,,,32,1.0,0.011134288000221204,,,,,,,,1680687197.0,0.0001,0.049997603000292656,0.00020860700010416622,,,0.0,,4576.0,,175,142.0,,0.018301498000028005,,0.0022477859999980865,,,7.0301513671875,,,,0.016468355999904816,,,,,2.0,0.001637068000036379,,
,,,,,32,1.0,0.0008073399999375397,,,,,,,,1680687197.0,0.0001,0.039840463999780695,0.0001806249999845022,,,0.0,,4608.0,,176,143.0,,0.018275325999866254,,0.002365621999842915,,,7.0084228515625,,,,0.016560258000026806,,,,,2.0,0.0016512930001226778,,
,,,,,32,1.0,0.02021525100008148,,,,,,,,1680687197.0,0.0001,0.0599157470001046,0.00020366099988677888,,,0.0,,4640.0,,177,144.0,,0.019224802000053387,,0.0024840200001108315,,,7.251220703125,,,,0.01624708200006353,,,,,2.0,0.0015409309999085963,,
3256.0,1.1660766736859283,22737.006592,818357.0,338.0,32,,,5276.340224,,0.0,0.0,1.0333333333333332,484.69055134635164,2.719744,1680687197.0,,,0.0001984489999813377,3.4,531379.0,,0.0,,1095.82336,178,,,0.02121755200005282,0.8279999999999887,0.0022746790000383044,1.8333333333333333,0.0,,238778.0,0.06539001342444367,0.7666666666666667,0.018369785000004413,203794.558976,0.1369999999999436,0.0,1637.0,,0.001875149999932546,6034.743296,4239.081472
,,,,,32,1.0,0.049446181000121214,,,,,,,,1680687197.0,0.0001,0.09338179600013063,,,,0.0,,4672.0,,179,145.0,,,,,,,7.279541015625,,,,,,,,,2.0,,,
,,,,,32,1.0,0.0008192520001557568,,,,,,,,1680687197.0,0.0001,0.0398695340006725,0.00025976000006266986,,,0.0,,4704.0,,180,146.0,,0.0184705600001962,,0.0023880950000148005,,,6.8372802734375,,,,0.016289653000058024,,,,,2.0,0.0016422140001850494,,
,,,,,32,1.0,0.013094058999968183,,,,,,,,1680687197.0,0.0001,0.05235177899953669,0.00018293299990546075,,,0.0,,4736.0,,181,147.0,,0.0189016399999673,,0.002156895999860353,,,7.156005859375,,,,0.01635300299994924,,,,,2.0,0.0016632479998861527,,
,,,,,33,1.0,0.2509343980000267,,,,,,,,1680687198.0,0.0001,0.289528736000193,0.00019610200001807243,,,0.0,,4768.0,,182,148.0,,0.018200998000111213,,0.002140460999953575,,,7.26611328125,,,,0.01617553300002328,,,,,2.0,0.0018812440000601782,,
,,,,,33,1.0,0.0005207950000567507,,,,,,,,1680687198.0,0.0001,0.03920021200042356,0.00017168600015793345,,,0.0,,4800.0,,183,149.0,,0.018241076000094836,,0.0024726009999085363,,,7.20458984375,,,,0.016204671000195958,,,,,2.0,0.0015893830000095477,,
,,,,,33,1.0,0.024938874999861582,,,,,,,,1680687198.0,0.0001,0.06447035299993331,0.0001898739999433019,,,0.0,,4832.0,,184,150.0,,0.0190023380000639,,0.0022173490001478058,,,7.1761474609375,,,,0.01647669399994811,,,,,2.0,0.0016452229999686097,,
,,,,,33,1.0,0.0005268639999940206,,,,,,,,1680687198.0,0.0001,0.03994760499972472,0.0001829549999001756,,,0.0,,4864.0,,185,151.0,,0.019014340000012453,,0.002425280999887036,,,6.922607421875,,,,0.016162969000106386,,,,,2.0,0.0016351959998246457,,
,,,,,33,1.0,0.007356131999813442,,,,,,,,1680687198.0,0.0001,0.04625143399994158,0.0001841779999267601,,,0.0,,4896.0,,186,152.0,,0.018213846999969974,,0.002244433999976536,,,7.1600341796875,,,,0.016671552000161682,,,,,2.0,0.001581291000093188,,
,,,,,33,1.0,0.000554534999992029,,,,,,,,1680687198.0,0.0001,0.039296342999932676,0.0002582479999091447,,,0.0,,4928.0,,187,153.0,,0.018254560000059428,,0.002379220999955578,,,7.2763671875,,,,0.016211314999964088,,,,,2.0,0.0016384640000524087,,
,,,,,33,1.0,0.017248502000029475,,,,,,,,1680687198.0,0.0001,0.05585703800034025,0.0001816720000533678,,,0.0,,4960.0,,188,154.0,,0.018450050000183182,,0.0022624140001425985,,,7.1253662109375,,,,0.01617936299999201,,,,,2.0,0.0015350369999396207,,
,,,,,33,1.0,0.000520099000141272,,,,,,,,1680687198.0,0.0001,0.03842094700007692,0.0001704510000308801,,,0.0,,4992.0,,189,155.0,,0.01772899899992808,,0.0023272739999811165,,,7.1387939453125,,,,0.016040042999975412,,,,,2.0,0.00163408100002016,,
,,,,,33,1.0,0.03827844000011282,,,,,,,,1680687198.0,0.0001,0.07724068500056092,0.00019087600003331318,,,0.0,,5024.0,,190,156.0,,0.018369301000120686,,0.002278358000012304,,,7.0821533203125,,,,0.016481597000165493,,,,,2.0,0.0016421130001162965,,
3446.0,1.4558010406230908,22737.006592,830525.0,354.0,33,,,5274.755072,,0.0,0.0,1.0333333333333332,442.180347376315,2.719744,1680687198.0,,,0.00029972299989822204,3.5,541859.0,,0.0,,1095.819264,191,,,0.02058693799995126,0.887999999999991,0.0024009480000586336,1.8333333333333333,0.0,,252881.0,0.14303783012296312,0.7666666666666667,,203777.359872,0.14400000000000546,0.0,1719.0,,,6034.776064,4239.077376
,,,,,33,1.0,0.0005681979998826137,,,,,,,,1680687198.0,0.0001,0.04386097099973085,,,,0.0,,5056.0,,192,157.0,,,,,,,7.236083984375,,,,0.018353863999891473,,,,,2.0,0.00165130000004865,,
,,,,,34,1.0,0.09761884199997439,,,,,,,,1680687199.0,0.0001,0.13829607999991822,0.0001977909998913674,,,0.0,,5088.0,,193,158.0,,0.01890810700001566,,0.0022619930000473687,,,6.9713134765625,,,,0.017677226000159862,,,,,2.0,0.0016321209998295672,,
,,,,,34,1.0,0.0004430799999681767,,,,,,,,1680687199.0,0.0001,0.039535233999913544,0.00017989200000556593,,,0.0,,5120.0,,194,159.0,,0.01898199500010378,,0.0024961760000223876,,,7.054443359375,,,,0.01593884999988404,,,,,2.0,0.0014952409999295924,,
,,,,,34,1.0,0.010987444999955187,,,,,,,,1680687199.0,0.0001,0.05001417799985575,0.00018545600005381857,,,0.0,,5152.0,,195,160.0,,0.018693088999953034,,0.0023847009999826696,,,7.0963134765625,,,,0.01618655199990826,,,,,2.0,0.001576935000002777,,
,,,,,34,1.0,0.0008446839999578515,,,,,,,,1680687199.0,0.0001,0.03997159399978045,0.00024335200009772961,,,0.0,,5184.0,,196,161.0,,0.018507799999952113,,0.002533395999989807,,,7.1312255859375,,,,0.016264170999875205,,,,,2.0,0.001578190999907747,,
,,,,,34,1.0,0.011158815000044342,,,,,,,,1680687199.0,0.0001,0.04966273300033208,0.0001873260000593291,,,0.0,,5216.0,,197,162.0,,0.018481971000028352,,0.002296793999903457,,,7.0538330078125,,,,0.016020203000152833,,,,,2.0,0.001517624000143769,,
,,,,,34,1.0,0.000818063999986407,,,,,,,,1680687199.0,0.0001,0.03964218300006905,0.0001871590000064316,,,0.0,,5248.0,,198,163.0,,0.018408424999961426,,0.002493435000133104,,,7.0887451171875,,,,0.016190761999951064,,,,,2.0,0.0015443380000306206,,
,,,,,34,1.0,0.06928628800005754,,,,,,,,1680687199.0,0.0001,0.10860436999996637,0.000194623999959731,,,0.0,,5280.0,,199,164.0,,0.01900913299982676,,0.0025048130000868696,,,6.990234375,,,,0.016114511000068887,,,,,2.0,0.001495000999966578,,
,,,,,34,1.0,0.0008566920000703249,,,,,,,,1680687199.0,0.0001,0.03910409199966125,0.0001806740001484286,,,0.0,,5312.0,,200,165.0,,0.018274149999797373,,0.002455533999864201,,,7.0123291015625,,,,0.015797348999967653,,,,,2.0,0.0015396929998132691,,
,,,,,34,1.0,0.02112080199981392,,,,,,,,1680687199.0,0.0001,0.060298864999595025,0.000196944999970583,,,0.0,,5344.0,,201,166.0,,0.018560900000011316,,0.0023362239999187295,,,7.1463623046875,,,,0.016476596999837057,,,,,2.0,0.0016073970000434201,,
,,,,,34,1.0,0.0008109670000067126,,,,,,,,1680687199.0,0.0001,0.03974272100003873,0.00019725099991774186,,,0.0,,5376.0,,202,167.0,,0.01851336499998979,,0.002525993000062954,,,6.9940185546875,,,,0.01622139899996,,,,,2.0,0.001473746000101528,,
,,,,,34,1.0,0.01928061799981151,,,,,,,,1680687199.0,0.0001,0.058167839000134336,0.00019031800002267119,,,0.0,,5408.0,,203,168.0,,0.01845078800010924,,0.0023120800001379394,,,7.0731201171875,,,,0.01629812300006961,,,,,2.0,0.0016359119999833638,,
,,,,,34,1.0,0.0008653250001771084,,,,,,,,1680687199.0,0.0001,0.040288797000584964,0.0001857040001596033,,,0.0,,5440.0,,204,169.0,,0.01882101700016392,,0.0024652600000081293,,,7.000244140625,,,,0.016444407000108185,,,,,2.0,0.0015070839999680175,,
,,,,,34,1.0,0.0031303700000080426,,,,,,,,1680687199.0,0.0001,0.0436510790000284,0.00021196100010456576,,,0.0,,5472.0,,205,170.0,,0.02004472699991311,,0.0023180430000593333,,,6.935546875,,,,0.016457410999919375,,,,,2.0,0.001488567000023977,,
3640.0,1.0539261574913228,22737.006592,841357.0,369.0,34,,,5289.484288,,0.0,0.0,1.0333333333333332,436.2757883591928,2.719744,1680687199.0,,,,3.5,551211.0,,0.0,,1095.835648,206,,,,0.9479999999999933,0.0024587460000020656,1.8333333333333333,0.0,,265221.0,0.06129287270031332,0.7666666666666667,,203762.659328,0.1490000000000009,0.0,1743.0,,,6034.78016,4239.101952
,,,,,34,1.0,0.0004831830001421622,,,,,,,,1680687199.0,0.0001,0.04337627100017016,0.00021435700000438374,,,0.0,,5504.0,,207,171.0,,0.021486996000021463,,,,,7.0928955078125,,,,0.017108860000007553,,,,,2.0,0.0016241289999925357,,
,,,,,34,1.0,0.07214679499998056,,,,,,,,1680687199.0,0.0001,0.11128382100014278,0.00019314900009703706,,,0.0,,5536.0,,208,172.0,,0.018808493000051385,,0.0024543669999275153,,,7.047119140625,,,,0.01611542500018004,,,,,2.0,0.0015655919999062462,,
,,,,,35,1.0,0.0005199720001201058,,,,,,,,1680687200.0,0.0001,0.03937090799990983,0.00017727099998410267,,,0.0,,5568.0,,209,173.0,,0.01852866600006564,,0.0025270849998833,,,7.20263671875,,,,0.016108489999851372,,,,,2.0,0.0015094240000053105,,
,,,,,35,1.0,0.012561930999936521,,,,,,,,1680687200.0,0.0001,0.05179323299944372,0.00019336600007591187,,,0.0,,5600.0,,210,174.0,,0.018936202999839225,,0.002389099999845712,,,7.1041259765625,,,,0.016144504999829223,,,,,2.0,0.0015681279999171238,,
,,,,,35,1.0,0.0005859170000803715,,,,,,,,1680687200.0,0.0001,0.0398719259999325,0.00018460599994796212,,,0.0,,5632.0,,211,175.0,,0.018800533999865365,,0.002506905000018378,,,7.1412353515625,,,,0.01624762300002658,,,,,2.0,0.0015463409999938449,,
,,,,,35,1.0,0.016225055999939286,,,,,,,,1680687200.0,0.0001,0.05500653099988995,0.0001912509999328904,,,0.0,,5664.0,,212,176.0,,0.018667146000098,,0.002323436999859041,,,6.9661865234375,,,,0.016033822000053988,,,,,2.0,0.0015658190000067407,,
,,,,,35,1.0,0.0004608520000601857,,,,,,,,1680687200.0,0.0001,0.03995141600034913,0.00021236100019450532,,,0.0,,5696.0,,213,177.0,,0.018829122000170173,,0.0025310979999630945,,,7.1270751953125,,,,0.016372038999861616,,,,,2.0,0.0015459440000995528,,
,,,,,35,1.0,0.006833943999936309,,,,,,,,1680687200.0,0.0001,0.04717611799969745,0.00019041199993807822,,,0.0,,5728.0,,214,178.0,,0.01980088799996338,,0.0023738489999232115,,,7.032470703125,,,,0.016419266999946558,,,,,2.0,0.0015577579999899172,,
,,,,,35,1.0,0.00044251199983591505,,,,,,,,1680687200.0,0.0001,0.039891576999480094,0.00021102499999869906,,,0.0,,5760.0,,215,179.0,,0.018590941999946153,,0.0024327199998879223,,,7.048583984375,,,,0.016657367999869166,,,,,2.0,0.0015570099999422382,,
,,,,,35,1.0,0.005225356999972064,,,,,,,,1680687200.0,0.0001,0.04477514999985033,0.00018917400007012475,,,0.0,,5792.0,,216,180.0,,0.018870055999968827,,0.002328963000081785,,,6.9794921875,,,,0.01660574099992118,,,,,2.0,0.001555858999836346,,
,,,,,35,1.0,0.0005140329999449023,,,,,,,,1680687200.0,0.0001,0.03977856400001656,0.0002339650000067195,,,0.0,,5824.0,,217,181.0,,0.018417403000057675,,0.002452205000054164,,,7.083740234375,,,,0.016654415999937555,,,,,2.0,0.0015065420000155427,,
,,,,,35,1.0,0.005666796000014074,,,,,,,,1680687200.0,0.0001,0.044825001000162956,0.0001861650000591908,,,0.0,,5856.0,,218,182.0,,0.018782442999963678,,0.0023296940000818722,,,6.97314453125,,,,0.016295963999937157,,,,,2.0,0.0015639390001069842,,
,,,,,35,1.0,0.00044605999983104994,,,,,,,,1680687200.0,0.0001,0.03990121700007876,0.00020962700000382029,,,0.0,,5888.0,,219,183.0,,0.018515391000164527,,0.002464529999997467,,,7.16064453125,,,,0.016626717000008284,,,,,2.0,0.0016388920000736107,,
,,,,,35,1.0,0.02006927800016456,,,,,,,,1680687200.0,0.0001,0.059107780000431376,0.00018458800013831933,,,0.0,,5920.0,,220,184.0,,0.018836728999986008,,0.0023239409999860072,,,7.206298828125,,,,0.016129803000012544,,,,,2.0,0.0015634410001439392,,
,,,,,35,1.0,0.0008969619998424605,,,,,,,,1680687200.0,0.0001,0.040987151999388516,0.0006163929999729589,,,0.0,,5952.0,,221,185.0,,0.01874559499992756,,0.002411983000001783,,,7.0050048828125,,,,0.016534259999843925,,,,,2.0,0.0017819589997998264,,
3819.0,1.4344723669069037,22756.282368,853708.0,393.0,35,,,5295.091712,,0.0,0.0,1.0333333333333332,466.20711893448146,2.719744,1680687200.0,,,0.0001861600001120678,3.5,561326.0,,0.0,,1095.839744,222,,,0.018933543000002828,1.0279999999999916,0.0023286279999865656,1.8333333333333333,0.0,,279738.0,0.26562677214469077,0.7666666666666667,,203776.2048,0.15899999999999181,0.0,1773.0,,,6034.78016,4239.106048
,,,,,35,1.0,0.008290569999871877,,,,,,,,1680687200.0,0.0001,0.05139340400023684,,,,0.0,,5984.0,,223,186.0,,,,,,,7.0484619140625,,,,0.020145625000168366,,,,,2.0,0.0015088780000951374,,
,,,,,35,1.0,0.00045866400000704743,,,,,,,,1680687200.0,0.0001,0.04092316900005244,0.0002150889999938954,,,0.0,,6016.0,,224,187.0,,0.019555557999865414,,0.00245862700012367,,,7.06689453125,,,,0.016684187999999267,,,,,2.0,0.0015510430000631459,,
,,,,,35,1.0,0.003166125000007014,,,,,,,,1680687200.0,0.0001,0.042727121000325496,0.00019764200010286004,,,0.0,,6048.0,,225,188.0,,0.018848820000130218,,0.0023662580001655442,,,7.2493896484375,,,,0.01656109300006392,,,,,2.0,0.0015871829998559406,,
,,,,,36,1.0,0.0005270560000099067,,,,,,,,1680687201.0,0.0001,0.04000509700017574,0.0002042629998868506,,,0.0,,6080.0,,226,189.0,,0.018590444999972533,,0.002432374000136406,,,7.0091552734375,,,,0.016664995000155614,,,,,2.0,0.0015859640000144282,,
3924.0,0.4226333133676258,22756.544512,861342.0,398.0,36,,,5297.80736,,0.0,0.0,1.0333333333333332,237.23480365941234,2.719744,1680687201.0,,,0.00019513400002324488,3.5,570551.0,,0.0,,1095.839744,227,,,0.018653842000048826,1.0519999999999925,0.0023417260001679097,1.7000000000000002,0.0,,285909.0,0.020432877229525293,0.7666666666666667,0.016313857999875836,203715.6864,0.15999999999996817,0.0,1779.0,,,6035.06688,4239.106048
3924.0,0.23320627612325198,22756.544512,861754.0,399.0,37,,,5297.795072,,0.0,0.0,1.0333333333333332,0.02948988629040149,2.719744,1680687202.0,,,,3.5,571231.0,,0.0,,1095.839744,228,,,,1.0559999999999974,,1.7000000000000002,0.0,,286135.0,0.004085179057676642,0.7666666666666667,,203715.6864,0.16099999999994452,0.0,1779.0,,,6035.06688,4239.106048
3924.0,0.025043479658702187,22756.544512,862300.0,400.0,38,,,5297.795072,,0.0,0.0,1.0333333333333332,0.006216975988920158,2.719744,1680687203.0,,,,3.5,571819.0,,0.0,,1095.839744,229,,,,1.059999999999988,,1.7000000000000002,0.0,,286259.0,0.004086125422444506,0.7666666666666667,,203715.6864,0.16099999999994452,0.0,1779.0,,,6035.06688,4239.106048
3924.0,0.05325862076572264,22756.544512,862615.0,401.0,39,,,5297.790976,,0.0,0.0,1.0333333333333332,0.01417888030033678,2.719744,1680687204.0,,,,3.5,572332.0,,0.0,,1095.839744,230,,,,1.063999999999993,,1.7000000000000002,0.0,,286431.0,0.004087605128423295,0.7666666666666667,,203715.6864,0.16199999999992087,0.0,1779.0,,,6035.06688,4239.106048
3924.0,0.024526033436867014,22756.544512,862932.0,409.0,40,,,5297.790976,,0.0,0.0,1.0333333333333332,0.0069857679924356635,2.719744,1680687205.0,,,,3.5,572906.0,,0.0,,1095.839744,231,,,,1.0759999999999934,,1.7000000000000002,0.0,,286565.0,0.12671783942324563,0.7666666666666667,,203715.690496,0.16499999999996362,0.0,1779.0,,,6035.06688,4239.106048
3924.0,0.07398386514286799,22756.544512,863348.0,410.0,41,,,5297.782784,,0.0,0.0,1.0,0.015952297101228897,2.719744,1680687206.0,,,,3.5,573614.0,,0.0,,1095.839744,232,,,,1.0799999999999983,,1.5333333333333334,0.0,,286766.0,0.0040858309774604905,0.7333333333333333,,203715.690496,0.16499999999996362,0.0,1779.0,,,6035.06688,4239.106048
3924.0,0.02504217526683618,22756.544512,863701.0,411.0,42,,,5297.778688,,0.0,0.0,1.0,0.007509460455533244,2.719744,1680687207.0,,,,3.5,574259.0,,0.0,,1095.839744,233,,,,1.083999999999989,,1.5333333333333334,0.0,,286899.0,0.004085912596275365,0.7333333333333333,,203715.739648,0.16599999999993997,0.0,1779.0,,,6035.06688,4239.106048
3924.0,0.07480915594852959,22756.544512,864090.0,412.0,43,,,5297.774592,,0.0,0.0,1.0,0.020475764711726584,2.719744,1680687208.0,,,,3.5,574862.0,,0.0,,1095.839744,234,,,,1.0879999999999939,,1.5333333333333334,0.0,,287094.0,0.004085577374399681,0.7333333333333333,,203715.784704,0.16599999999993997,0.0,1779.0,,,6035.06688,4239.106048
3924.0,0.023997570991814255,22756.544512,864425.0,413.0,44,,,5297.774592,,0.0,0.0,1.0,0.008565999229166467,2.719744,1680687209.0,,,,3.5,575466.0,,0.0,,1095.839744,235,,,,1.0919999999999987,,1.5333333333333334,0.0,,287209.0,0.004087410624955707,0.7333333333333333,,203715.784704,0.16599999999993997,0.0,1779.0,,,6035.06688,4239.106048
3924.0,0.05191123382649663,22756.544512,864775.0,420.0,45,,,5297.770496,,0.0,0.0,1.0,0.010916920504866862,2.719744,1680687210.0,,,,3.5,576072.0,,0.0,,1095.839744,236,,,,1.0999999999999943,,1.5333333333333334,0.0,,287410.0,0.04085864983573083,0.7333333333333333,,203715.784704,0.16899999999998272,0.0,1779.0,,,6035.06688,4239.106048
3924.0,0.042703834224635,22756.544512,865184.0,423.0,46,,,5297.758208,,0.0,0.0,1.0,0.06362081226218015,2.719744,1680687211.0,,,,3.5,576755.0,,0.0,,1095.839744,237,,,,1.1039999999999992,,1.4333333333333333,0.0,,287619.0,0.049032397210701975,0.7333333333333333,,203715.784704,0.16999999999995907,0.0,1779.0,,,6035.06688,4239.106048
3924.0,200.8316431303628,22756.544512,900963.0,424.0,47,,,5331.120128,,0.0,0.0,1.0,224.26882127173704,2.719744,1680687212.0,,,,3.5,641911.0,,0.0,,1095.839744,238,,,,1.1079999999999899,,1.4333333333333333,0.0,,299026.0,0.004086199292368633,0.7333333333333333,,203682.430976,0.16999999999995907,0.0,1779.0,,,6035.06688,4239.106048
,,,,,48,2.0,0.021853197000154978,,,,,,,,1680687213.0,0.0001,12.381776563000358,,,,0.0,,6112.0,,239,190.0,,,,,,,7.2742919921875,,,,,,,,,2.0,12.322418806000087,,
,,,,,48,2.0,0.0025151700001515565,,,,,,,,1680687213.0,0.0001,0.07332725000014761,0.00020332700000835757,,,0.0,,6144.0,,240,191.0,,0.020731525999963196,,0.002571022999973138,,,7.3221435546875,,,,0.01678223999988404,,,,,2.0,0.030523964000167325,,
,,,,,48,2.0,0.002727057000129207,,,,,,,,1680687213.0,0.0001,0.042517453000527894,0.00019851000001835928,,,0.0,,6176.0,,241,192.0,,0.01906676300018262,,0.0024357639999834646,,,7.1767578125,,,,0.016295496000111598,,,,,2.0,0.0017938630001026468,,
,,,,,48,2.0,0.002412040000081106,,,,,,,,1680687213.0,0.0001,0.04184391900002993,0.00026853099984691653,,,0.0,,6208.0,,242,193.0,,0.018757598000092912,,0.002541049000001294,,,7.104248046875,,,,0.01621544099998573,,,,,2.0,0.0016492600000219682,,
,,,,,48,2.0,0.002568807999978162,,,,,,,,1680687213.0,0.0001,0.04173141100000066,0.00019222199989599176,,,0.0,,6240.0,,243,194.0,,0.018510083999899507,,0.0024023840001063945,,,7.2564697265625,,,,0.01646443200002068,,,,,2.0,0.0015934810000999278,,
,,,,,48,2.0,0.0026475469999240886,,,,,,,,1680687213.0,0.0001,0.04019507399993927,0.00017625099985707493,,,0.0,,6272.0,,244,195.0,,0.017907521000097404,,0.002441600000111066,,,6.98388671875,,,,0.015468597000108275,,,,,2.0,0.0015535579998413596,,
,,,,,48,2.0,0.000720714999943084,,,,,,,,1680687213.0,0.0001,0.038115382000341924,0.00016527699995094736,,,0.0,,6304.0,,245,196.0,,0.01790538400018704,,0.00271574800012786,,,7.016845703125,,,,0.015107681000017692,,,,,2.0,0.0015005770001152996,,
4110.0,233.09534918128045,22737.268736,952904.0,432.0,48,,,5362.548736,,0.0,0.0,1.0,240.90646747415843,2.719744,1680687213.0,,,,3.5,731716.0,,0.0,,1095.82336,246,,,,1.1439999999999912,,1.4333333333333333,0.0,,318412.0,0.03268794605227575,0.7333333333333333,,203708.862464,0.17199999999991178,0.0,1790.0,,,6035.06688,4239.089664
