02_timing/opt_step_time_s,02_timing/backward_time_s,disk/time/disk_busy_time_sys_s,process/memory/text_resident_set_proc_MB,bandwidth/disk_read_sys_bandwidth_MBs,process/memory/dirty_pages_proc_count,02_timing/loss_calc_time_s,process/voluntary_proc_ctx_switches,process/memory/data_resident_set_proc_MB,_step,01_general/step,memory/used_memory_sys_percent,process/involuntary_proc_ctx_switches,01_general/minibatch_loss,02_timing/dataload_time_s,cpu/interrupts/ctx_switches_count,process/memory/lib_memory_proc_MB,disk/counter/disk_write_sys_count,disk/time/disk_read_time_sys_s,03_hivemind/global_epoch,cpu/interrupts/interrupts_count,disk/counter/disk_read_sys_count,02_timing/step_time_s,cpu/load/avg_sys_load_five_min_percent,_runtime,cpu/load/avg_sys_load_one_min_percent,01_general/dataset_iteration_count,02_timing/dataload_cuda_move_time_s,03_hivemind/num_peers,bandwidth/net_sent_sys_bandwidth_Mbits,bandwidth/disk_write_sys_bandwidth_MBs,process/memory/resident_set_size_proc_MB,cpu/logical_core_count,bandwidth/net_recv_sys_bandwidth_Mbits,process/memory/virtual_memory_size_proc_MB,memory/total_memory_sys_MB,02_timing/forward_time_s,01_general/locally_processed_samples,cpu/interrupts/soft_interrupts_count,cpu/load/avg_sys_load_fifteen_min_percent,01_general/lr,_timestamp,memory/available_memory_sys_MB,process/memory/shared_memory_proc_MB,memory/used_memory_sys_MB,disk/time/disk_write_time_sys_s
,,6.099999999999994,2.654208,0.0,0.0,,7828.0,0.0,70,,20.4,82.0,,,454207.0,3938.394112,1136.0,3.9400000000000013,,435797.0,4590.0,,5.625,67,9.0,,,,0.0,0.053110712301713235,4236.77952,,0.0,31121.252352,,,,149512.0,4.125,,1696169648.0,25122.295808,1283.15392,5559.586816,36.73799999999983
,,6.111999999999995,2.654208,0.0,0.0,,7828.0,0.0,71,,20.4,82.0,,,454638.0,3938.394112,1139.0,3.9400000000000013,,436141.0,4590.0,,5.625,68,9.0,,,,0.15773728529105174,0.0735421066052553,4236.77952,,0.08898307624996227,31121.252352,,,,149742.0,4.125,,1696169649.0,25122.295808,1283.15392,5559.578624,36.73999999999978
,,6.1200000000000045,2.654208,0.0,0.0,,7828.0,0.0,72,,20.4,82.0,,,455654.0,3938.394112,1140.0,3.9400000000000013,,437219.0,4590.0,,5.625,69,9.0,,,,0.41887396395477405,0.004085251909244884,4236.77952,,0.20443015468298853,31121.252352,,,,150230.0,4.125,,1696169650.0,25122.701312,1283.15392,5559.181312,36.740999999999985
,,6.123999999999995,2.654208,0.0,0.0,,7828.0,0.0,73,,20.5,82.0,,,519443.0,3938.394112,1141.0,3.9400000000000013,,478614.0,4590.0,,5.625,70,9.0,,,,670.2867051925368,0.0040835690918532815,4236.77952,,691.5875905620551,31121.252352,,,,162761.0,4.125,,1696169651.0,25099.177984,1283.15392,5582.708736,36.741999999999734
,,6.128,2.654208,0.0,0.0,,7828.0,0.0,74,,20.5,82.0,,,570523.0,3938.394112,1142.0,3.9400000000000013,,511989.0,4590.0,,5.5,71,8.25,,,,409.4279240702006,0.004084388479749877,4236.77952,,344.85427669490656,31121.252352,,,,173054.0,4.125,,1696169652.0,25095.294976,1283.15392,5586.591744,36.741999999999734
,,6.132000000000005,2.654208,0.0,0.0,,7828.0,0.0,75,,20.6,82.0,,,603636.0,3938.394112,1143.0,3.9400000000000013,,538272.0,4590.0,,5.5,72,8.25,,,,10.453844920917168,0.004083726340418971,4236.77952,,54.22260969669102,31121.252352,,,,185274.0,4.125,,1696169653.0,25053.954048,1283.15392,5627.912192,36.74299999999994
20.192396602000144,,,,,,,,,76,3.0,,,2.681943893432617,0.004703594000147859,,,,,4.0,,,20.42564396800026,,72,,0.0,,8.0,,,,,,,,,80.0,,,0.0001,1696169653.0,,,,
0.3497830660001,0.020837286999949356,,,,,0.0006832629999280471,,,77,4.0,,,2.6408824920654297,0.007270727000104671,,,,,4.0,,,0.6031594349999523,,73,,0.0,0.00697350399991592,8.0,,,,,,,,0.21761158799995428,100.0,,,0.0001,1696169654.0,,,,
,,6.147999999999996,2.654208,0.0,0.0,,7903.0,0.0,78,,20.6,98.0,,,632176.0,3938.394112,1146.0,3.9400000000000013,,562735.0,4590.0,,5.5,73,8.25,,0.0069357689999378636,,13.492752866008868,0.012251144080922847,4235.071488,,12.553665982714326,31121.252352,,,,197840.0,4.125,,1696169654.0,25050.54208,1281.179648,5669.695488,36.74499999999989
0.02895516199987469,0.017842433999931018,,,,,0.00057851299993672,,,79,5.0,,,2.599642515182495,0.004395247999809726,,,,,4.0,,,0.2156502909995197,,73,,0.0,,8.0,,,,,,,,0.1569431650000297,120.0,,,0.0001,1696169654.0,,,,
,0.017897941999990508,6.159999999999997,2.654208,0.0,0.0,0.0004081160000168893,7923.0,0.0,80,,21.1,102.0,,,637428.0,3938.705408,1150.0,3.9400000000000013,,568464.0,4590.0,,5.5,74,8.25,,0.005424532000006366,,2.274298145616496,0.03676213577098696,4235.169792,,2.059469414699406,31121.514496,,0.14859675100001368,,200147.0,4.125,,1696169655.0,24909.602816,1281.253376,5829.931008,36.74800000000005
,,6.1640000000000015,2.654208,0.0,0.0,,7923.0,0.0,81,,21.0,102.0,,,641477.0,3938.7136,1154.0,3.9400000000000013,,572278.0,4590.0,,5.5,75,8.25,,,,1.2596580282209948,0.061329092167326064,4235.169792,,0.46730691986708334,31121.514496,,,,201612.0,4.125,,1696169656.0,24918.15936,1281.253376,5802.221568,36.75
,,6.168000000000006,2.654208,0.0,0.0,,7923.0,0.0,82,,20.9,102.0,,,645185.0,3938.7136,1155.0,3.9400000000000013,,575551.0,4590.0,,5.625,76,8.625,,,,1.0998222958084296,0.004086036988763162,4235.169792,,0.39854023663116905,31121.514496,,,,203015.0,4.125,,1696169657.0,24970.059776,1281.253376,5731.06176,36.75099999999975
,,6.176000000000002,2.654208,0.0,0.0,,7923.0,0.0,83,,20.6,102.0,,,646166.0,3938.7136,1156.0,3.9400000000000013,,576523.0,4590.0,,5.625,77,8.625,,,,0.294270014750924,0.004084424406493184,4235.169792,,0.11729158606686799,31121.514496,,,,203488.0,4.125,,1696169658.0,25060.184064,1281.253376,5621.80096,36.75199999999995
,,6.180000000000007,2.654208,0.0,0.0,,7923.0,0.0,84,,20.6,102.0,,,646375.0,3938.7136,1157.0,3.9400000000000013,,576673.0,4590.0,,5.625,78,8.625,,,,0.06687419390767448,0.0040853820887213265,4235.169792,,0.0027368868262107613,31121.514496,,,,203604.0,4.125,,1696169659.0,25060.184064,1281.253376,5621.702656,36.7529999999997
,,6.1839999999999975,2.654208,0.0,0.0,,7923.0,0.0,85,,20.6,102.0,,,646607.0,3938.7136,1158.0,3.9400000000000013,,576839.0,4590.0,,5.625,79,8.625,,,,0.21127073534818916,0.0040854559245153636,4235.169792,,0.019174512865090056,31121.514496,,,,203717.0,4.125,,1696169660.0,25060.2496,1281.253376,5621.63712,36.7529999999997
,,6.195999999999998,2.654208,0.0,0.0,,7923.0,0.0,86,,20.6,102.0,,,646898.0,3938.7136,1161.0,3.9400000000000013,,577053.0,4590.0,,5.625,80,8.625,,,,0.06739188278170999,0.03267872047671796,4235.169792,,0.005608676876475245,31121.514496,,,,203866.0,4.125,,1696169661.0,25060.2496,1281.253376,5621.620736,36.75500000000011
,,6.200000000000003,2.654208,0.0,0.0,,7923.0,0.0,87,,20.6,102.0,,,647259.0,3938.7136,1162.0,3.9400000000000013,,577362.0,4590.0,,5.5,81,7.875,,,,0.0742256566543472,0.004084205933602708,4235.169792,,0.014749407756006687,31121.514496,,,,204035.0,4.125,,1696169662.0,25060.347904,1281.253376,5621.522432,36.75599999999986
,,6.207999999999998,2.654208,0.0,0.0,,7923.0,0.0,88,,20.6,102.0,,,647587.0,3938.7136,1165.0,3.9400000000000013,,577589.0,4590.0,,5.5,82,7.875,,,,0.06685829496934224,0.020422054064589825,4235.169792,,0.00273623614779014,31121.514496,,,,204197.0,4.125,,1696169663.0,25060.380672,1281.253376,5621.485568,36.75799999999981
,,6.215999999999994,2.654208,0.0,0.0,,7923.0,0.0,89,,20.6,102.0,,,647762.0,3938.7136,1166.0,3.9400000000000013,,577714.0,4590.0,,5.5,83,7.875,,,,0.0009575364740560504,0.00408548895718203,4235.169792,,0.00330350083674072,31121.514496,,,,204298.0,4.125,,1696169664.0,25060.421632,1281.253376,5621.4528,36.759000000000015
,,6.224000000000004,2.654208,0.0,0.0,,7923.0,0.0,90,,20.6,102.0,,,648178.0,3938.7136,1181.0,3.9400000000000013,,578039.0,4590.0,,5.5,84,7.875,,,,0.1757563524656844,0.07352900922910896,4235.169792,,0.1017167251195744,31121.514496,,,,204513.0,4.125,,1696169665.0,25060.421632,1281.253376,5621.448704,36.77399999999989
,,6.227999999999994,2.654208,0.0,0.0,,7923.0,0.0,91,,20.6,102.0,,,648458.0,3938.7136,1182.0,3.9400000000000013,,578228.0,4590.0,,5.5,85,7.875,,,,0.06738919090770937,0.004084676897077334,4235.169792,,0.005608452845763555,31121.514496,,,,204620.0,4.125,,1696169666.0,25060.438016,1281.253376,5621.448704,36.77500000000009
,,6.236000000000004,2.654208,0.0,0.0,,7923.0,0.0,92,,20.6,102.0,,,648745.0,3938.7136,1185.0,3.9400000000000013,,578431.0,4590.0,,5.5,86,7.249999999999999,,,,0.13373884686453694,0.03268072525613993,4235.169792,,0.008345712555939978,31121.514496,,,,204758.0,4.125,,1696169667.0,25060.442112,1281.253376,5621.440512,36.777000000000044
,,6.239999999999995,2.654208,0.0,0.0,,7923.0,0.0,93,,20.6,102.0,,,649047.0,3938.7136,1186.0,3.9400000000000013,,578647.0,4590.0,,5.5,87,7.249999999999999,,,,0.0012925334636217087,0.004085044032592472,4235.169792,,0.0033988842891288797,31121.514496,,,,204866.0,4.125,,1696169668.0,25060.478976,1281.253376,5621.403648,36.77799999999979
,,6.244,2.654208,0.0,0.0,,7923.0,0.0,94,,20.6,102.0,,,649265.0,3938.7136,1187.0,3.9400000000000013,,578808.0,4590.0,,5.5,88,7.249999999999999,,,,0.06739960709014521,0.004085308255596087,4235.169792,,0.005609319730604246,31121.514496,,,,204994.0,4.125,,1696169669.0,25060.511744,1281.253376,5621.366784,36.778999999999996
,,6.248000000000005,2.654208,0.0,0.0,,7923.0,0.0,95,,20.6,102.0,,,649637.0,3938.7136,1188.0,3.9400000000000013,,579130.0,4590.0,,5.5,89,7.249999999999999,,,,0.2388319447947677,0.004085461753770667,4235.169792,,0.036872888206465664,31121.514496,,,,205207.0,4.125,,1696169670.0,25059.442688,1281.253376,5622.439936,36.779999999999745
,,6.251999999999995,2.654208,0.0,0.0,,7923.0,0.0,96,,20.6,102.0,,,650006.0,3938.7136,1189.0,3.9400000000000013,,579477.0,4590.0,,5.5,90,7.249999999999999,,,,0.0760088663866311,0.004084868224850162,4235.169792,,0.011305191949246125,31121.514496,,,,205505.0,4.125,,1696169671.0,25059.241984,1281.253376,5622.636544,36.779999999999745
,,6.260000000000005,2.654208,0.0,0.0,,7923.0,0.0,97,,20.6,102.0,,,650248.0,3938.7136,1192.0,3.9400000000000013,,579641.0,4590.0,,5.375,91,6.625,,,,0.0005266217672804117,0.040853082550518144,4235.169792,,0.0005266217641054895,31121.514496,,,,205605.0,4.125,,1696169672.0,25059.393536,1281.253376,5622.480896,36.7829999999999
,,6.272000000000006,2.654208,0.0,0.0,,7923.0,0.0,98,,20.6,102.0,,,651107.0,3938.7136,1258.0,3.9400000000000013,,580306.0,4590.0,,5.375,92,6.625,,,,0.16288303548307256,0.3963266412346972,4235.169792,,0.14381045428516795,31121.514496,,,,206020.0,4.125,,1696169673.0,25059.51232,1281.253376,5622.378496,36.85699999999997
,,6.275999999999996,2.654208,0.0,0.0,,7923.0,0.0,99,,20.6,102.0,,,652077.0,3938.7136,1259.0,3.9400000000000013,,581126.0,4590.0,,5.375,93,6.625,,,,0.2694549254556838,0.004085794047007912,4235.169792,,0.198943057861185,31121.514496,,,,206448.0,4.125,,1696169674.0,25059.581952,1281.253376,5622.308864,36.85799999999972
,,6.287999999999997,2.654208,0.0,0.0,,7923.0,0.0,100,,20.7,102.0,,,681326.0,3938.7136,1264.0,3.9400000000000013,,600214.0,4590.0,,5.375,94,6.625,,,,432.94694852197466,0.08169839407274375,4235.169792,,344.5704686784479,31121.514496,,,,212744.0,4.125,,1696169675.0,25031.90528,1281.253376,5649.985536,36.86299999999983
,,6.292000000000002,2.654208,0.0,0.0,,7923.0,0.0,101,,20.7,102.0,,,743269.0,3938.7136,1265.0,3.9400000000000013,,640301.0,4590.0,,5.375,95,6.625,,,,440.6160343628454,0.004084313711535746,4235.169792,,614.1539929062153,31121.514496,,,,224855.0,4.125,,1696169676.0,25023.909888,1281.253376,5657.976832,36.86299999999983
,,6.299999999999997,2.654208,0.0,0.0,,7923.0,0.0,102,,20.7,102.0,,,790062.0,3938.7136,1266.0,3.9400000000000013,,674092.0,4590.0,,5.875,96,9.125,,,,194.85351614093517,0.0040875458047189795,4235.169792,,109.98304414037811,31121.514496,,,,237926.0,4.25,,1696169677.0,25031.430144,1281.253376,5650.444288,36.86400000000003
22.63004042400007,,,,,,,,,103,6.0,,,2.4649507999420166,0.005726739000010639,,,,,5.0,,,22.80809450400011,,96,,0.0,,8.0,,,,,,,,,140.0,,,0.0001,1696169677.0,,,,
,,6.319999999999993,2.654208,0.0,0.0,,7940.0,0.0,104,,20.6,103.0,,,826144.0,3938.7136,1289.0,3.9400000000000013,,704088.0,4590.0,,5.875,97,9.125,,,,14.553299743906273,0.13484011857642894,4235.169792,,14.617184399991134,31121.514496,,,,253261.0,4.25,,1696169678.0,25047.240704,1281.253376,5634.646016,36.88499999999976
,,6.323999999999998,2.654208,0.0,0.0,,7940.0,0.0,105,,20.6,103.0,,,829294.0,3938.717696,1290.0,3.9400000000000013,,706587.0,4590.0,,5.875,98,9.125,,,,1.4942303805414605,0.00408503820452914,4235.169792,,1.33550430626574,31121.514496,,,,254544.0,4.25,,1696169679.0,25047.044096,1281.253376,5634.838528,36.88499999999976
,,6.3359999999999985,2.654208,0.0,0.0,,7940.0,0.0,106,,20.6,103.0,,,830891.0,3938.783232,1293.0,3.9400000000000013,,707879.0,4590.0,,5.875,99,9.125,,,,1.1618693893251009,0.061186242834037646,4235.440128,,1.0504753727497655,31121.518592,,,,255232.0,4.25,,1696169680.0,25047.314432,1281.253376,5634.547712,36.88799999999992
,,6.340000000000003,2.654208,0.0,0.0,,7940.0,0.0,107,,20.6,103.0,,,832143.0,3938.783232,1294.0,3.9400000000000013,,708898.0,4590.0,,5.875,100,9.125,,,,0.9434866169049897,0.00408556668321073,4235.440128,,0.5558924167538479,31121.518592,,,,255837.0,4.25,,1696169681.0,25047.351296,1281.253376,5634.510848,36.889000000000124
,,6.343999999999994,2.654208,0.0,0.0,,7940.0,0.0,108,,20.8,103.0,,,833689.0,3939.098624,1295.0,3.9400000000000013,,710163.0,4590.0,,5.75,101,8.375,,,,1.0622659427611165,0.004085761009407542,4235.587584,,1.0208577125222509,31121.780736,,,,256459.0,4.25,,1696169682.0,24982.265856,1281.253376,5699.575808,36.889000000000124
,,6.347999999999999,2.654208,0.0,0.0,,7958.0,0.0,109,,15.2,104.0,,,837007.0,3930.710016,1296.0,3.9400000000000013,,713294.0,4590.0,,5.75,102,8.375,,,,1.9268472084517652,0.004084889594532713,4235.522048,,1.870161387032191,31113.330688,,,,258101.0,4.25,,1696169683.0,26755.948544,1283.219456,3925.921792,36.88999999999987
,,6.3559999999999945,2.654208,0.0,0.0,,7958.0,0.0,110,,15.2,104.0,,,837199.0,3930.710016,1298.0,3.9400000000000013,,713418.0,4590.0,,5.75,103,8.375,,,,0.0008616912294271057,0.03268043773390511,4235.522048,,0.0011808361297356447,31113.330688,,,,258192.0,4.25,,1696169684.0,26756.124672,1283.219456,3925.815296,36.891999999999825
,,6.359999999999999,2.654208,0.0,0.0,,7958.0,0.0,111,,15.2,104.0,,,837397.0,3930.710016,1302.0,3.9400000000000013,,713555.0,4590.0,,5.75,104,8.375,,,,0.0,0.06127405780384756,4235.522048,,0.0,31113.330688,,,,258310.0,4.25,,1696169685.0,26755.87072,1283.219456,3926.069248,36.89499999999998
,,6.364000000000004,2.654208,0.0,0.0,,7958.0,0.0,112,,15.2,104.0,,,837602.0,3930.710016,1303.0,3.9400000000000013,,713681.0,4590.0,,5.75,105,8.375,,,,0.0,0.004084725454374951,4235.522048,,0.0,31113.330688,,,,258381.0,4.25,,1696169686.0,26756.149248,1283.219456,3925.79072,36.89599999999973
,,6.367999999999995,2.654208,0.0,0.0,,7958.0,0.0,113,,15.2,104.0,,,837812.0,3930.710016,1304.0,3.9400000000000013,,713822.0,4590.0,,5.75,106,7.75,,,,0.0,0.004085597774450305,4235.522048,,0.0,31113.330688,,,,258495.0,4.25,,1696169687.0,26756.149248,1283.219456,3925.79072,36.89599999999973
,,6.372,2.654208,0.0,0.0,,7970.0,0.0,114,,13.9,104.0,,,838726.0,3743.301632,1305.0,3.9400000000000013,,714561.0,4590.0,,5.75,107,7.75,,,,0.028289759607929163,0.0040858552669647205,3816.009728,,0.05355502869677716,30119.284736,,,,258877.0,4.25,,1696169688.0,27175.849984,960.75776,3828.420608,36.896999999999935
,,6.376000000000005,2.654208,0.0,0.0,,7974.0,0.0,115,,13.9,105.0,,,838934.0,3726.524416,1306.0,3.9400000000000013,,714712.0,4590.0,,5.75,108,7.75,,,,0.0,0.0040852140232749525,3816.005632,,0.0,30102.499328,,,,259017.0,4.25,,1696169689.0,27176.173568,960.75776,3828.16256,36.89800000000014
,,6.391999999999996,2.654208,0.0,0.0,,7979.0,0.0,116,,13.9,105.0,,,839213.0,3701.358592,1309.0,3.9400000000000013,,714926.0,4590.0,,5.75,109,7.75,,,,0.3643784681961038,0.032682116315346815,3813.998592,,0.02239714367421134,30077.321216,,,,259191.0,4.25,,1696169690.0,27176.239104,960.75776,3828.092928,36.90000000000009
,,6.412000000000006,2.654208,0.0,0.0,,7998.0,0.0,117,,13.9,105.0,,,840344.0,3692.969984,1313.0,3.9400000000000013,,715905.0,4590.0,,5.75,110,7.75,,,,0.5763391178192171,0.016342122936405086,3814.023168,,0.48672874645086506,30068.928512,,,,259844.0,4.25,,1696169691.0,27177.873408,960.75776,3826.450432,36.90299999999979
