_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/dataload_cuda_move_time_s,03_hivemind/num_peers,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
145,91,,,1696112329,7.375,0.0020000000000095497,0.8439999999999941,6600.667136,0.004085760039535943,80380.0,0.05874876056072972,2623.553536,526.0,6925.627392,3.0,0.0,0.0,9.75,43054.0,0.031792320310020515,24130.629632,2.711552,2228.0,0.47299999999995634,5527.097344,0.0,243933.0,27.2,10.25,34866.778112,165.0,,,,,,,,,,,,,,
146,93,,,1696112331,7.375,0.0020000000000095497,0.8600000000000136,6600.658944,0.044931349714902605,80798.0,0.02584031280628012,2623.553536,529.0,6925.627392,3.0,0.0,0.0,9.75,43291.0,0.0077066199943004714,24130.629632,2.711552,2228.0,0.4750000000003638,5527.097344,0.0,244499.0,27.2,10.25,34866.778112,165.0,,,,,,,,,,,,,,
147,94,,,1696112332,7.375,0.0020000000000095497,0.867999999999995,6607.818752,0.0040860350451289995,81584.0,0.3805439356741744,2623.553536,530.0,6925.627392,3.0,0.0,0.0,9.75,43648.0,0.15258787120190614,24123.478016,2.711552,2228.0,0.4750000000003638,5527.097344,0.0,245545.0,27.3,10.25,34866.778112,165.0,,,,,,,,,,,,,,
148,95,,,1696112333,7.249999999999999,0.0020000000000095497,0.8760000000000332,6615.08096,0.036769426839435314,82900.0,8.674376985129452,2623.553536,536.0,6925.627392,3.0,0.0,0.0,9.0,44848.0,7.408225601978204,24116.215808,2.711552,2228.0,0.4790000000002692,5527.097344,0.0,247111.0,27.3,10.125,34866.778112,165.0,,,,,,,,,,,,,,
149,96,,,1696112334,7.249999999999999,0.0020000000000095497,0.8799999999999955,6665.187328,0.004084199136986786,89168.0,80.20245544548492,2623.553536,537.0,6925.627392,3.0,0.0,0.0,9.0,47707.0,52.12187133807897,24066.10944,2.711552,2228.0,0.4800000000000182,5527.097344,0.0,252563.0,27.4,10.125,34866.778112,165.0,,,,,,,,,,,,,,
150,97,,,1696112335,7.249999999999999,0.0020000000000095497,0.8840000000000146,6718.885888,0.004085428721543896,94889.0,53.06657522036681,2623.553536,538.0,6925.627392,3.0,0.0,0.0,9.0,50635.0,96.86217162536221,24012.41088,2.711552,2228.0,0.4800000000000182,5527.097344,0.0,257910.0,27.6,10.125,34866.778112,165.0,,,,,,,,,,,,,,
151,98,,,1696112336,7.249999999999999,0.0020000000000095497,0.8880000000000337,6759.399424,0.004085316998853194,102745.0,105.615984842615,2623.553536,539.0,6925.627392,3.0,0.0,0.0,9.0,53967.0,72.30658409203109,23971.897344,2.711552,2228.0,0.4810000000002219,5527.097344,0.0,264541.0,27.7,10.125,34866.778112,165.0,,,,,,,,,,,,,,
152,99,,,1696112337,7.249999999999999,0.0020000000000095497,0.896000000000015,6784.507904,0.04085447179937878,113211.0,105.82594473950329,2623.553536,542.0,6925.627392,3.0,0.0,0.0,9.0,58014.0,107.56300985361759,23946.784768,2.711552,2228.0,0.4819999999999709,5527.097344,0.0,273107.0,27.8,10.125,34866.778112,165.0,,,,,,,,,,,,,,
153,100,,,1696112338,7.375,0.0020000000000095497,0.9080000000000155,6815.850496,0.02042765852703048,123684.0,105.8066692146907,2623.553536,545.0,6925.627392,3.0,0.0,0.0,10.25,62268.0,111.35668848650242,23915.446272,2.711552,2228.0,0.4839999999999236,5527.097344,0.0,281959.0,27.9,10.375,34866.778112,165.0,,,,,,,,,,,,,,
154,101,,,1696112339,7.375,0.0020000000000095497,0.9120000000000346,6852.304896,0.0531088936536363,135653.0,114.67079861750517,2623.553536,549.0,6925.627392,3.0,0.0,0.0,10.25,66799.0,111.27218050410016,23878.987776,2.711552,2228.0,0.48700000000008004,5527.097344,0.0,291732.0,28.0,10.375,34866.778112,165.0,,,,,,,,,,,,,,
155,102,,,1696112340,7.375,0.0020000000000095497,0.9200000000000159,6877.319168,0.004084492382982175,149294.0,152.03638186093738,2623.553536,550.0,6925.627392,3.0,0.0,0.0,10.25,72057.0,139.50933147684998,23853.9776,2.711552,2228.0,0.48800000000028376,5527.097344,0.0,303024.0,28.1,10.375,34866.778112,165.0,,,,,,,,,,,,,,
156,103,,,1696112341,7.375,0.0020000000000095497,0.924000000000035,6893.42464,0.004085529762978342,163525.0,129.4029471341044,2623.553536,551.0,6925.627392,3.0,0.0,0.0,10.25,77413.0,129.91841810504204,23837.872128,2.711552,2228.0,0.48800000000028376,5527.097344,0.0,314695.0,28.1,10.375,34866.778112,165.0,,,,,,,,,,,,,,
157,104,,,1696112342,7.375,0.0020000000000095497,0.9279999999999973,6908.084224,0.0040851858539259975,175632.0,112.32253610865371,2623.553536,552.0,6925.627392,3.0,0.0,0.0,10.25,82869.0,130.19027731234092,23823.212544,2.711552,2228.0,0.48900000000003274,5527.097344,0.0,325208.0,28.2,10.375,34866.778112,165.0,,,,,,,,,,,,,,
158,105,,,1696112343,7.375,0.0020000000000095497,0.9360000000000355,6923.808768,0.00408565898671113,183244.0,93.50405640508716,2623.553536,553.0,6925.627392,3.0,0.0,0.0,9.375,87195.0,128.84983441584444,23807.488,2.711552,2228.0,0.48900000000003274,5527.097344,0.0,332481.0,28.2,10.125,34866.778112,165.0,,,,,,,,,,,,,,
159,106,,,1696112344,7.375,0.0020000000000095497,0.9440000000000168,6944.321536,0.044939160222452076,192794.0,135.36435482231352,2623.553536,559.0,6925.627392,3.0,0.0,0.0,9.375,91705.0,47.80465406950597,23786.971136,2.711552,2228.0,0.49299999999993815,5527.097344,0.0,340726.0,28.3,10.125,34866.778112,165.0,,,,,,,,,,,,,,
160,107,,,1696112345,7.375,0.0020000000000095497,0.9480000000000359,6962.946048,0.004084300117609094,203153.0,106.2849681622651,2623.553536,560.0,6925.627392,3.0,0.0,0.0,9.375,96627.0,89.95854482195384,23768.35072,2.711552,2228.0,0.4940000000001419,5527.097344,0.0,349796.0,28.3,10.125,34866.778112,165.0,,,,,,,,,,,,,,
161,108,,,1696112346,7.375,0.0020000000000095497,0.9560000000000173,6973.25568,0.004085661901626445,212674.0,67.19026602549246,2623.553536,561.0,6925.627392,3.0,0.0,0.0,9.375,101213.0,93.70941964632287,23758.041088,2.711552,2228.0,0.4940000000001419,5527.097344,0.0,358269.0,28.4,10.125,34866.778112,165.0,,,,,,,,,,,,,,
162,109,,,1696112347,7.375,0.0020000000000095497,0.9599999999999795,6995.939328,0.004085607490559718,220331.0,112.58715741893614,2623.553536,562.0,6925.627392,3.0,0.0,0.0,9.375,106157.0,77.56007139105378,23735.35744,2.711552,2228.0,0.4950000000003456,5527.097344,0.0,365910.0,28.4,10.125,34866.778112,165.0,,,,,,,,,,,,,,
163,110,,,1696112348,7.249999999999999,0.0020000000000095497,0.9639999999999986,7006.400512,0.004085646351830714,224100.0,3.7633670593137656,2623.553536,563.0,6925.627392,3.0,0.0,0.0,8.625,107823.0,71.26946440998131,23724.896256,2.711552,2228.0,0.4960000000000946,5527.097344,0.0,369158.0,28.5,10.0,34866.778112,165.0,,,,,,,,,,,,,,
164,111,,,1696112349,7.249999999999999,0.0020000000000095497,0.97199999999998,7015.538688,0.05718659147751181,233862.0,129.38305963013988,2623.553536,569.0,6925.627392,3.0,0.0,0.0,8.625,112231.0,77.9497679511812,23715.753984,2.711552,2228.0,0.5,5527.097344,0.0,377260.0,28.5,10.0,34866.778112,165.0,,,,,,,,,,,,,,
165,112,,,1696112350,7.249999999999999,0.0020000000000095497,0.9759999999999991,7030.484992,0.004085604575722042,239365.0,34.47766691823444,2623.553536,570.0,6925.627392,3.0,0.0,0.0,8.625,114800.0,66.06271781757222,23700.811776,2.711552,2228.0,0.5,5527.097344,0.0,382140.0,28.5,10.0,34866.778112,165.0,,,,,,,,,,,,,,
166,113,,,1696112351,7.249999999999999,0.0020000000000095497,0.9800000000000182,7049.310208,0.004085524905102704,244778.0,108.94767922745879,2623.553536,571.0,6925.627392,3.0,0.0,0.0,8.625,118263.0,44.0493634847382,23681.98656,2.711552,2228.0,0.5010000000002037,5527.097344,0.0,387407.0,28.6,10.0,34866.778112,165.0,,,,,,,,,,,,,,
167,114,,,1696112352,7.249999999999999,0.0020000000000095497,0.9839999999999804,7062.401024,0.004085674532974205,250793.0,33.747336484661346,2623.553536,572.0,6925.627392,3.0,0.0,0.0,8.625,121049.0,54.957812585970814,23668.895744,2.711552,2228.0,0.5019999999999527,5527.097344,0.0,392745.0,28.6,10.0,34866.778112,165.0,,,,,,,,,,,,,,
168,115,,,1696112353,7.375,0.0020000000000095497,0.9879999999999995,7072.223232,0.004085624008051777,256881.0,45.751743284958586,2623.553536,573.0,6925.627392,3.0,0.0,0.0,9.0,124350.0,60.299732706150905,23659.073536,2.711552,2228.0,0.5019999999999527,5527.097344,0.0,398461.0,28.7,10.0,34866.778112,165.0,,,,,,,,,,,,,,
169,116,,,1696112354,7.375,0.0020000000000095497,0.9959999999999809,7073.30048,0.03676998646551099,263558.0,72.64696817059142,2623.553536,576.0,6925.627392,3.0,0.0,0.0,9.0,128004.0,56.07041511539527,23657.984,2.711552,2228.0,0.5040000000003602,5527.097344,0.0,404618.0,28.7,10.0,34866.778112,165.0,,,,,,,,,,,,,,
170,117,,,1696112355,7.375,0.0020000000000095497,1.004000000000019,7097.888768,0.02859985775815713,270457.0,66.63391005639407,2623.553536,579.0,6925.627392,3.0,0.0,0.0,9.0,131910.0,57.217279211711755,23633.408,2.711552,2228.0,0.5060000000003129,5527.097344,0.0,411146.0,28.7,10.0,34866.778112,165.0,,,,,,,,,,,,,,
171,118,,,1696112356,7.375,0.0020000000000095497,1.0079999999999814,7095.373824,0.004086332442658631,277959.0,31.675748640868427,2623.553536,580.0,6925.627392,3.0,0.0,0.0,9.0,135568.0,69.32229939354819,23635.922944,2.711552,2228.0,0.5070000000000618,5527.097344,0.0,417848.0,28.7,10.0,34866.778112,165.0,,,,,,,,,,,,,,
172,119,,,1696112357,7.375,0.0020000000000095497,1.0160000000000196,7104.561152,0.004085646355459497,283174.0,54.08527574021736,2623.553536,581.0,6925.627392,3.0,0.0,0.0,9.0,139176.0,50.74310530501467,23626.735616,2.711552,2228.0,0.5070000000000618,5527.097344,0.0,423378.0,28.8,10.0,34866.778112,165.0,,,,,,,,,,,,,,
173,120,,,1696112358,7.249999999999999,0.0020000000000095497,1.024000000000001,7111.84384,0.004085652185258238,288564.0,52.9929037827492,2623.553536,582.0,6925.627392,3.0,0.0,0.0,8.25,142670.0,45.20790101935638,23619.448832,2.711552,2228.0,0.5080000000002656,5527.097344,0.0,428859.0,28.8,9.875,34866.778112,165.0,,,,,,,,,,,,,,
174,121,,,1696112359,7.249999999999999,0.0020000000000095497,1.0319999999999823,7120.654336,0.04085589029265599,295243.0,55.69867564476551,2623.553536,585.0,6925.627392,3.0,0.0,0.0,8.25,146777.0,46.397042232352774,23610.630144,2.711552,2228.0,0.5100000000002183,5527.097344,0.0,435434.0,28.8,9.875,34866.778112,165.0,,,,,,,,,,,,,,
175,122,,,1696112360,7.249999999999999,0.0020000000000095497,1.0400000000000205,7117.058048,0.028588700718419784,299495.0,30.485517936199294,2623.553536,589.0,6925.627392,3.0,0.0,0.0,8.25,150205.0,60.577646097475494,23614.234624,2.711552,2228.0,0.51299999999992,5527.097344,0.0,440555.0,28.8,9.875,34866.778112,165.0,,,,,,,,,,,,,,
176,123,,,1696112361,7.249999999999999,0.0020000000000095497,1.0439999999999827,7144.103936,0.004084903192383611,309297.0,62.89457628658386,2623.553536,590.0,6925.627392,3.0,0.0,0.0,8.25,155484.0,53.70156548002112,23587.192832,2.711552,2228.0,0.51299999999992,5527.097344,0.0,449658.0,28.9,9.875,34866.778112,165.0,,,,,,,,,,,,,,
177,124,,,1696112362,7.249999999999999,0.0020000000000095497,1.0480000000000018,7143.141376,0.05719936183630602,315473.0,59.26429231308289,2623.553536,594.0,6925.627392,3.0,0.0,0.0,8.25,160111.0,55.842983664901936,23588.1472,2.711552,2228.0,0.5150000000003274,5527.097344,0.0,456761.0,28.9,9.875,34866.778112,165.0,,,,,,,,,,,,,,
178,125,,,1696112363,7.375,0.0020000000000095497,1.0559999999999832,7169.421312,0.004085603600481662,323280.0,59.758910995399184,2623.553536,595.0,6925.627392,3.0,0.0,0.0,9.625,164603.0,62.31025075039729,23561.87136,2.711552,2228.0,0.5160000000000764,5527.097344,0.0,464309.0,29.0,10.125,34866.778112,165.0,,,,,,,,,,,,,,
179,126,,,1696112364,7.375,0.0020000000000095497,1.0600000000000023,7168.135168,0.004085659958349107,330101.0,71.67521142757619,2623.553536,596.0,6925.627392,3.0,0.0,0.0,9.625,169226.0,64.54992419867014,23563.157504,2.711552,2228.0,0.5170000000002801,5527.097344,0.0,471450.0,29.0,10.125,34866.778112,165.0,,,,,,,,,,,,,,
180,127,,,1696112365,7.375,0.0020000000000095497,1.0640000000000214,7188.516864,0.004085539478764276,337892.0,46.46305306196993,2623.553536,597.0,6925.627392,3.0,0.0,0.0,9.625,173344.0,58.49286819851274,23542.775808,2.711552,2228.0,0.5170000000002801,5527.097344,0.0,478475.0,29.0,10.125,34866.778112,165.0,,,,,,,,,,,,,,
181,128,,,1696112366,7.375,0.0020000000000095497,1.0720000000000027,7189.446656,0.028599429264994487,344834.0,59.88117218801574,2623.553536,602.0,6925.627392,3.0,0.0,0.0,9.625,177707.0,58.71013568020508,23541.850112,2.711552,2228.0,0.5210000000001855,5527.097344,0.0,485327.0,29.0,10.125,34866.778112,165.0,,,,,,,,,,,,,,
182,129,,,1696112367,7.375,0.0020000000000095497,1.079999999999984,7200.60416,0.040822610821518786,350872.0,64.49786735272271,2623.553536,605.0,6925.627392,3.0,0.0,0.0,9.625,182112.0,70.33505420310907,23530.688512,2.711552,2228.0,0.5219999999999345,5527.097344,0.0,491837.0,29.0,10.125,34866.778112,165.0,,,,,,,,,,,,,,
183,130,,,1696112368,7.375,0.0020000000000095497,1.0840000000000032,7222.72256,0.004085098428652159,359145.0,65.76182672946294,2623.553536,606.0,6925.627392,3.0,0.0,0.0,8.875,186590.0,58.7446249685036,23508.570112,2.711552,2228.0,0.5230000000001382,5527.097344,0.0,499646.0,29.1,10.0,34866.778112,165.0,,,,,,,,,,,,,,
184,131,,,1696112369,7.375,0.0020000000000095497,1.0919999999999845,7219.847168,0.004085661901626445,364060.0,61.01827523831993,2623.553536,607.0,6925.627392,3.0,0.0,0.0,8.875,190542.0,58.92351967453452,23511.441408,2.711552,2228.0,0.524000000000342,5527.097344,0.0,505351.0,29.1,10.0,34866.778112,165.0,,,,,,,,,,,,,,
185,132,,,1696112370,7.375,0.0020000000000095497,1.0960000000000036,7233.671168,0.004085021691773343,374638.0,64.4063508802975,2623.553536,608.0,6925.627392,3.0,0.0,0.0,8.875,195605.0,63.95121403972733,23497.621504,2.711552,2228.0,0.524000000000342,5527.097344,0.0,514726.0,29.1,10.0,34866.778112,165.0,,,,,,,,,,,,,,
186,133,,,1696112371,7.375,0.0020000000000095497,1.103999999999985,7238.520832,0.024501496081858015,382410.0,74.8167379696131,2623.553536,611.0,6925.627392,3.0,0.0,0.0,8.875,200519.0,67.75544986779647,23492.775936,2.711552,2228.0,0.5270000000000437,5527.097344,0.0,522688.0,29.2,10.0,34866.778112,165.0,,,,,,,,,,,,,,
187,134,,,1696112372,7.375,0.0020000000000095497,1.1120000000000232,7272.595456,0.040856881353256824,391006.0,64.0542535285524,2623.553536,614.0,6925.627392,3.0,0.0,0.0,8.875,205468.0,61.829173406227355,23458.689024,2.711552,2228.0,0.5280000000002474,5527.097344,0.0,530955.0,29.3,10.0,34866.778112,165.0,,,,,,,,,,,,,,
188,135,,,1696112373,7.249999999999999,0.0020000000000095497,1.1159999999999854,7269.986304,0.004085445237590512,399466.0,69.41174649450257,2623.553536,615.0,6925.627392,3.0,0.0,0.0,8.125,210418.0,64.0583370477275,23461.306368,2.711552,2228.0,0.5289999999999964,5527.097344,0.0,539115.0,29.3,9.75,34866.778112,165.0,,,,,,,,,,,,,,
189,136,,,1696112374,7.249999999999999,0.0020000000000095497,1.1200000000000045,7294.676992,0.0040849808961254605,409919.0,73.3589884904156,2623.553536,616.0,6925.627392,3.0,0.0,0.0,8.125,216060.0,78.10191459994145,23436.619776,2.711552,2228.0,0.5300000000002001,5527.097344,0.0,548933.0,29.3,9.75,34866.778112,165.0,,,,,,,,,,,,,,
190,137,,,1696112375,7.249999999999999,0.0020000000000095497,1.1240000000000236,7292.833792,0.0040847303121635935,417446.0,86.33489177777857,2623.553536,617.0,6925.627392,3.0,0.0,0.0,8.125,221204.0,74.13636327149547,23438.45888,2.711552,2228.0,0.5300000000002001,5527.097344,0.0,556997.0,29.3,9.75,34866.778112,165.0,,,,,,,,,,,,,,
191,138,,,1696112376,7.249999999999999,0.0020000000000095497,1.127999999999986,7310.163968,0.004085584171974764,427931.0,70.63181854492471,2623.553536,618.0,6925.627392,3.0,0.0,0.0,8.125,226315.0,76.66401600120756,23421.124608,2.711552,2228.0,0.5309999999999491,5527.097344,0.0,566521.0,29.4,9.75,34866.778112,165.0,,,,,,,,,,,,,,
192,139,,,1696112377,7.249999999999999,0.0020000000000095497,1.1399999999999864,7331.868672,0.05310918412379052,437346.0,90.39590872111954,2623.553536,625.0,6925.627392,3.0,0.0,0.0,8.125,231922.0,88.82416092860151,23399.424,2.711552,2228.0,0.5350000000003092,5527.097344,0.0,575835.0,29.4,9.75,34866.778112,165.0,,,,,,,,,,,,,,
193,140,,,1696112378,7.5,0.0020000000000095497,1.1440000000000055,7332.691968,0.004085650241990142,447135.0,121.76550394164533,2623.553536,626.0,6925.627392,3.0,0.0,0.0,11.5,238196.0,102.8021578407364,23398.600704,2.711552,2228.0,0.5350000000003092,5527.097344,0.0,585794.0,29.4,10.5,34866.778112,165.0,,,,,,,,,,,,,,
194,141,,,1696112379,7.5,0.0020000000000095497,1.211999999999989,7364.390912,0.004085601657259782,458097.0,67.61682717361396,2623.553536,627.0,6925.627392,3.0,0.0,0.0,11.5,243843.0,101.39978155709817,23366.90176,2.711552,2228.0,0.6010000000001128,5527.097344,0.0,595874.0,29.5,10.5,34866.778112,165.0,,,,,,,,,,,,,,
195,142,,,1696112380,7.5,0.0020000000000095497,1.2160000000000082,7396.278272,0.004085539478764276,467784.0,89.89152379909571,2623.553536,628.0,6925.627392,3.0,0.0,0.0,11.5,249566.0,111.64783543654958,23335.0144,2.711552,2228.0,0.6020000000003165,5527.097344,0.0,605584.0,29.6,10.5,34866.778112,165.0,,,,,,,,,,,,,,
196,143,,,1696112381,7.5,0.0020000000000095497,1.2200000000000273,7403.159552,0.0040856230364309,474452.0,95.7292518461346,2623.553536,629.0,6925.627392,3.0,0.0,0.0,11.5,253816.0,90.41785412245298,23328.13312,2.711552,2228.0,0.6020000000003165,5527.097344,0.0,612115.0,29.7,10.5,34866.778112,165.0,,,,,,,,,,,,,,
197,144,,,1696112382,7.5,0.0020000000000095497,1.2280000000000086,7437.275136,0.0695027812563919,482324.0,69.99936202053588,2623.553536,636.0,6925.627392,3.0,0.0,0.0,11.5,257960.0,81.89946149744495,23294.01344,2.711552,2228.0,0.6069999999999709,5527.097344,0.0,619209.0,29.8,10.5,34866.778112,165.0,,,,,,,,,,,,,,
198,145,,,1696112383,7.5,0.0020000000000095497,1.23599999999999,7437.283328,0.004085698824247111,485124.0,51.633601415482154,2623.553536,637.0,6925.627392,3.0,0.0,0.0,10.5,260571.0,47.3391967968146,23294.009344,2.711552,2228.0,0.6069999999999709,5527.097344,0.0,622567.0,29.8,10.25,34866.778112,165.0,,,,,,,,,,,,,,
199,146,,,1696112384,7.5,0.0020000000000095497,1.2440000000000282,7471.284224,0.05310848952653333,490371.0,55.21489222574326,2623.553536,642.0,6925.627392,3.0,0.0,0.0,10.5,264224.0,60.034846707063174,23260.008448,2.711552,2228.0,0.6110000000003311,5527.097344,0.0,628089.0,29.9,10.25,34866.778112,165.0,,,,,,,,,,,,,,
200,147,,,1696112385,7.5,0.0020000000000095497,1.2479999999999905,7473.545216,0.004085335456963319,493679.0,65.11161371207326,2623.553536,643.0,6925.627392,3.0,0.0,0.0,10.5,267096.0,20.11334322328491,23257.747456,2.711552,2228.0,0.61200000000008,5527.097344,0.0,631769.0,29.9,10.25,34866.778112,165.0,,,,,,,,,,,,,,
201,148,,,1696112386,7.5,0.0020000000000095497,1.2560000000000286,7478.120448,0.004085454952974431,497303.0,57.94190900663242,2623.553536,644.0,6925.627392,3.0,0.0,0.0,10.5,270369.0,49.558300103367046,23253.172224,2.711552,2228.0,0.61200000000008,5527.097344,0.0,636186.0,29.9,10.25,34866.778112,165.0,,,,,,,,,,,,,,
202,149,,,1696112387,7.5,0.0020000000000095497,1.26400000000001,7481.67168,0.020427872276252583,501367.0,43.75201786105416,2623.553536,648.0,6925.627392,3.0,0.0,0.0,10.5,273739.0,50.488906708166716,23249.620992,2.711552,2228.0,0.6150000000002365,5527.097344,0.0,640765.0,29.9,10.25,34866.778112,165.0,,,,,,,,,,,,,,
203,150,,,1696112388,7.375,0.0020000000000095497,1.268000000000029,7483.22816,0.004088668420603278,522456.0,14.31421252515706,2623.553536,649.0,6925.627392,3.0,0.0,0.0,9.75,278359.0,22.6031572359956,23248.064512,2.711552,2228.0,0.6150000000002365,5527.097344,0.0,654835.0,29.9,10.125,34866.778112,165.0,,,,,,,,,,,,,,
204,150,,,1696112388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,67.10379531900026,165.0,2.032623052597046,,67.35292040100012,1.0,0.0001,0.0012026039999000204,0.0,54.0
205,151,,,1696112389,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002864889999727893,0.19312682899999345,0.001849351000146271,2.0,0.09076969800025836,168.0,2.2105026245117188,0.0981572519999645,0.3914371810001285,1.0,0.0001,0.004669161000038002,0.0,55.0
206,151,,,1696112389,7.375,0.0020000000000095497,1.2800000000000296,8161.021952,0.048962223847677025,548464.0,3.896903714832584,2620.690432,654.0,6923.022336,3.0,0.0,0.0,9.75,287524.0,4.137196347606928,22572.978176,2.711552,2331.0,0.6190000000001419,5561.192448,0.0,962318.0,31.9,10.125,35168.784384,264.0,,,0.0016628630000923295,,,,,,,,,,,
207,151,,,1696112389,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001709109999865177,0.1732823699999244,,2.0,0.11673018400006185,171.0,2.5910775661468506,0.06400367300011567,0.35920812900030796,1.0,0.0001,0.0018199290002485213,0.0,56.0
208,152,,,1696112390,7.375,0.0020000000000095497,1.288000000000011,8515.100672,0.008157664053820748,549696.0,0.076828625122797,2620.690432,656.0,6923.022336,3.0,0.0,0.0,9.75,288373.0,0.0778881654661858,22216.388608,2.711552,2363.0,0.6200000000003456,5561.192448,0.0,1160746.0,33.0,10.125,35168.784384,265.0,0.0011250120001022879,0.16655024400006369,0.0026934969996545988,,,,,0.07202519100019344,,,,,,
209,152,,,1696112390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.478698846000043,174.0,2.393374443054199,,0.7223863340000207,1.0,0.0001,0.001293543999963731,0.0,57.0
210,152,,,1696112390,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010914310000771366,0.1627110489998813,0.002608701000099245,2.0,0.1236955129998023,177.0,1.76378333568573,0.07054884900026082,0.3618239610004821,1.0,0.0001,0.001168418000361271,0.0,58.0
211,153,,,1696112391,7.375,0.0020000000000095497,1.3000000000000114,8518.930432,0.012240082119831486,551176.0,0.09439844584159292,2620.690432,659.0,6923.022336,3.0,0.0,0.0,9.75,289237.0,0.08949763171503619,22212.558848,2.711552,2392.0,0.6220000000002983,5561.192448,0.0,1162386.0,33.0,10.125,35168.784384,268.0,0.001076373000159947,0.16231061300004512,0.002731688000039867,,,,,0.05435375000024578,,,,,,
212,153,,,1696112391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.12711037600001873,180.0,2.9435784816741943,,0.34870015700016666,1.0,0.0001,0.0011173569996572041,0.0,59.0
213,153,,,1696112391,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010603259997878922,0.1652377290001823,0.002948940999885963,2.0,0.12668782099990494,183.0,1.9451152086257935,0.07448593299977802,0.37148943799957124,1.0,0.0001,0.0010686880000321253,0.0,60.0
214,154,,,1696112392,7.375,0.0020000000000095497,1.316000000000031,8532.0704,0.012245188739663524,552675.0,0.10371738638167281,2620.686336,662.0,6923.034624,3.0,0.0,0.0,9.75,290146.0,0.12434128173250861,22199.422976,2.711552,2431.0,0.624000000000251,5561.192448,0.0,1164078.0,33.1,10.125,35168.784384,270.0,0.0010418950000712357,0.1621750389999761,0.0027124560001539066,,,,,0.07366289899982803,,,,,,
215,154,,,1696112392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.12437874599982024,186.0,1.61054265499115,,0.3651177420001659,1.0,0.0001,0.0011467070003163826,0.0,61.0
216,154,,,1696112392,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011351630000717705,0.1681369379998614,0.0029468749999068677,2.0,0.1273099860000002,189.0,1.6561658382415771,0.0687042360000305,0.36943723299964404,1.0,0.0001,0.0012040349997732847,0.0,62.0
217,155,,,1696112393,7.5,0.0020000000000095497,1.3319999999999936,8534.56896,0.05718160184334365,554094.0,0.09122890606295121,2620.686336,669.0,6923.034624,3.0,0.0,0.0,10.875,290876.0,0.08828526612180193,22198.820864,2.711552,2466.0,0.6280000000001564,5561.192448,0.0,1165606.0,33.1,10.375,35168.784384,272.0,0.0010914459999185055,0.1647883069999807,0.002702497999962361,,,,,0.0635781659998429,,,,,,
218,155,,,1696112393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.12683782200019778,192.0,2.0065369606018066,,0.3600858959998732,1.0,0.0001,0.0010876569999709318,0.0,63.0
219,155,,,1696112393,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011216570001124637,0.16533620900008827,0.0028651620000346156,2.0,0.12576008599990018,195.0,1.855849027633667,0.06240535799997815,0.3586807659999067,1.0,0.0001,0.001192293999793037,0.0,64.0
220,156,,,1696112394,7.5,0.0020000000000095497,1.3480000000000132,8539.070464,0.0653106525357124,555552.0,0.11643026973323309,2620.686336,674.0,6923.034624,3.0,0.0,0.0,10.875,291670.0,0.10081215837183405,22195.113984,2.711552,2502.0,0.6300000000001091,5561.192448,0.0,1167199.0,33.1,10.375,35168.784384,274.0,0.0010569500000201515,0.1650087259999964,0.0030108649998510373,,,,,0.055600153999876056,,,,,,
