02_timing/loss_calc_time_s,01_general/locally_processed_samples,process/memory/resident_set_size_proc_MB,_step,03_hivemind/global_epoch,02_timing/opt_step_time_s,cpu/load/avg_sys_load_one_min_percent,process/memory/virtual_memory_size_proc_MB,01_general/step,disk/time/disk_read_time_sys_s,process/memory/lib_memory_proc_MB,02_timing/step_time_s,01_general/minibatch_loss,bandwidth/disk_write_sys_bandwidth_MBs,memory/total_memory_sys_MB,disk/time/disk_busy_time_sys_s,disk/counter/disk_read_sys_count,process/memory/shared_memory_proc_MB,cpu/load/avg_sys_load_five_min_percent,_timestamp,cpu/logical_core_count,memory/used_memory_sys_MB,03_hivemind/num_peers,02_timing/backward_time_s,01_general/dataset_iteration_count,process/voluntary_proc_ctx_switches,cpu/interrupts/soft_interrupts_count,process/memory/dirty_pages_proc_count,bandwidth/net_sent_sys_bandwidth_Mbits,_runtime,01_general/lr,memory/available_memory_sys_MB,cpu/interrupts/ctx_switches_count,disk/counter/disk_write_sys_count,02_timing/dataload_cuda_move_time_s,bandwidth/disk_read_sys_bandwidth_MBs,process/memory/data_resident_set_proc_MB,02_timing/forward_time_s,cpu/interrupts/interrupts_count,disk/time/disk_write_time_sys_s,cpu/load/avg_sys_load_fifteen_min_percent,bandwidth/net_recv_sys_bandwidth_Mbits,process/memory/text_resident_set_proc_MB,02_timing/dataload_time_s,memory/used_memory_sys_percent,process/involuntary_proc_ctx_switches
,,6274.224128,158,,,2.0,31823.818752,,0.015999999999998238,6457.872384,,,0.06129024870682102,,0.7960000000000065,61.0,2453.344256,1.3666666666666665,1681394246.0,,8663.568384,,,,2123.0,489777.0,0.0,14.520114806041304,73,,198966.644736,1289032.0,615.0,,0.0,0.0,,1818869.0,0.26599999999999113,0.9000000000000001,41.443835712625486,2.719744,,5.7,1523.0
,,6274.224128,159,,,2.0,31823.818752,,0.015999999999998238,6457.872384,,,0.004085992282016141,,0.8000000000000114,61.0,2453.344256,1.3666666666666665,1681394247.0,,8657.92,,,,2123.0,495232.0,0.0,36.181014778924514,74,,198972.3136,1295002.0,616.0,,0.0,0.0,,1824140.0,0.2669999999999959,0.9000000000000001,21.23486200326227,2.719744,,5.7,1523.0
,,6274.224128,160,,,2.0,31823.818752,,0.015999999999998238,6457.872384,,,0.0040857289421978105,,0.804000000000002,61.0,2453.344256,1.3666666666666665,1681394248.0,,8651.063296,,,,2123.0,497866.0,0.0,22.336736003287946,75,,198979.182592,1297201.0,617.0,,0.0,0.0,,1826456.0,0.2669999999999959,0.9000000000000001,9.58583830011147,2.719744,,5.7,1523.0
,,6274.224128,161,,,2.0,31823.818752,,0.015999999999998238,6457.872384,,,0.004085438440477861,,0.8080000000000069,61.0,2453.344256,1.3666666666666665,1681394249.0,,8655.978496,,,,2123.0,501956.0,0.0,16.58570708361353,76,,198974.267392,1304512.0,618.0,,0.0,0.0,,1831931.0,0.2669999999999959,0.9000000000000001,34.7498616080675,2.719744,,5.7,1523.0
,2752.0,,162,1.0,35.49345442399999,,,85.0,,,35.65723847200002,7.150634765625,,,,,,,1681394249.0,,,9.0,,0.0,,,,,76,0.0001,,,,,,,,,,,,,0.002980641000021933,,
0.0006721889999425912,,6273.298432,163,,,2.0,34088.865792,,0.015999999999998238,6713.585664,,,0.09402541024089883,,0.8200000000000074,61.0,2451.308544,1.3666666666666665,1681394250.0,,8870.760448,,0.13236971999981506,,2176.0,532306.0,0.0,14.340687541703371,77,,198759.899136,1406528.0,634.0,0.0030281319998266554,0.0,0.0,0.02471171999991384,2172051.0,0.2740000000000009,0.9000000000000001,40.9216055433116,2.719744,,5.8,1583.0
,2784.0,,164,1.0,0.03951909700003853,,,86.0,,,0.2030303699993965,7.184814453125,,,,,,,1681394250.0,,,9.0,,0.0,,,,,77,0.0001,,,,,,,,,,,,,0.002729511999859824,,
0.000664725999968141,2816.0,,165,1.0,0.03953173400009291,,,87.0,,,0.20547660500028542,7.4537353515625,,,,,,,1681394250.0,,,9.0,0.13248554000006152,0.0,,,,,77,0.0001,,,,0.003383469000027617,,,0.025635926000177278,,,,,,0.0037752099999579514,,
0.0004945140001382242,2848.0,,166,1.0,0.24555971100016905,,,88.0,,,0.410893658000532,6.98779296875,,,,,,,1681394251.0,,,9.0,0.13903355100001136,0.0,,,,,78,0.0001,,,,0.0030559589999938908,,,0.019374831000050108,,,,,,0.0033750920001693885,,
0.00047481699994023074,,6273.425408,167,,,2.6333333333333333,34089.127936,,0.015999999999998238,6713.888768,,,0.13891551095005922,,0.8400000000000034,61.0,2451.329024,1.5000000000000002,1681394251.0,,9461.628928,,,,2232.0,569105.0,0.0,15.146179683416856,78,,198207.20128,1464607.0,643.0,0.0030885640001088177,0.0,0.0,0.023680925000007846,2854432.0,0.2779999999999916,0.9666666666666666,74.10965353731112,2.719744,,6.1,2453.0
,2880.0,,168,1.0,0.039727371000026324,,,89.0,,,0.2043648190001477,7.16796875,,,,,,,1681394251.0,,,9.0,0.13473236599998017,0.0,,,,,78,0.0001,,,,,,,,,,,,,0.0026607760000842973,,
0.00048796900000525056,2912.0,,169,1.0,0.0397222280000733,,,90.0,,,0.2054673590002949,7.189697265625,,,,,,,1681394251.0,,,9.0,0.14001304399994297,0.0,,,,,78,0.0001,,,,0.003124767000144857,,,0.018992621000052168,,,,,,0.00312673000007635,,
0.0005321620001268457,2944.0,,170,1.0,0.03967379200003052,,,91.0,,,0.20312973099999,7.32373046875,,,,,,,1681394252.0,,,9.0,0.13985660999992433,0.0,,,,,79,0.0001,,,,0.0031294320001507003,,,0.01854319399990345,,,,,,0.0013945409998541436,,
,,6273.4336,171,,,2.6333333333333333,34108.403712,,0.015999999999998238,6713.933824,,,0.016344490041987837,,0.8599999999999994,61.0,2451.329024,1.5000000000000002,1681394252.0,,9463.35744,,,,2278.0,572045.0,0.0,2.892671470122923,79,,198205.46048,1469524.0,647.0,,0.0,0.0,,2858235.0,0.27899999999999636,0.9666666666666666,2.824372570826206,2.719744,,6.1,2460.0
0.0005120929999975488,2976.0,,172,1.0,0.03987667000001238,,,92.0,,,0.6968602809999993,7.30810546875,,,,,,,1681394252.0,,,9.0,0.13747317399997883,0.0,,,,,79,0.0001,,,,0.002987351999991006,,,0.01991092999992361,,,,,,0.49610006200009593,,
0.00046873199994479364,,6273.41312,173,,0.03969520400005422,2.6333333333333333,34089.127936,,0.015999999999998238,6713.933824,,,0.008172355807075078,,0.8680000000000092,61.0,2451.308544,1.5000000000000002,1681394253.0,,9472.393216,,0.14018570300004285,,2301.0,577716.0,0.0,2.096049649758522,80,,198196.3264,1473808.0,649.0,0.0030879479998020543,0.0,0.0,0.018484933000081583,2863267.0,0.27899999999999636,0.9666666666666666,107.90207987377646,2.719744,,6.1,2466.0
,3008.0,,174,1.0,,,,93.0,,,0.2044459519997872,7.1402587890625,,,,,,,1681394253.0,,,9.0,,0.0,,,,,80,0.0001,,,,,,,,,,,,,0.002523431999861714,,
0.0005281139999624429,3040.0,,175,1.0,0.04000721199986401,,,94.0,,,0.20359351599972797,7.251708984375,,,,,,,1681394253.0,,,9.0,0.14013300900001013,0.0,,,,,80,0.0001,,,,0.00319536999995762,,,0.01836430499997732,,,,,,0.00136550599995644,,
0.0005292160001317825,3072.0,,176,1.0,0.040235897000002296,,,95.0,,,0.2326042059999054,7.0582275390625,,,,,,,1681394253.0,,,9.0,0.1397970539999278,0.0,,,,,80,0.0001,,,,0.003065310000010868,,,0.019053637999832063,,,,,,0.029923091000000568,,
0.00047928899994076346,,6273.417216,177,,,2.6333333333333333,34108.403712,,0.015999999999998238,6713.933824,,,0.01634428401064134,,0.8840000000000003,61.0,2451.31264,1.5000000000000002,1681394254.0,,9500.135424,,0.14043322200018338,,2352.0,584704.0,0.0,2.7864530245946337,81,,198130.028544,1479665.0,653.0,0.0030977989999882993,0.0,0.0,0.01822407200006637,2869751.0,0.2810000000000059,0.9666666666666666,177.86213773592362,2.719744,,6.1,2489.0
,3104.0,,178,1.0,0.03968525599998429,,,96.0,,,0.20471410200025275,7.06591796875,,,,,,,1681394254.0,,,9.0,,0.0,,,,,81,0.0001,,,,,,,,,,,,,0.002794464000089647,,
0.0005051290002029418,3136.0,,179,1.0,0.03995125599999483,,,97.0,,,0.20588827699998546,7.341796875,,,,,,,1681394254.0,,,9.0,0.14092696599982446,0.0,,,,,81,0.0001,,,,0.003148290999888559,,,0.018520760000001246,,,,,,0.002835875000073429,,
0.0005335340001693112,3168.0,,180,1.0,0.03999567899995782,,,98.0,,,0.20872906900012822,7.171875,,,,,,,1681394254.0,,,9.0,0.14373497999986284,0.0,,,,,81,0.0001,,,,0.003127992000145241,,,0.018621703000007983,,,,,,0.002715180999985023,,
0.00048765199994704744,,6273.429504,181,,,2.6333333333333333,34089.127936,,0.015999999999998238,6713.933824,,,0.26151519942067675,,0.9040000000000106,61.0,2451.324928,1.5000000000000002,1681394255.0,,9494.949888,,0.14080620000004274,,2398.0,590465.0,0.0,2.846579537929435,82,,198135.574528,1484491.0,702.0,0.003161754000075234,0.0,0.0,0.01824690500006909,2875151.0,0.32499999999998863,0.9666666666666666,86.88887991363266,2.719744,,6.1,2494.0
,3200.0,,182,1.0,0.04006983299996136,,,99.0,,,0.20565668700010065,7.4635009765625,,,,,,,1681394255.0,,,9.0,,0.0,,,,,82,0.0001,,,,,,,,,,,,,0.002884343000005174,,
0.0005659710000145424,3232.0,,183,1.0,0.0398834390000502,,,100.0,,,0.20556519299975662,7.1783447265625,,,,,,,1681394255.0,,,9.0,0.14045887999986917,0.0,,,,,82,0.0001,,,,0.0031382479999138013,,,0.018339402000037808,,,,,,0.003179252999871096,,
0.0004834720000417292,3264.0,,184,1.0,0.04003617800003667,,,101.0,,,0.20559260999993967,7.323486328125,,,,,,,1681394256.0,,,9.0,0.1392806329999985,0.0,,,,,83,0.0001,,,,0.0030846849999761616,,,0.019202949999908014,,,,,,0.003504691999978604,,
0.0005907119998482813,,6273.409024,185,,,2.966666666666667,34089.127936,,0.015999999999998238,6713.933824,,,0.08990425348639602,,0.9280000000000115,61.0,2451.304448,1.6,1681394256.0,,9497.473024,,,,2442.0,595165.0,0.0,2.7016451656832285,83,,198138.085376,1488639.0,708.0,0.0031582689998685964,0.0,0.0,0.018785259999958726,2879535.0,0.32800000000000296,0.9666666666666666,81.01165009714376,2.719744,,6.1,2507.0
,3296.0,,186,1.0,0.039729325999815046,,,102.0,,,0.20556503899956624,7.268798828125,,,,,,,1681394256.0,,,9.0,0.1402027439999074,0.0,,,,,83,0.0001,,,,,,,,,,,,,0.003098728000168194,,
0.0005569879999711702,3328.0,,187,1.0,0.04030560699993657,,,103.0,,,0.20758144899991748,7.199462890625,,,,,,,1681394256.0,,,9.0,0.1415561199999047,0.0,,,,,83,0.0001,,,,0.003131602999928873,,,0.01874371200005953,,,,,,0.0032874190001166426,,
0.0005314190000262897,3360.0,,188,1.0,0.040357373999995616,,,104.0,,,0.20703022499969848,7.2310791015625,,,,,,,1681394257.0,,,9.0,0.14129675899994254,0.0,,,,,84,0.0001,,,,0.0032351679999464977,,,0.01846677899993665,,,,,,0.0031427259998508816,,
0.00048271300011037965,,6273.429504,189,,,2.966666666666667,34089.127936,,0.015999999999998238,6713.933824,,,0.016344105195192596,,0.9440000000000026,61.0,2451.324928,1.6,1681394257.0,,9498.681344,,,,2484.0,600398.0,0.0,2.8621337335864956,84,,198151.151616,1493389.0,712.0,0.0031743060001190315,0.0,0.0,0.018064822000042113,2884548.0,0.32900000000000773,0.9666666666666666,93.06729330639718,2.719744,,6.1,2533.0
,3392.0,,190,1.0,0.03981282199993075,,,105.0,,,0.205821392000189,7.31591796875,,,,,,,1681394257.0,,,9.0,0.14123608799991416,0.0,,,,,84,0.0001,,,,,,,,,,,,,0.0030506410000725737,,
0.00047109799993449997,3424.0,,191,1.0,0.03955418800001098,,,106.0,,,0.20316789799994694,7.3486328125,,,,,,,1681394257.0,,,9.0,0.13836122399993656,0.0,,,,,84,0.0001,,,,0.0030963189999511087,,,0.01862630400000853,,,,,,0.003058765000105268,,
0.00047542300012537453,3456.0,,192,1.0,0.03998827300006269,,,107.0,,,0.20704297400016003,7.2020263671875,,,,,,,1681394258.0,,,9.0,0.1412731039999926,0.0,,,,,85,0.0001,,,,0.0032458690000112256,,,0.018842529000039576,,,,,,0.0032177759999285627,,
0.0004857930000525812,,6273.409024,193,,,2.966666666666667,34089.127936,,0.015999999999998238,6713.933824,,,0.016345298668034844,,0.960000000000008,61.0,2451.304448,1.6,1681394258.0,,9494.69184,,,,2538.0,605519.0,0.0,2.862813616262661,85,,198154.350592,1499656.0,716.0,0.0031490349999785394,0.0,0.0,0.01906749399995533,2889875.0,0.33099999999998886,0.9666666666666666,89.93425951422735,2.719744,,6.1,2561.0
,3488.0,,194,1.0,0.04024431699986053,,,108.0,,,0.2065715939997972,7.240966796875,,,,,,,1681394258.0,,,9.0,0.14088839099986217,0.0,,,,,85,0.0001,,,,,,,,,,,,,0.0027365640000880376,,
0.00045533799993791035,3520.0,,195,1.0,0.04023708499994427,,,109.0,,,0.20668035799985773,7.230224609375,,,,,,,1681394258.0,,,9.0,0.14163826699996207,0.0,,,,,85,0.0001,,,,0.0031220309999753226,,,0.018403228000124727,,,,,,0.0028244089999134303,,
0.00047497899981863156,3552.0,,196,1.0,0.03988919499988697,,,110.0,,,0.20608522999987144,7.3599853515625,,,,,,,1681394259.0,,,9.0,0.14078787800008286,0.0,,,,,86,0.0001,,,,0.003108967000116536,,,0.018954016999941814,,,,,,0.0028701940000246395,,
0.0005340230000001611,,6273.429504,197,,,2.966666666666667,34089.127936,,0.015999999999998238,6713.933824,,,0.07763623536213306,,0.980000000000004,61.0,2451.324928,1.6,1681394259.0,,9494.007808,,,,2576.0,611125.0,0.0,2.7802918140181374,86,,198155.886592,1505839.0,723.0,0.0030032150000351976,0.0,0.0,0.018791461000091658,2895077.0,0.3340000000000032,0.9666666666666666,92.7567620950912,2.719744,,6.1,2585.0
,3584.0,,198,1.0,0.03999464200001057,,,111.0,,,0.2086775470002067,7.039306640625,,,,,,,1681394259.0,,,9.0,0.14244411599997875,0.0,,,,,86,0.0001,,,,,,,,,,,,,0.003910090000090349,,
0.0004956870000114577,3616.0,,199,1.0,0.04018929400012894,,,112.0,,,0.20692688100029955,7.513916015625,,,,,,,1681394259.0,,,9.0,0.141268115999992,0.0,,,,,86,0.0001,,,,0.0031342639999820676,,,0.018574523000097543,,,,,,0.003264997000087533,,
0.0005100629998651129,3648.0,,200,1.0,0.04032093199998599,,,113.0,,,0.20624460099998032,7.1927490234375,,,,,,,1681394260.0,,,9.0,0.14160623199995825,0.0,,,,,87,0.0001,,,,0.0030702840001595177,,,0.01791302300011921,,,,,,0.0028240669998922385,,
0.0004959989998951642,,6273.404928,201,,,2.966666666666667,34089.127936,,0.015999999999998238,6713.933824,,,0.01634568745177971,,1.0,61.0,2451.300352,1.6,1681394260.0,,9504.313344,,,,2619.0,617103.0,0.0,2.6705405385889787,87,,198145.089536,1512624.0,727.0,0.0030712359998688044,0.0,0.0,0.018045534000066255,2900310.0,0.33500000000000796,0.9666666666666666,95.51076498164943,2.719744,,6.1,2609.0
,3680.0,,202,1.0,0.04004207900015899,,,114.0,,,0.20642071099996429,7.5279541015625,,,,,,,1681394260.0,,,9.0,0.1419481119999091,0.0,,,,,87,0.0001,,,,,,,,,,,,,0.0028177510000659822,,
0.0005009799999697861,3712.0,,203,1.0,0.04010663200006093,,,115.0,,,0.20846138899969446,7.1175537109375,,,,,,,1681394260.0,,,9.0,0.14320641799986333,0.0,,,,,87,0.0001,,,,0.003104108999878008,,,0.01850592100004178,,,,,,0.0030373289998806285,,
0.0004732180000246444,3744.0,,204,1.0,0.040104539999902045,,,116.0,,,0.20718186999988575,7.2701416015625,,,,,,,1681394261.0,,,9.0,0.1425063469998804,0.0,,,,,88,0.0001,,,,0.003118865000033111,,,0.017978006000021196,,,,,,0.0030008940000243456,,
,,6256.45568,205,,,3.266666666666666,34089.127936,,0.015999999999998238,6713.933824,,,0.08168718697177153,,1.0200000000000102,61.0,2434.084864,1.7000000000000002,1681394261.0,,9503.637504,,,,2661.0,624092.0,0.0,3.667299990777152,88,,198144.315392,1520864.0,741.0,,0.0,0.0,,2906676.0,0.33899999999999864,1.0,96.90083522276255,2.719744,,6.1,2632.0
0.0004834749997826293,3776.0,,206,1.0,0.044908124000130556,,,117.0,,,0.2112207249997482,7.044677734375,,,,,,,1681394261.0,,,9.0,0.14140508499986026,0.0,,,,,88,0.0001,,,,0.003112977000000683,,,0.018156684999894424,,,,,,0.0031543790000796434,,
0.000490289000026678,3808.0,,207,1.0,0.039925304999997024,,,118.0,,,0.20610377099978905,7.2225341796875,,,,,,,1681394261.0,,,9.0,0.14144063300000198,0.0,,,,,88,0.0001,,,,0.003096301999903517,,,0.01810755099995731,,,,,,0.0030436909999025374,,
0.0005050150000442954,,6273.683456,208,,0.040241135999849575,3.266666666666666,34089.12384,,0.015999999999998238,6713.933824,,,0.012259067305728413,,1.0320000000000107,61.0,2451.31264,1.7000000000000002,1681394262.0,,9503.326208,,0.14154113299991877,,2758.0,630846.0,0.0,3.070122187694758,89,,198126.891008,1529055.0,745.0,0.0030712610000591667,0.0,0.0,0.018740645000207223,2912971.0,0.3400000000000034,1.0,91.19295899459078,2.719744,,6.1,2633.0
,3840.0,,209,1.0,,,,119.0,,,0.2069026589999794,7.362548828125,,,,,,,1681394262.0,,,9.0,,0.0,,,,,89,0.0001,,,,,,,,,,,,,0.0028034689999003604,,
0.000489694999942003,3872.0,,210,1.0,0.04039927799999532,,,120.0,,,0.20777127099972859,7.3184814453125,,,,,,,1681394262.0,,,9.0,0.14184654399991814,0.0,,,,,89,0.0001,,,,0.0031213620000016817,,,0.018896093999956065,,,,,,0.003018297999915376,,
0.0005335500000001048,3904.0,,211,1.0,0.040216646999851946,,,121.0,,,0.20599002699987068,7.345458984375,,,,,,,1681394262.0,,,9.0,0.14064420099998642,0.0,,,,,89,0.0001,,,,0.003115521999916382,,,0.018420184999968114,,,,,,0.003059922000147708,,
0.00044909100006407243,,6273.662976,212,,0.04032237999990684,3.266666666666666,34089.12384,,0.015999999999998238,6713.933824,,,0.016343152874475086,,1.0480000000000018,61.0,2451.29216,1.7000000000000002,1681394263.0,,9503.453184,,0.1419883989999562,,2795.0,636212.0,0.0,2.5888655397149747,90,,198126.268416,1535817.0,749.0,0.0032066010001017275,0.0,0.0,0.018230181000035373,2917799.0,0.3400000000000034,1.0,93.83113191440877,2.719744,,6.1,2633.0
,3936.0,,213,1.0,,,,122.0,,,0.20723058600015065,7.2786865234375,,,,,,,1681394263.0,,,9.0,,0.0,,,,,90,0.0001,,,,,,,,,,,,,0.0030339340000864468,,
0.0005414419999851816,3968.0,,214,1.0,0.040560667999898214,,,123.0,,,0.20785484099974383,7.36376953125,,,,,,,1681394263.0,,,9.0,0.1424827999999252,0.0,,,,,90,0.0001,,,,0.0031425520000993856,,,0.017901042999938,,,,,,0.003226335999897856,,
0.0004683150000346359,4000.0,,215,1.0,0.04024591799998234,,,124.0,,,0.20819279100010135,7.2547607421875,,,,,,,1681394263.0,,,9.0,0.1436782100001892,0.0,,,,,90,0.0001,,,,0.0031038119998356706,,,0.01784242600001562,,,,,,0.0028541100000438746,,
0.0005558830000609305,,6273.683456,216,,0.04135113300003468,3.266666666666666,34089.127936,,0.015999999999998238,6713.933824,,,0.061295846823971864,,1.0760000000000076,61.0,2451.31264,1.7000000000000002,1681394264.0,,9494.392832,,0.14232245700009116,,2841.0,641567.0,0.0,2.5924551654000507,91,,198135.791616,1542716.0,755.0,0.003105092000168952,0.0,0.0,0.017940332999842212,2922732.0,0.3439999999999941,1.0,89.88395842425447,2.719744,,6.1,2635.0
,4032.0,,217,1.0,,,,125.0,,,0.20835231000023668,7.0401611328125,,,,,,,1681394264.0,,,9.0,,0.0,,,,,91,0.0001,,,,,,,,,,,,,0.0030774120000387484,,
0.0004918820000057167,4064.0,,218,1.0,0.04082894299995132,,,126.0,,,0.20738865400016948,7.2081298828125,,,,,,,1681394264.0,,,9.0,0.14175380000006044,0.0,,,,,91,0.0001,,,,0.003157716000032451,,,0.017957285000193224,,,,,,0.0031990279999263294,,
0.00047277199996642594,4096.0,,219,1.0,0.040911196000024574,,,127.0,,,0.2071232890000374,7.3082275390625,,,,,,,1681394264.0,,,9.0,0.1417748879998726,0.0,,,,,91,0.0001,,,,0.0031057370001690288,,,0.018049548000135474,,,,,,0.0028091479998693103,,
0.0004797699998562166,,6273.662976,220,,0.04138188000001719,3.266666666666666,34089.127936,,0.015999999999998238,6713.933824,,,0.016346881162979426,,1.1000000000000085,61.0,2451.29216,1.7000000000000002,1681394265.0,,9496.866816,,0.1435677179999857,,2891.0,647597.0,0.0,2.826469938815677,92,,198132.924416,1549309.0,759.0,0.0031145399998422363,0.0,0.0,0.018528739999965183,2928206.0,0.34499999999999886,1.0,95.2400425736765,2.719744,,6.1,2637.0
,4128.0,,221,1.0,,,,128.0,,,0.21035008999956517,6.9434814453125,,,,,,,1681394265.0,,,9.0,,0.0,,,,,92,0.0001,,,,,,,,,,,,,0.003277441999898656,,
0.0005461119999381481,4160.0,,222,1.0,0.04025564099993062,,,129.0,,,0.20795559700013655,7.0054931640625,,,,,,,1681394265.0,,,9.0,0.14258441900005892,0.0,,,,,92,0.0001,,,,0.003051314000003913,,,0.018527411000150096,,,,,,0.002990700000054858,,
0.0005063420001079066,4192.0,,223,1.0,0.040238659000124244,,,130.0,,,0.2071854130003885,6.9862060546875,,,,,,,1681394265.0,,,9.0,0.1423337610001454,0.0,,,,,92,0.0001,,,,0.003135258999918733,,,0.01790652600016074,,,,,,0.0030648659999314987,,
0.00046899499989194737,,6273.683456,224,,,3.5333333333333337,34089.127936,,0.015999999999998238,6713.933824,,,0.07356087772615835,,1.1200000000000045,61.0,2451.31264,1.7666666666666668,1681394266.0,,9497.448448,,0.14232119500002227,,2926.0,652752.0,0.0,2.5873937244149072,93,,198133.149696,1555066.0,767.0,0.003128028999981325,0.0,0.0,0.01901933699991787,2932856.0,0.34899999999998954,1.0333333333333332,95.58259878844355,2.719744,,6.1,2638.0
,4224.0,,225,1.0,0.04138163000015993,,,131.0,,,0.2092167299999801,7.1705322265625,,,,,,,1681394266.0,,,9.0,,0.0,,,,,93,0.0001,,,,,,,,,,,,,0.0028975440000067465,,
0.0005069100000127946,4256.0,,226,1.0,0.04028784499996618,,,132.0,,,0.20859097399988968,6.9954833984375,,,,,,,1681394266.0,,,9.0,0.14265373800003545,0.0,,,,,93,0.0001,,,,0.003066548999868246,,,0.01894088400013061,,,,,,0.003135047999876406,,
0.00045114699992154783,4288.0,,227,1.0,0.03890861499985476,,,133.0,,,0.20718425199970625,7.358154296875,,,,,,,1681394267.0,,,9.0,0.14304830200012475,0.0,,,,,94,0.0001,,,,0.0031273659999442316,,,0.018296816999963994,,,,,,0.0033520049998969625,,
0.00046860900010869955,,6273.662976,228,,,3.5333333333333337,34089.127936,,0.015999999999998238,6713.933824,,,0.08172612399191623,,1.1400000000000006,61.0,2451.29216,1.7666666666666668,1681394267.0,,9485.959168,,,,2968.0,658119.0,0.0,2.7840594735371473,94,,198144.155648,1561973.0,775.0,0.003117731999964235,0.0,0.0,0.019116649000125108,2937734.0,0.3529999999999802,1.0333333333333332,89.41967285211518,2.719744,,6.1,2659.0
,4320.0,,229,1.0,0.04026304700005312,,,134.0,,,0.2075169420002112,7.3748779296875,,,,,,,1681394267.0,,,9.0,0.14141004399994017,0.0,,,,,94,0.0001,,,,,,,,,,,,,0.003140861000019868,,
0.0007248379999964527,4352.0,,230,1.0,0.04012672700014264,,,135.0,,,0.20861169800014068,7.1236572265625,,,,,,,1681394267.0,,,9.0,0.13303314099994168,0.0,,,,,94,0.0001,,,,0.00341299000001527,,,0.027688269000009313,,,,,,0.003625733000035325,,
0.0007101390001480468,4384.0,,231,1.0,0.04028083499997592,,,136.0,,,0.20879518800029473,7.0003662109375,,,,,,,1681394268.0,,,9.0,0.13302491700005703,0.0,,,,,95,0.0001,,,,0.003354134000119302,,,0.027291013999956704,,,,,,0.0041341490000377235,,
0.0005020300000069255,,6273.683456,232,,,3.5333333333333337,34089.127936,,0.015999999999998238,6713.933824,,,0.016343549330113408,,1.156000000000006,61.0,2451.31264,1.7666666666666668,1681394268.0,,9521.176576,,,,3013.0,664408.0,0.0,2.96933881733136,95,,198128.201728,1569787.0,779.0,0.003415689999883398,0.0,0.0,0.028727870000011535,2943217.0,0.353999999999985,1.0333333333333332,124.36748358413864,2.719744,,6.1,2697.0
,4416.0,,233,1.0,0.04027386200004912,,,137.0,,,0.20886237200011237,7.03466796875,,,,,,,1681394268.0,,,9.0,0.13166914500015992,0.0,,,,,95,0.0001,,,,,,,,,,,,,0.0042737750000014785,,
0.0005349609998575033,4448.0,,234,1.0,0.040248671999961516,,,138.0,,,0.20872574199984228,7.0614013671875,,,,,,,1681394268.0,,,9.0,0.13862502000006316,0.0,,,,,95,0.0001,,,,0.0031929209999361774,,,0.021875095000041256,,,,,,0.004249072999982673,,
0.0004965609998635045,4480.0,,235,1.0,0.04025316699994619,,,139.0,,,0.2086832359998425,7.312255859375,,,,,,,1681394269.0,,,9.0,0.1401516260000335,0.0,,,,,96,0.0001,,,,0.0032636749999710446,,,0.02131858400002784,,,,,,0.003199623000000429,,
0.0004759449998346099,,6273.662976,236,,,3.5333333333333337,34089.127936,,0.015999999999998238,6713.933824,,,0.01634563691516223,,1.1720000000000113,61.0,2451.29216,1.7666666666666668,1681394269.0,,9524.944896,,,,3052.0,669710.0,0.0,2.6697900228595723,96,,198124.826624,1575964.0,783.0,0.003483730000198193,0.0,0.0,0.019408101000180977,2947948.0,0.35499999999998977,1.0333333333333332,85.41517921562307,2.719744,,6.1,2701.0
,4512.0,,237,1.0,0.040852010999969934,,,140.0,,,0.20878429899994444,7.1168212890625,,,,,,,1681394269.0,,,9.0,0.14135013299983257,0.0,,,,,96,0.0001,,,,,,,,,,,,,0.003214378999928158,,
0.000611476000131006,4544.0,,238,1.0,0.04045922000000246,,,141.0,,,0.20829201800006558,7.4476318359375,,,,,,,1681394269.0,,,9.0,0.14204749800001082,0.0,,,,,96,0.0001,,,,0.0032922450000114623,,,0.018687747999820203,,,,,,0.003193831000089631,,
0.00057611299985183,4576.0,,239,1.0,0.04012770700001056,,,142.0,,,0.2077012099998683,7.3388671875,,,,,,,1681394270.0,,,9.0,0.14191718100005346,0.0,,,,,97,0.0001,,,,0.00316115800001171,,,0.018835289999969973,,,,,,0.003083760999970764,,
0.0004706290001195157,,6273.687552,240,,,3.5333333333333337,34089.127936,,0.015999999999998238,6713.933824,,,0.016345563043905123,,1.1880000000000024,61.0,2451.31264,1.7666666666666668,1681394270.0,,9526.00576,,,,3093.0,675530.0,0.0,2.783318962985364,97,,198123.307008,1582654.0,787.0,0.003246308999905523,0.0,0.0,0.018762569000045914,2953062.0,0.35599999999999454,1.0333333333333332,94.16986943830892,2.719744,,6.1,2702.0
,4608.0,,241,1.0,0.04034152000008362,,,143.0,,,0.20846587299979547,7.277099609375,,,,,,,1681394270.0,,,9.0,0.1425977299998067,0.0,,,,,97,0.0001,,,,,,,,,,,,,0.0030471159998342046,,
0.0005079760001081013,4640.0,,242,1.0,0.04079842199985251,,,144.0,,,0.2091552470001261,7.1451416015625,,,,,,,1681394270.0,,,9.0,0.1428069260000484,0.0,,,,,97,0.0001,,,,0.00317033199985417,,,0.018624440000166942,,,,,,0.0032471510000959825,,
0.0005325340000581491,4672.0,,243,1.0,0.04034017000003587,,,145.0,,,0.20753249399990636,7.213623046875,,,,,,,1681394271.0,,,9.0,0.14183531399999083,0.0,,,,,98,0.0001,,,,0.003201416999900175,,,0.01878567599987946,,,,,,0.002837383000041882,,
